      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.957   0.956   0.957   0.956
    41.75    60.75    1981   0.913   0.896   0.916   0.908
    41.75    60.75    1982   0.959   0.956   0.964   0.960
    41.75    60.75    1983   0.951   0.950   0.951   0.950
    41.75    60.75    1984   0.933   0.938   0.933   0.938
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.954   0.953   0.954   0.953
    41.75    60.75    1987   0.961   0.960   0.961   0.960
    41.75    60.75    1988   0.923   0.922   0.923   0.922
    41.75    60.75    1989   0.905   0.907   0.905   0.907
    41.75    60.75    1990   0.964   0.953   0.964   0.953
    41.75    60.75    1991   0.946   0.948   0.949   0.951
    41.75    60.75    1992   0.957   0.955   0.962   0.961
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.957   0.955   0.961   0.959
    41.75    60.75    1995   0.903   0.925   0.903   0.925
    41.75    60.75    1996   0.964   0.962   0.965   0.964
    41.75    60.75    1997   0.932   0.933   0.948   0.946
    41.75    60.75    1998   0.952   0.952   0.952   0.952
    41.75    60.75    1999   0.877   0.906   0.897   0.918
    41.75    60.75    2000   0.942   0.947   0.948   0.952
    41.75    60.75    2001   0.940   0.943   0.959   0.957
    41.75    60.75    2002   0.955   0.954   0.959   0.957
    41.75    60.75    2003   0.954   0.949   0.961   0.957
    41.75    60.75    2004   0.963   0.963   0.966   0.965
    41.75    60.75    2005   0.953   0.952   0.957   0.955
    41.75    60.75    2006   0.959   0.958   0.962   0.961
    41.75    60.75    2007   0.965   0.963   0.966   0.964
    41.75    60.75    2008   0.966   0.954   0.966   0.954
    41.75    60.75    2009   0.960   0.960   0.962   0.961
    41.75    60.75    2010   0.895   0.834   0.912   0.895
   142.25   -20.25    1980   0.474   0.466   0.687   0.615
   142.25   -20.25    1981   0.473   0.461   0.652   0.581
   142.25   -20.25    1982   0.481   0.465   0.684   0.614
   142.25   -20.25    1983   0.469   0.458   0.692   0.608
   142.25   -20.25    1984   0.475   0.457   0.733   0.586
   142.25   -20.25    1985   0.466   0.453   0.805   0.630
   142.25   -20.25    1986   0.453   0.443   0.701   0.621
   142.25   -20.25    1987   0.461   0.456   0.701   0.629
   142.25   -20.25    1988   0.464   0.460   0.755   0.670
   142.25   -20.25    1989   0.483   0.475   0.656   0.592
   142.25   -20.25    1990   0.477   0.468   0.754   0.663
   142.25   -20.25    1991   0.475   0.454   0.873   0.694
   142.25   -20.25    1992   0.460   0.454   0.737   0.654
   142.25   -20.25    1993   0.482   0.472   0.684   0.600
   142.25   -20.25    1994   0.455   0.450   0.670   0.597
   142.25   -20.25    1995   0.464   0.457   0.792   0.705
   142.25   -20.25    1996   0.481   0.471   0.735   0.647
   142.25   -20.25    1997   0.480   0.469   0.800   0.711
   142.25   -20.25    1998   0.516   0.502   0.813   0.732
   142.25   -20.25    1999   0.534   0.504   0.846   0.674
   142.25   -20.25    2000   0.539   0.518   0.793   0.696
   142.25   -20.25    2001   0.513   0.497   0.837   0.750
   142.25   -20.25    2002   0.464   0.456   0.869   0.781
   142.25   -20.25    2003   0.494   0.481   0.797   0.709
   142.25   -20.25    2004   0.480   0.472   0.771   0.688
   142.25   -20.25    2005   0.466   0.459   0.863   0.797
   142.25   -20.25    2006   0.531   0.508   0.812   0.741
   142.25   -20.25    2007   0.504   0.491   0.833   0.756
   142.25   -20.25    2008   0.478   0.467   0.946   0.736
   142.25   -20.25    2009   0.545   0.518   0.881   0.814
   142.25   -20.25    2010   0.554   0.524   0.788   0.681
