      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.965   0.966   0.965
    41.75    60.75    1981   0.944   0.942   0.951   0.952
    41.75    60.75    1982   0.965   0.961   0.968   0.964
    41.75    60.75    1983   0.964   0.963   0.964   0.963
    41.75    60.75    1984   0.957   0.958   0.957   0.958
    41.75    60.75    1985   0.969   0.968   0.969   0.968
    41.75    60.75    1986   0.964   0.963   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.956   0.955   0.956   0.955
    41.75    60.75    1989   0.945   0.946   0.945   0.946
    41.75    60.75    1990   0.968   0.960   0.968   0.960
    41.75    60.75    1991   0.961   0.961   0.963   0.963
    41.75    60.75    1992   0.962   0.962   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.964   0.963   0.967   0.966
    41.75    60.75    1995   0.940   0.948   0.942   0.951
    41.75    60.75    1996   0.968   0.967   0.968   0.968
    41.75    60.75    1997   0.951   0.951   0.963   0.961
    41.75    60.75    1998   0.963   0.963   0.963   0.963
    41.75    60.75    1999   0.926   0.938   0.944   0.951
    41.75    60.75    2000   0.957   0.959   0.963   0.964
    41.75    60.75    2001   0.953   0.956   0.967   0.966
    41.75    60.75    2002   0.961   0.962   0.966   0.965
    41.75    60.75    2003   0.962   0.961   0.967   0.966
    41.75    60.75    2004   0.967   0.967   0.969   0.969
    41.75    60.75    2005   0.961   0.962   0.966   0.965
    41.75    60.75    2006   0.965   0.964   0.967   0.966
    41.75    60.75    2007   0.968   0.968   0.969   0.968
    41.75    60.75    2008   0.969   0.956   0.969   0.956
    41.75    60.75    2009   0.967   0.966   0.967   0.967
    41.75    60.75    2010   0.930   0.897   0.948   0.945
   142.25   -20.25    1980   0.533   0.478   0.897   0.766
   142.25   -20.25    1981   0.560   0.481   0.849   0.725
   142.25   -20.25    1982   0.550   0.484   0.896   0.778
   142.25   -20.25    1983   0.518   0.471   0.914   0.816
   142.25   -20.25    1984   0.555   0.483   0.915   0.730
   142.25   -20.25    1985   0.523   0.469   0.948   0.828
   142.25   -20.25    1986   0.494   0.454   0.906   0.803
   142.25   -20.25    1987   0.525   0.464   0.876   0.786
   142.25   -20.25    1988   0.511   0.466   0.929   0.865
   142.25   -20.25    1989   0.569   0.497   0.827   0.730
   142.25   -20.25    1990   0.509   0.483   0.935   0.884
   142.25   -20.25    1991   0.548   0.481   0.952   0.868
   142.25   -20.25    1992   0.516   0.463   0.924   0.856
   142.25   -20.25    1993   0.579   0.494   0.879   0.747
   142.25   -20.25    1994   0.517   0.465   0.882   0.740
   142.25   -20.25    1995   0.528   0.468   0.942   0.902
   142.25   -20.25    1996   0.562   0.484   0.920   0.826
   142.25   -20.25    1997   0.574   0.505   0.942   0.899
   142.25   -20.25    1998   0.611   0.534   0.948   0.912
   142.25   -20.25    1999   0.645   0.545   0.956   0.850
   142.25   -20.25    2000   0.647   0.561   0.943   0.898
   142.25   -20.25    2001   0.613   0.532   0.954   0.934
   142.25   -20.25    2002   0.522   0.467   0.958   0.942
   142.25   -20.25    2003   0.577   0.504   0.936   0.885
   142.25   -20.25    2004   0.567   0.490   0.931   0.872
   142.25   -20.25    2005   0.537   0.472   0.956   0.941
   142.25   -20.25    2006   0.646   0.543   0.938   0.902
   142.25   -20.25    2007   0.615   0.517   0.947   0.917
   142.25   -20.25    2008   0.575   0.503   0.965   0.915
   142.25   -20.25    2009   0.701   0.566   0.952   0.932
   142.25   -20.25    2010   0.686   0.585   0.937   0.880
