      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.182   0.209   0.182   0.209
    41.75    60.75    1981   0.126   0.171   0.127   0.174
    41.75    60.75    1982   0.222   0.255   0.230   0.260
    41.75    60.75    1983   0.177   0.207   0.177   0.207
    41.75    60.75    1984   0.140   0.197   0.140   0.197
    41.75    60.75    1985   0.192   0.237   0.192   0.237
    41.75    60.75    1986   0.175   0.207   0.175   0.207
    41.75    60.75    1987   0.173   0.205   0.173   0.205
    41.75    60.75    1988   0.146   0.180   0.146   0.180
    41.75    60.75    1989   0.155   0.186   0.155   0.186
    41.75    60.75    1990   0.216   0.239   0.216   0.239
    41.75    60.75    1991   0.186   0.221   0.188   0.223
    41.75    60.75    1992   0.227   0.256   0.235   0.262
    41.75    60.75    1993   0.244   0.267   0.244   0.267
    41.75    60.75    1994   0.225   0.243   0.233   0.248
    41.75    60.75    1995   0.133   0.175   0.133   0.175
    41.75    60.75    1996   0.237   0.274   0.238   0.276
    41.75    60.75    1997   0.194   0.225   0.204   0.233
    41.75    60.75    1998   0.188   0.226   0.188   0.226
    41.75    60.75    1999   0.148   0.204   0.151   0.209
    41.75    60.75    2000   0.167   0.230   0.174   0.237
    41.75    60.75    2001   0.218   0.267   0.248   0.293
    41.75    60.75    2002   0.237   0.280   0.244   0.284
    41.75    60.75    2003   0.202   0.235   0.217   0.243
    41.75    60.75    2004   0.250   0.278   0.264   0.286
    41.75    60.75    2005   0.205   0.251   0.210   0.253
    41.75    60.75    2006   0.241   0.260   0.245   0.263
    41.75    60.75    2007   0.237   0.275   0.242   0.278
    41.75    60.75    2008   0.278   0.318   0.279   0.317
    41.75    60.75    2009   0.254   0.290   0.255   0.291
    41.75    60.75    2010   0.137   0.169   0.145   0.194
   142.25   -20.25    1980   0.035   0.027   0.186   0.125
   142.25   -20.25    1981   0.044   0.032   0.165   0.103
   142.25   -20.25    1982   0.030   0.022   0.167   0.108
   142.25   -20.25    1983   0.029   0.021   0.151   0.093
   142.25   -20.25    1984   0.040   0.028   0.229   0.109
   142.25   -20.25    1985   0.033   0.024   0.257   0.116
   142.25   -20.25    1986   0.020   0.014   0.187   0.122
   142.25   -20.25    1987   0.029   0.021   0.167   0.114
   142.25   -20.25    1988   0.024   0.016   0.200   0.123
   142.25   -20.25    1989   0.048   0.037   0.148   0.100
   142.25   -20.25    1990   0.049   0.036   0.239   0.153
   142.25   -20.25    1991   0.033   0.023   0.391   0.179
   142.25   -20.25    1992   0.033   0.025   0.217   0.141
   142.25   -20.25    1993   0.047   0.035   0.207   0.127
   142.25   -20.25    1994   0.032   0.025   0.164   0.102
   142.25   -20.25    1995   0.032   0.024   0.277   0.183
   142.25   -20.25    1996   0.039   0.028   0.236   0.149
   142.25   -20.25    1997   0.049   0.038   0.308   0.197
   142.25   -20.25    1998   0.062   0.047   0.304   0.203
   142.25   -20.25    1999   0.069   0.052   0.344   0.158
   142.25   -20.25    2000   0.090   0.069   0.329   0.208
   142.25   -20.25    2001   0.073   0.057   0.410   0.277
   142.25   -20.25    2002   0.035   0.025   0.406   0.253
   142.25   -20.25    2003   0.047   0.036   0.297   0.189
   142.25   -20.25    2004   0.047   0.036   0.295   0.195
   142.25   -20.25    2005   0.038   0.028   0.433   0.302
   142.25   -20.25    2006   0.073   0.054   0.296   0.204
   142.25   -20.25    2007   0.065   0.049   0.421   0.285
   142.25   -20.25    2008   0.062   0.048   0.635   0.257
   142.25   -20.25    2009   0.102   0.079   0.507   0.342
   142.25   -20.25    2010   0.113   0.088   0.392   0.239
