      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.219   0.276   0.219   0.277
    41.75    60.75    1981   0.160   0.234   0.169   0.245
    41.75    60.75    1982   0.253   0.303   0.265   0.315
    41.75    60.75    1983   0.219   0.281   0.220   0.281
    41.75    60.75    1984   0.178   0.275   0.178   0.276
    41.75    60.75    1985   0.232   0.304   0.232   0.304
    41.75    60.75    1986   0.210   0.268   0.212   0.269
    41.75    60.75    1987   0.208   0.271   0.208   0.271
    41.75    60.75    1988   0.193   0.265   0.194   0.266
    41.75    60.75    1989   0.208   0.296   0.208   0.301
    41.75    60.75    1990   0.264   0.320   0.264   0.320
    41.75    60.75    1991   0.233   0.304   0.239   0.311
    41.75    60.75    1992   0.261   0.314   0.277   0.328
    41.75    60.75    1993   0.286   0.351   0.286   0.351
    41.75    60.75    1994   0.264   0.308   0.276   0.321
    41.75    60.75    1995   0.170   0.247   0.173   0.254
    41.75    60.75    1996   0.272   0.336   0.273   0.339
    41.75    60.75    1997   0.228   0.282   0.249   0.300
    41.75    60.75    1998   0.242   0.300   0.242   0.300
    41.75    60.75    1999   0.188   0.278   0.203   0.299
    41.75    60.75    2000   0.207   0.306   0.220   0.324
    41.75    60.75    2001   0.259   0.343   0.303   0.389
    41.75    60.75    2002   0.276   0.366   0.296   0.386
    41.75    60.75    2003   0.238   0.304   0.266   0.325
    41.75    60.75    2004   0.289   0.344   0.309   0.359
    41.75    60.75    2005   0.244   0.332   0.257   0.342
    41.75    60.75    2006   0.290   0.337   0.300   0.348
    41.75    60.75    2007   0.289   0.365   0.297   0.367
    41.75    60.75    2008   0.329   0.395   0.329   0.395
    41.75    60.75    2009   0.304   0.360   0.308   0.362
    41.75    60.75    2010   0.170   0.225   0.195   0.283
   142.25   -20.25    1980   0.061   0.047   0.526   0.413
   142.25   -20.25    1981   0.065   0.053   0.481   0.358
   142.25   -20.25    1982   0.050   0.037   0.464   0.379
   142.25   -20.25    1983   0.051   0.037   0.336   0.334
   142.25   -20.25    1984   0.066   0.049   0.428   0.354
   142.25   -20.25    1985   0.052   0.040   0.321   0.377
   142.25   -20.25    1986   0.030   0.021   0.393   0.363
   142.25   -20.25    1987   0.047   0.035   0.391   0.302
   142.25   -20.25    1988   0.036   0.027   0.397   0.365
   142.25   -20.25    1989   0.079   0.064   0.372   0.287
   142.25   -20.25    1990   0.089   0.068   0.437   0.457
   142.25   -20.25    1991   0.053   0.038   0.263   0.445
   142.25   -20.25    1992   0.054   0.042   0.403   0.407
   142.25   -20.25    1993   0.083   0.064   0.502   0.376
   142.25   -20.25    1994   0.053   0.041   0.435   0.329
   142.25   -20.25    1995   0.056   0.042   0.398   0.469
   142.25   -20.25    1996   0.070   0.052   0.520   0.459
   142.25   -20.25    1997   0.088   0.068   0.473   0.531
   142.25   -20.25    1998   0.108   0.085   0.511   0.577
   142.25   -20.25    1999   0.122   0.094   0.458   0.490
   142.25   -20.25    2000   0.171   0.135   0.544   0.579
   142.25   -20.25    2001   0.140   0.112   0.556   0.647
   142.25   -20.25    2002   0.062   0.046   0.409   0.487
   142.25   -20.25    2003   0.076   0.058   0.440   0.482
   142.25   -20.25    2004   0.078   0.061   0.510   0.553
   142.25   -20.25    2005   0.060   0.050   0.396   0.473
   142.25   -20.25    2006   0.130   0.097   0.484   0.514
   142.25   -20.25    2007   0.100   0.086   0.435   0.514
   142.25   -20.25    2008   0.104   0.086   0.302   0.594
   142.25   -20.25    2009   0.164   0.137   0.463   0.551
   142.25   -20.25    2010   0.193   0.159   0.564   0.655
