      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.968   0.967   0.968   0.968
    41.75    60.75    1981   0.954   0.952   0.961   0.961
    41.75    60.75    1982   0.967   0.963   0.969   0.966
    41.75    60.75    1983   0.967   0.967   0.968   0.967
    41.75    60.75    1984   0.964   0.964   0.964   0.965
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.967   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.962   0.962   0.963   0.963
    41.75    60.75    1989   0.958   0.958   0.959   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.965   0.965   0.967   0.967
    41.75    60.75    1992   0.965   0.965   0.969   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.966   0.966   0.969   0.968
    41.75    60.75    1995   0.954   0.957   0.957   0.961
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.957   0.957   0.967   0.966
    41.75    60.75    1998   0.967   0.967   0.967   0.967
    41.75    60.75    1999   0.940   0.948   0.959   0.961
    41.75    60.75    2000   0.962   0.963   0.967   0.967
    41.75    60.75    2001   0.959   0.960   0.969   0.968
    41.75    60.75    2002   0.964   0.964   0.968   0.968
    41.75    60.75    2003   0.965   0.964   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.970
    41.75    60.75    2005   0.964   0.965   0.968   0.968
    41.75    60.75    2006   0.966   0.966   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.969
    41.75    60.75    2010   0.944   0.922   0.960   0.960
   142.25   -20.25    1980   0.566   0.495   0.950   0.920
   142.25   -20.25    1981   0.596   0.492   0.930   0.879
   142.25   -20.25    1982   0.582   0.496   0.951   0.920
   142.25   -20.25    1983   0.541   0.479   0.953   0.934
   142.25   -20.25    1984   0.591   0.493   0.955   0.882
   142.25   -20.25    1985   0.544   0.476   0.962   0.936
   142.25   -20.25    1986   0.509   0.458   0.948   0.921
   142.25   -20.25    1987   0.550   0.471   0.939   0.905
   142.25   -20.25    1988   0.510   0.472   0.956   0.944
   142.25   -20.25    1989   0.600   0.509   0.925   0.878
   142.25   -20.25    1990   0.535   0.500   0.959   0.951
   142.25   -20.25    1991   0.578   0.491   0.962   0.940
   142.25   -20.25    1992   0.534   0.470   0.956   0.945
   142.25   -20.25    1993   0.623   0.513   0.938   0.889
   142.25   -20.25    1994   0.532   0.474   0.945   0.896
   142.25   -20.25    1995   0.555   0.479   0.960   0.954
   142.25   -20.25    1996   0.599   0.502   0.951   0.931
   142.25   -20.25    1997   0.618   0.526   0.960   0.952
   142.25   -20.25    1998   0.658   0.564   0.962   0.956
   142.25   -20.25    1999   0.697   0.577   0.965   0.943
   142.25   -20.25    2000   0.708   0.607   0.961   0.954
   142.25   -20.25    2001   0.691   0.578   0.963   0.960
   142.25   -20.25    2002   0.557   0.481   0.965   0.963
   142.25   -20.25    2003   0.610   0.515   0.958   0.947
   142.25   -20.25    2004   0.606   0.507   0.957   0.943
   142.25   -20.25    2005   0.565   0.487   0.964   0.962
   142.25   -20.25    2006   0.694   0.567   0.959   0.951
   142.25   -20.25    2007   0.653   0.543   0.962   0.956
   142.25   -20.25    2008   0.621   0.530   0.967   0.956
   142.25   -20.25    2009   0.755   0.616   0.962   0.958
   142.25   -20.25    2010   0.742   0.632   0.959   0.946
