      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.957   0.956   0.957   0.956
    41.75    60.75    1981   0.910   0.911   0.917   0.923
    41.75    60.75    1982   0.959   0.956   0.964   0.961
    41.75    60.75    1983   0.951   0.950   0.951   0.950
    41.75    60.75    1984   0.931   0.937   0.931   0.937
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.954   0.952   0.954   0.952
    41.75    60.75    1987   0.961   0.960   0.961   0.960
    41.75    60.75    1988   0.931   0.931   0.931   0.931
    41.75    60.75    1989   0.906   0.907   0.906   0.907
    41.75    60.75    1990   0.964   0.956   0.964   0.956
    41.75    60.75    1991   0.945   0.948   0.949   0.950
    41.75    60.75    1992   0.954   0.954   0.962   0.961
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.955   0.953   0.961   0.959
    41.75    60.75    1995   0.903   0.921   0.903   0.921
    41.75    60.75    1996   0.964   0.963   0.965   0.965
    41.75    60.75    1997   0.929   0.930   0.949   0.946
    41.75    60.75    1998   0.954   0.954   0.954   0.954
    41.75    60.75    1999   0.880   0.910   0.899   0.921
    41.75    60.75    2000   0.943   0.951   0.951   0.955
    41.75    60.75    2001   0.938   0.945   0.960   0.959
    41.75    60.75    2002   0.954   0.957   0.960   0.960
    41.75    60.75    2003   0.952   0.952   0.962   0.959
    41.75    60.75    2004   0.962   0.963   0.966   0.966
    41.75    60.75    2005   0.950   0.953   0.957   0.957
    41.75    60.75    2006   0.959   0.958   0.963   0.961
    41.75    60.75    2007   0.965   0.963   0.966   0.965
    41.75    60.75    2008   0.966   0.954   0.967   0.954
    41.75    60.75    2009   0.961   0.961   0.963   0.962
    41.75    60.75    2010   0.887   0.843   0.909   0.902
   142.25   -20.25    1980   0.492   0.465   0.676   0.606
   142.25   -20.25    1981   0.511   0.466   0.642   0.573
   142.25   -20.25    1982   0.507   0.471   0.674   0.605
   142.25   -20.25    1983   0.486   0.462   0.683   0.599
   142.25   -20.25    1984   0.505   0.463   0.722   0.579
   142.25   -20.25    1985   0.489   0.459   0.814   0.621
   142.25   -20.25    1986   0.470   0.448   0.693   0.611
   142.25   -20.25    1987   0.490   0.457   0.694   0.621
   142.25   -20.25    1988   0.487   0.459   0.746   0.660
   142.25   -20.25    1989   0.519   0.478   0.647   0.584
   142.25   -20.25    1990   0.484   0.466   0.744   0.653
   142.25   -20.25    1991   0.502   0.465   0.881   0.685
   142.25   -20.25    1992   0.485   0.455   0.725   0.645
   142.25   -20.25    1993   0.520   0.474   0.674   0.592
   142.25   -20.25    1994   0.484   0.453   0.661   0.589
   142.25   -20.25    1995   0.490   0.458   0.788   0.694
   142.25   -20.25    1996   0.509   0.470   0.726   0.638
   142.25   -20.25    1997   0.517   0.478   0.797   0.701
   142.25   -20.25    1998   0.549   0.504   0.811   0.721
   142.25   -20.25    1999   0.568   0.512   0.856   0.664
   142.25   -20.25    2000   0.564   0.515   0.790   0.684
   142.25   -20.25    2001   0.528   0.497   0.855   0.743
   142.25   -20.25    2002   0.484   0.455   0.883   0.771
   142.25   -20.25    2003   0.527   0.485   0.794   0.699
   142.25   -20.25    2004   0.516   0.475   0.768   0.679
   142.25   -20.25    2005   0.493   0.459   0.888   0.787
   142.25   -20.25    2006   0.571   0.513   0.810   0.730
   142.25   -20.25    2007   0.545   0.490   0.837   0.746
   142.25   -20.25    2008   0.516   0.473   0.945   0.726
   142.25   -20.25    2009   0.607   0.523   0.885   0.804
   142.25   -20.25    2010   0.599   0.531   0.787   0.671
