      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.208   0.241   0.208   0.241
    41.75    60.75    1981   0.145   0.198   0.150   0.205
    41.75    60.75    1982   0.261   0.299   0.280   0.315
    41.75    60.75    1983   0.213   0.256   0.213   0.256
    41.75    60.75    1984   0.157   0.223   0.157   0.223
    41.75    60.75    1985   0.234   0.294   0.234   0.295
    41.75    60.75    1986   0.197   0.235   0.197   0.235
    41.75    60.75    1987   0.195   0.236   0.195   0.236
    41.75    60.75    1988   0.174   0.210   0.174   0.210
    41.75    60.75    1989   0.163   0.207   0.163   0.207
    41.75    60.75    1990   0.251   0.273   0.251   0.273
    41.75    60.75    1991   0.210   0.247   0.213   0.249
    41.75    60.75    1992   0.276   0.317   0.291   0.330
    41.75    60.75    1993   0.292   0.324   0.292   0.324
    41.75    60.75    1994   0.270   0.291   0.282   0.303
    41.75    60.75    1995   0.135   0.188   0.135   0.188
    41.75    60.75    1996   0.288   0.338   0.291   0.344
    41.75    60.75    1997   0.221   0.261   0.237   0.272
    41.75    60.75    1998   0.226   0.278   0.226   0.278
    41.75    60.75    1999   0.168   0.228   0.173   0.234
    41.75    60.75    2000   0.196   0.266   0.206   0.276
    41.75    60.75    2001   0.253   0.312   0.301   0.351
    41.75    60.75    2002   0.280   0.329   0.294   0.341
    41.75    60.75    2003   0.239   0.284   0.266   0.299
    41.75    60.75    2004   0.298   0.341   0.324   0.360
    41.75    60.75    2005   0.235   0.299   0.244   0.307
    41.75    60.75    2006   0.287   0.311   0.294   0.317
    41.75    60.75    2007   0.289   0.329   0.297   0.335
    41.75    60.75    2008   0.336   0.377   0.337   0.377
    41.75    60.75    2009   0.307   0.350   0.309   0.352
    41.75    60.75    2010   0.153   0.184   0.164   0.217
   142.25   -20.25    1980   0.034   0.019   0.147   0.094
   142.25   -20.25    1981   0.041   0.024   0.128   0.074
   142.25   -20.25    1982   0.030   0.016   0.129   0.078
   142.25   -20.25    1983   0.023   0.015   0.110   0.062
   142.25   -20.25    1984   0.041   0.023   0.182   0.079
   142.25   -20.25    1985   0.028   0.016   0.205   0.083
   142.25   -20.25    1986   0.021   0.010   0.151   0.089
   142.25   -20.25    1987   0.028   0.015   0.136   0.083
   142.25   -20.25    1988   0.023   0.012   0.155   0.088
   142.25   -20.25    1989   0.041   0.026   0.116   0.071
   142.25   -20.25    1990   0.037   0.027   0.188   0.112
   142.25   -20.25    1991   0.036   0.021   0.231   0.137
   142.25   -20.25    1992   0.031   0.019   0.168   0.103
   142.25   -20.25    1993   0.046   0.028   0.167   0.097
   142.25   -20.25    1994   0.033   0.018   0.128   0.074
   142.25   -20.25    1995   0.032   0.017   0.224   0.138
   142.25   -20.25    1996   0.040   0.020   0.190   0.112
   142.25   -20.25    1997   0.046   0.031   0.250   0.154
   142.25   -20.25    1998   0.053   0.035   0.252   0.158
   142.25   -20.25    1999   0.058   0.039   0.273   0.122
   142.25   -20.25    2000   0.073   0.055   0.268   0.164
   142.25   -20.25    2001   0.065   0.046   0.318   0.227
   142.25   -20.25    2002   0.035   0.016   0.282   0.201
   142.25   -20.25    2003   0.044   0.028   0.244   0.145
   142.25   -20.25    2004   0.048   0.028   0.242   0.151
   142.25   -20.25    2005   0.042   0.020   0.310   0.243
   142.25   -20.25    2006   0.059   0.039   0.245   0.159
   142.25   -20.25    2007   0.063   0.038   0.315   0.228
   142.25   -20.25    2008   0.061   0.041   0.320   0.207
   142.25   -20.25    2009   0.094   0.065   0.363   0.277
   142.25   -20.25    2010   0.093   0.071   0.321   0.190
