      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.964   0.965   0.964
    41.75    60.75    1981   0.939   0.936   0.947   0.948
    41.75    60.75    1982   0.964   0.961   0.968   0.964
    41.75    60.75    1983   0.963   0.962   0.963   0.962
    41.75    60.75    1984   0.955   0.956   0.955   0.956
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.963   0.962   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.954   0.952   0.955   0.953
    41.75    60.75    1989   0.942   0.943   0.942   0.943
    41.75    60.75    1990   0.967   0.959   0.968   0.959
    41.75    60.75    1991   0.959   0.959   0.962   0.961
    41.75    60.75    1992   0.961   0.961   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.962   0.961   0.966   0.965
    41.75    60.75    1995   0.939   0.947   0.941   0.949
    41.75    60.75    1996   0.967   0.967   0.968   0.968
    41.75    60.75    1997   0.947   0.947   0.962   0.960
    41.75    60.75    1998   0.963   0.963   0.963   0.963
    41.75    60.75    1999   0.920   0.936   0.941   0.949
    41.75    60.75    2000   0.956   0.958   0.962   0.963
    41.75    60.75    2001   0.950   0.953   0.966   0.965
    41.75    60.75    2002   0.960   0.961   0.966   0.965
    41.75    60.75    2003   0.960   0.960   0.967   0.965
    41.75    60.75    2004   0.966   0.966   0.969   0.968
    41.75    60.75    2005   0.960   0.961   0.965   0.965
    41.75    60.75    2006   0.964   0.963   0.967   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.969   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.967
    41.75    60.75    2010   0.923   0.883   0.945   0.942
   142.25   -20.25    1980   0.492   0.480   0.849   0.766
   142.25   -20.25    1981   0.483   0.469   0.816   0.730
   142.25   -20.25    1982   0.484   0.474   0.851   0.771
   142.25   -20.25    1983   0.478   0.467   0.862   0.782
   142.25   -20.25    1984   0.482   0.467   0.889   0.733
   142.25   -20.25    1985   0.471   0.459   0.932   0.800
   142.25   -20.25    1986   0.451   0.447   0.852   0.778
   142.25   -20.25    1987   0.471   0.463   0.815   0.773
   142.25   -20.25    1988   0.472   0.466   0.887   0.831
   142.25   -20.25    1989   0.500   0.488   0.781   0.733
   142.25   -20.25    1990   0.497   0.484   0.905   0.837
   142.25   -20.25    1991   0.475   0.461   0.943   0.858
   142.25   -20.25    1992   0.468   0.461   0.886   0.829
   142.25   -20.25    1993   0.504   0.488   0.835   0.751
   142.25   -20.25    1994   0.464   0.457   0.827   0.743
   142.25   -20.25    1995   0.477   0.467   0.921   0.874
   142.25   -20.25    1996   0.501   0.486   0.874   0.810
   142.25   -20.25    1997   0.499   0.483   0.922   0.870
   142.25   -20.25    1998   0.546   0.527   0.934   0.885
   142.25   -20.25    1999   0.558   0.529   0.945   0.831
   142.25   -20.25    2000   0.585   0.556   0.921   0.859
   142.25   -20.25    2001   0.553   0.530   0.946   0.899
   142.25   -20.25    2002   0.480   0.468   0.950   0.923
   142.25   -20.25    2003   0.503   0.492   0.913   0.864
   142.25   -20.25    2004   0.497   0.485   0.904   0.848
   142.25   -20.25    2005   0.482   0.472   0.949   0.927
   142.25   -20.25    2006   0.557   0.533   0.908   0.877
   142.25   -20.25    2007   0.531   0.512   0.937   0.905
   142.25   -20.25    2008   0.497   0.482   0.962   0.890
   142.25   -20.25    2009   0.584   0.546   0.949   0.930
   142.25   -20.25    2010   0.589   0.556   0.922   0.852
