      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.966   0.964   0.966   0.965
    41.75    60.75    1981   0.946   0.942   0.951   0.951
    41.75    60.75    1982   0.965   0.961   0.967   0.964
    41.75    60.75    1983   0.964   0.963   0.964   0.963
    41.75    60.75    1984   0.958   0.959   0.958   0.959
    41.75    60.75    1985   0.969   0.968   0.969   0.968
    41.75    60.75    1986   0.964   0.963   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.955   0.955   0.955   0.955
    41.75    60.75    1989   0.945   0.948   0.945   0.948
    41.75    60.75    1990   0.968   0.959   0.968   0.959
    41.75    60.75    1991   0.961   0.961   0.963   0.964
    41.75    60.75    1992   0.964   0.963   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.965   0.964   0.967   0.966
    41.75    60.75    1995   0.942   0.950   0.943   0.951
    41.75    60.75    1996   0.968   0.967   0.968   0.968
    41.75    60.75    1997   0.951   0.951   0.962   0.961
    41.75    60.75    1998   0.963   0.963   0.963   0.963
    41.75    60.75    1999   0.927   0.939   0.944   0.952
    41.75    60.75    2000   0.957   0.959   0.962   0.963
    41.75    60.75    2001   0.954   0.955   0.966   0.966
    41.75    60.75    2002   0.962   0.962   0.965   0.965
    41.75    60.75    2003   0.963   0.962   0.967   0.966
    41.75    60.75    2004   0.967   0.967   0.969   0.969
    41.75    60.75    2005   0.962   0.961   0.966   0.965
    41.75    60.75    2006   0.965   0.964   0.967   0.966
    41.75    60.75    2007   0.968   0.968   0.969   0.968
    41.75    60.75    2008   0.969   0.956   0.969   0.956
    41.75    60.75    2009   0.967   0.966   0.967   0.966
    41.75    60.75    2010   0.934   0.902   0.949   0.946
   142.25   -20.25    1980   0.502   0.478   0.892   0.758
   142.25   -20.25    1981   0.573   0.475   0.839   0.722
   142.25   -20.25    1982   0.552   0.474   0.888   0.763
   142.25   -20.25    1983   0.526   0.469   0.907   0.790
   142.25   -20.25    1984   0.566   0.473   0.905   0.724
   142.25   -20.25    1985   0.517   0.464   0.950   0.808
   142.25   -20.25    1986   0.501   0.448   0.902   0.788
   142.25   -20.25    1987   0.525   0.462   0.854   0.770
   142.25   -20.25    1988   0.486   0.466   0.924   0.844
   142.25   -20.25    1989   0.545   0.487   0.805   0.726
   142.25   -20.25    1990   0.506   0.482   0.938   0.868
   142.25   -20.25    1991   0.560   0.467   0.950   0.865
   142.25   -20.25    1992   0.509   0.460   0.923   0.838
   142.25   -20.25    1993   0.585   0.486   0.861   0.742
   142.25   -20.25    1994   0.510   0.459   0.866   0.737
   142.25   -20.25    1995   0.511   0.467   0.942   0.891
   142.25   -20.25    1996   0.527   0.484   0.914   0.808
   142.25   -20.25    1997   0.584   0.484   0.940   0.889
   142.25   -20.25    1998   0.576   0.524   0.945   0.908
   142.25   -20.25    1999   0.627   0.542   0.957   0.836
   142.25   -20.25    2000   0.606   0.552   0.945   0.883
   142.25   -20.25    2001   0.585   0.528   0.955   0.927
   142.25   -20.25    2002   0.520   0.467   0.959   0.940
   142.25   -20.25    2003   0.587   0.494   0.932   0.881
   142.25   -20.25    2004   0.564   0.485   0.924   0.860
   142.25   -20.25    2005   0.501   0.471   0.956   0.939
   142.25   -20.25    2006   0.612   0.537   0.933   0.893
   142.25   -20.25    2007   0.607   0.510   0.945   0.910
   142.25   -20.25    2008   0.577   0.490   0.966   0.913
   142.25   -20.25    2009   0.718   0.554   0.950   0.929
   142.25   -20.25    2010   0.689   0.567   0.937   0.871
