      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.967
    41.75    60.75    1981   0.949   0.947   0.959   0.960
    41.75    60.75    1982   0.966   0.963   0.969   0.966
    41.75    60.75    1983   0.967   0.967   0.967   0.967
    41.75    60.75    1984   0.963   0.963   0.964   0.964
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.967   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.961   0.962   0.963   0.963
    41.75    60.75    1989   0.957   0.958   0.958   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.964   0.964   0.967   0.967
    41.75    60.75    1992   0.963   0.963   0.968   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.965   0.965   0.969   0.968
    41.75    60.75    1995   0.954   0.956   0.958   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.953   0.953   0.967   0.966
    41.75    60.75    1998   0.967   0.967   0.967   0.967
    41.75    60.75    1999   0.934   0.945   0.959   0.961
    41.75    60.75    2000   0.960   0.963   0.966   0.967
    41.75    60.75    2001   0.955   0.958   0.969   0.968
    41.75    60.75    2002   0.962   0.964   0.968   0.968
    41.75    60.75    2003   0.963   0.963   0.969   0.968
    41.75    60.75    2004   0.967   0.968   0.970   0.970
    41.75    60.75    2005   0.962   0.963   0.968   0.968
    41.75    60.75    2006   0.965   0.965   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.969
    41.75    60.75    2010   0.938   0.913   0.959   0.959
   142.25   -20.25    1980   0.515   0.495   0.941   0.890
   142.25   -20.25    1981   0.552   0.482   0.909   0.861
   142.25   -20.25    1982   0.515   0.484   0.942   0.898
   142.25   -20.25    1983   0.493   0.476   0.942   0.915
   142.25   -20.25    1984   0.551   0.479   0.946   0.858
   142.25   -20.25    1985   0.494   0.468   0.956   0.917
   142.25   -20.25    1986   0.468   0.451   0.936   0.895
   142.25   -20.25    1987   0.491   0.471   0.912   0.865
   142.25   -20.25    1988   0.479   0.472   0.949   0.929
   142.25   -20.25    1989   0.525   0.501   0.890   0.839
   142.25   -20.25    1990   0.519   0.500   0.952   0.938
   142.25   -20.25    1991   0.543   0.469   0.959   0.931
   142.25   -20.25    1992   0.480   0.468   0.950   0.931
   142.25   -20.25    1993   0.565   0.505   0.918   0.861
   142.25   -20.25    1994   0.483   0.466   0.930   0.864
   142.25   -20.25    1995   0.496   0.478   0.955   0.946
   142.25   -20.25    1996   0.528   0.502   0.942   0.910
   142.25   -20.25    1997   0.563   0.500   0.955   0.942
   142.25   -20.25    1998   0.594   0.552   0.959   0.952
   142.25   -20.25    1999   0.615   0.556   0.962   0.928
   142.25   -20.25    2000   0.643   0.594   0.957   0.944
   142.25   -20.25    2001   0.609   0.567   0.962   0.957
   142.25   -20.25    2002   0.503   0.481   0.962   0.959
   142.25   -20.25    2003   0.565   0.502   0.952   0.937
   142.25   -20.25    2004   0.532   0.500   0.950   0.933
   142.25   -20.25    2005   0.500   0.485   0.961   0.959
   142.25   -20.25    2006   0.614   0.556   0.952   0.938
   142.25   -20.25    2007   0.587   0.535   0.958   0.951
   142.25   -20.25    2008   0.563   0.502   0.966   0.951
   142.25   -20.25    2009   0.700   0.581   0.959   0.956
   142.25   -20.25    2010   0.689   0.592   0.955   0.939
