      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.264   0.320   0.265   0.322
    41.75    60.75    1981   0.195   0.268   0.214   0.292
    41.75    60.75    1982   0.316   0.372   0.339   0.393
    41.75    60.75    1983   0.274   0.339   0.276   0.341
    41.75    60.75    1984   0.204   0.309   0.205   0.311
    41.75    60.75    1985   0.296   0.379   0.298   0.381
    41.75    60.75    1986   0.249   0.313   0.250   0.314
    41.75    60.75    1987   0.246   0.315   0.246   0.315
    41.75    60.75    1988   0.240   0.300   0.246   0.304
    41.75    60.75    1989   0.231   0.302   0.233   0.304
    41.75    60.75    1990   0.333   0.376   0.335   0.377
    41.75    60.75    1991   0.279   0.332   0.287   0.342
    41.75    60.75    1992   0.329   0.387   0.355   0.417
    41.75    60.75    1993   0.365   0.425   0.365   0.425
    41.75    60.75    1994   0.332   0.371   0.353   0.391
    41.75    60.75    1995   0.175   0.275   0.177   0.280
    41.75    60.75    1996   0.340   0.417   0.343   0.424
    41.75    60.75    1997   0.278   0.327   0.304   0.357
    41.75    60.75    1998   0.294   0.371   0.294   0.372
    41.75    60.75    1999   0.224   0.305   0.245   0.337
    41.75    60.75    2000   0.252   0.348   0.277   0.372
    41.75    60.75    2001   0.317   0.401   0.384   0.459
    41.75    60.75    2002   0.341   0.422   0.376   0.453
    41.75    60.75    2003   0.293   0.357   0.339   0.395
    41.75    60.75    2004   0.360   0.416   0.399   0.448
    41.75    60.75    2005   0.295   0.381   0.319   0.408
    41.75    60.75    2006   0.353   0.400   0.369   0.416
    41.75    60.75    2007   0.357   0.428   0.369   0.442
    41.75    60.75    2008   0.411   0.477   0.411   0.477
    41.75    60.75    2009   0.379   0.442   0.386   0.448
    41.75    60.75    2010   0.198   0.254   0.236   0.334
   142.25   -20.25    1980   0.058   0.044   0.415   0.389
   142.25   -20.25    1981   0.076   0.046   0.349   0.340
   142.25   -20.25    1982   0.053   0.034   0.369   0.342
   142.25   -20.25    1983   0.044   0.035   0.291   0.295
   142.25   -20.25    1984   0.079   0.046   0.356   0.335
   142.25   -20.25    1985   0.047   0.034   0.294   0.320
   142.25   -20.25    1986   0.031   0.020   0.346   0.312
   142.25   -20.25    1987   0.046   0.033   0.326   0.287
   142.25   -20.25    1988   0.034   0.025   0.327   0.321
   142.25   -20.25    1989   0.074   0.061   0.317   0.267
   142.25   -20.25    1990   0.085   0.064   0.369   0.390
   142.25   -20.25    1991   0.071   0.037   0.246   0.310
   142.25   -20.25    1992   0.048   0.040   0.353   0.350
   142.25   -20.25    1993   0.088   0.061   0.396   0.354
   142.25   -20.25    1994   0.054   0.039   0.377   0.312
   142.25   -20.25    1995   0.053   0.039   0.347   0.369
   142.25   -20.25    1996   0.070   0.049   0.403   0.402
   142.25   -20.25    1997   0.093   0.064   0.395   0.404
   142.25   -20.25    1998   0.097   0.081   0.414   0.437
   142.25   -20.25    1999   0.117   0.090   0.413   0.414
   142.25   -20.25    2000   0.154   0.129   0.449   0.479
   142.25   -20.25    2001   0.140   0.107   0.473   0.517
   142.25   -20.25    2002   0.061   0.043   0.376   0.410
   142.25   -20.25    2003   0.081   0.055   0.365   0.370
   142.25   -20.25    2004   0.079   0.059   0.414   0.422
   142.25   -20.25    2005   0.055   0.047   0.340   0.377
   142.25   -20.25    2006   0.113   0.093   0.405   0.391
   142.25   -20.25    2007   0.117   0.083   0.389   0.410
   142.25   -20.25    2008   0.118   0.081   0.316   0.457
   142.25   -20.25    2009   0.176   0.132   0.438   0.421
   142.25   -20.25    2010   0.179   0.149   0.466   0.488
