      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.199   0.239   0.199   0.239
    41.75    60.75    1981   0.142   0.195   0.148   0.203
    41.75    60.75    1982   0.236   0.262   0.250   0.272
    41.75    60.75    1983   0.202   0.237   0.202   0.237
    41.75    60.75    1984   0.159   0.231   0.159   0.231
    41.75    60.75    1985   0.216   0.263   0.216   0.263
    41.75    60.75    1986   0.191   0.233   0.192   0.233
    41.75    60.75    1987   0.192   0.233   0.192   0.233
    41.75    60.75    1988   0.174   0.221   0.174   0.220
    41.75    60.75    1989   0.184   0.242   0.184   0.242
    41.75    60.75    1990   0.234   0.265   0.234   0.265
    41.75    60.75    1991   0.208   0.253   0.212   0.257
    41.75    60.75    1992   0.249   0.284   0.262   0.296
    41.75    60.75    1993   0.272   0.296   0.272   0.296
    41.75    60.75    1994   0.245   0.270   0.257   0.280
    41.75    60.75    1995   0.158   0.211   0.159   0.212
    41.75    60.75    1996   0.255   0.305   0.257   0.309
    41.75    60.75    1997   0.209   0.250   0.224   0.265
    41.75    60.75    1998   0.214   0.262   0.214   0.262
    41.75    60.75    1999   0.168   0.239   0.176   0.248
    41.75    60.75    2000   0.188   0.262   0.198   0.271
    41.75    60.75    2001   0.233   0.289   0.274   0.329
    41.75    60.75    2002   0.260   0.308   0.276   0.320
    41.75    60.75    2003   0.223   0.257   0.247   0.275
    41.75    60.75    2004   0.272   0.302   0.294   0.318
    41.75    60.75    2005   0.221   0.284   0.230   0.292
    41.75    60.75    2006   0.268   0.294   0.274   0.299
    41.75    60.75    2007   0.264   0.308   0.270   0.315
    41.75    60.75    2008   0.306   0.340   0.306   0.341
    41.75    60.75    2009   0.281   0.328   0.283   0.329
    41.75    60.75    2010   0.156   0.191   0.172   0.234
   142.25   -20.25    1980   0.048   0.038   0.359   0.244
   142.25   -20.25    1981   0.053   0.044   0.323   0.211
   142.25   -20.25    1982   0.041   0.030   0.328   0.222
   142.25   -20.25    1983   0.041   0.030   0.289   0.209
   142.25   -20.25    1984   0.054   0.040   0.359   0.215
   142.25   -20.25    1985   0.038   0.033   0.337   0.245
   142.25   -20.25    1986   0.025   0.019   0.302   0.239
   142.25   -20.25    1987   0.039   0.029   0.270   0.214
   142.25   -20.25    1988   0.031   0.024   0.318   0.251
   142.25   -20.25    1989   0.066   0.052   0.250   0.191
   142.25   -20.25    1990   0.069   0.053   0.377   0.317
   142.25   -20.25    1991   0.044   0.033   0.334   0.343
   142.25   -20.25    1992   0.045   0.034   0.339   0.296
   142.25   -20.25    1993   0.066   0.051   0.353   0.247
   142.25   -20.25    1994   0.043   0.034   0.306   0.207
   142.25   -20.25    1995   0.045   0.034   0.373   0.362
   142.25   -20.25    1996   0.057   0.041   0.391   0.298
   142.25   -20.25    1997   0.068   0.053   0.399   0.387
   142.25   -20.25    1998   0.086   0.068   0.441   0.401
   142.25   -20.25    1999   0.096   0.074   0.432   0.310
   142.25   -20.25    2000   0.132   0.103   0.462   0.407
   142.25   -20.25    2001   0.106   0.085   0.504   0.471
   142.25   -20.25    2002   0.050   0.036   0.437   0.426
   142.25   -20.25    2003   0.063   0.049   0.387   0.357
   142.25   -20.25    2004   0.064   0.051   0.419   0.372
   142.25   -20.25    2005   0.052   0.041   0.424   0.457
   142.25   -20.25    2006   0.103   0.078   0.385   0.366
   142.25   -20.25    2007   0.090   0.069   0.447   0.447
   142.25   -20.25    2008   0.084   0.067   0.408   0.465
   142.25   -20.25    2009   0.137   0.109   0.474   0.495
   142.25   -20.25    2010   0.150   0.125   0.500   0.456
