      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.964   0.965   0.965
    41.75    60.75    1981   0.942   0.938   0.948   0.947
    41.75    60.75    1982   0.964   0.961   0.967   0.964
    41.75    60.75    1983   0.963   0.962   0.963   0.962
    41.75    60.75    1984   0.955   0.957   0.955   0.957
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.963   0.962   0.964   0.962
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.954   0.949   0.954   0.949
    41.75    60.75    1989   0.943   0.942   0.943   0.942
    41.75    60.75    1990   0.968   0.959   0.968   0.959
    41.75    60.75    1991   0.959   0.959   0.962   0.961
    41.75    60.75    1992   0.963   0.962   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.963   0.963   0.967   0.966
    41.75    60.75    1995   0.939   0.948   0.942   0.950
    41.75    60.75    1996   0.968   0.967   0.968   0.968
    41.75    60.75    1997   0.949   0.949   0.961   0.960
    41.75    60.75    1998   0.962   0.962   0.962   0.962
    41.75    60.75    1999   0.924   0.936   0.941   0.949
    41.75    60.75    2000   0.956   0.958   0.961   0.962
    41.75    60.75    2001   0.953   0.954   0.966   0.965
    41.75    60.75    2002   0.961   0.962   0.965   0.965
    41.75    60.75    2003   0.961   0.960   0.967   0.965
    41.75    60.75    2004   0.966   0.966   0.969   0.968
    41.75    60.75    2005   0.961   0.961   0.965   0.964
    41.75    60.75    2006   0.964   0.964   0.966   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.968   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.966
    41.75    60.75    2010   0.927   0.883   0.945   0.937
   142.25   -20.25    1980   0.495   0.482   0.866   0.779
   142.25   -20.25    1981   0.485   0.471   0.828   0.744
   142.25   -20.25    1982   0.486   0.476   0.873   0.784
   142.25   -20.25    1983   0.477   0.469   0.886   0.795
   142.25   -20.25    1984   0.482   0.469   0.905   0.746
   142.25   -20.25    1985   0.471   0.460   0.935   0.812
   142.25   -20.25    1986   0.452   0.447   0.874   0.789
   142.25   -20.25    1987   0.472   0.464   0.826   0.784
   142.25   -20.25    1988   0.473   0.467   0.907   0.841
   142.25   -20.25    1989   0.502   0.491   0.791   0.742
   142.25   -20.25    1990   0.500   0.486   0.917   0.847
   142.25   -20.25    1991   0.474   0.462   0.946   0.868
   142.25   -20.25    1992   0.469   0.462   0.907   0.841
   142.25   -20.25    1993   0.507   0.491   0.848   0.763
   142.25   -20.25    1994   0.466   0.459   0.843   0.758
   142.25   -20.25    1995   0.479   0.469   0.929   0.884
   142.25   -20.25    1996   0.504   0.488   0.900   0.821
   142.25   -20.25    1997   0.501   0.485   0.928   0.882
   142.25   -20.25    1998   0.550   0.531   0.940   0.897
   142.25   -20.25    1999   0.564   0.533   0.948   0.842
   142.25   -20.25    2000   0.591   0.562   0.932   0.871
   142.25   -20.25    2001   0.561   0.534   0.948   0.916
   142.25   -20.25    2002   0.483   0.470   0.951   0.933
   142.25   -20.25    2003   0.504   0.494   0.921   0.875
   142.25   -20.25    2004   0.500   0.488   0.915   0.858
   142.25   -20.25    2005   0.484   0.474   0.949   0.936
   142.25   -20.25    2006   0.562   0.538   0.920   0.886
   142.25   -20.25    2007   0.536   0.515   0.939   0.913
   142.25   -20.25    2008   0.501   0.485   0.961   0.907
   142.25   -20.25    2009   0.608   0.551   0.948   0.935
   142.25   -20.25    2010   0.605   0.560   0.929   0.866
