      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.217   0.260   0.219   0.261
    41.75    60.75    1981   0.159   0.217   0.168   0.233
    41.75    60.75    1982   0.246   0.285   0.263   0.299
    41.75    60.75    1983   0.218   0.264   0.219   0.265
    41.75    60.75    1984   0.175   0.259   0.175   0.260
    41.75    60.75    1985   0.230   0.291   0.230   0.291
    41.75    60.75    1986   0.208   0.253   0.209   0.254
    41.75    60.75    1987   0.206   0.257   0.206   0.257
    41.75    60.75    1988   0.191   0.247   0.192   0.248
    41.75    60.75    1989   0.206   0.279   0.207   0.279
    41.75    60.75    1990   0.259   0.290   0.260   0.290
    41.75    60.75    1991   0.230   0.281   0.235   0.286
    41.75    60.75    1992   0.260   0.303   0.276   0.319
    41.75    60.75    1993   0.293   0.326   0.293   0.326
    41.75    60.75    1994   0.261   0.290   0.276   0.304
    41.75    60.75    1995   0.170   0.242   0.173   0.249
    41.75    60.75    1996   0.272   0.326   0.273   0.330
    41.75    60.75    1997   0.226   0.273   0.246   0.293
    41.75    60.75    1998   0.238   0.290   0.238   0.290
    41.75    60.75    1999   0.184   0.259   0.198   0.276
    41.75    60.75    2000   0.203   0.296   0.216   0.310
    41.75    60.75    2001   0.250   0.310   0.299   0.359
    41.75    60.75    2002   0.271   0.333   0.294   0.354
    41.75    60.75    2003   0.237   0.279   0.265   0.302
    41.75    60.75    2004   0.284   0.322   0.309   0.341
    41.75    60.75    2005   0.240   0.309   0.254   0.320
    41.75    60.75    2006   0.289   0.320   0.300   0.328
    41.75    60.75    2007   0.284   0.333   0.292   0.342
    41.75    60.75    2008   0.326   0.373   0.326   0.373
    41.75    60.75    2009   0.303   0.352   0.308   0.355
    41.75    60.75    2010   0.169   0.214   0.193   0.272
   142.25   -20.25    1980   0.066   0.051   0.438   0.433
   142.25   -20.25    1981   0.062   0.058   0.375   0.385
   142.25   -20.25    1982   0.054   0.041   0.401   0.383
   142.25   -20.25    1983   0.055   0.041   0.306   0.330
   142.25   -20.25    1984   0.071   0.053   0.387   0.381
   142.25   -20.25    1985   0.054   0.044   0.306   0.349
   142.25   -20.25    1986   0.032   0.024   0.368   0.343
   142.25   -20.25    1987   0.051   0.039   0.354   0.323
   142.25   -20.25    1988   0.039   0.030   0.340   0.356
   142.25   -20.25    1989   0.084   0.069   0.351   0.302
   142.25   -20.25    1990   0.094   0.074   0.390   0.421
   142.25   -20.25    1991   0.058   0.042   0.266   0.343
   142.25   -20.25    1992   0.058   0.046   0.376   0.383
   142.25   -20.25    1993   0.088   0.069   0.419   0.396
   142.25   -20.25    1994   0.057   0.046   0.407   0.349
   142.25   -20.25    1995   0.060   0.046   0.379   0.402
   142.25   -20.25    1996   0.076   0.057   0.423   0.440
   142.25   -20.25    1997   0.092   0.074   0.419   0.439
   142.25   -20.25    1998   0.114   0.092   0.437   0.476
   142.25   -20.25    1999   0.129   0.101   0.428   0.452
   142.25   -20.25    2000   0.174   0.145   0.468   0.511
   142.25   -20.25    2001   0.150   0.120   0.494   0.549
   142.25   -20.25    2002   0.067   0.050   0.391   0.442
   142.25   -20.25    2003   0.081   0.063   0.394   0.408
   142.25   -20.25    2004   0.083   0.067   0.443   0.463
   142.25   -20.25    2005   0.060   0.054   0.356   0.408
   142.25   -20.25    2006   0.135   0.105   0.440   0.430
   142.25   -20.25    2007   0.107   0.091   0.402   0.456
   142.25   -20.25    2008   0.114   0.092   0.325   0.491
   142.25   -20.25    2009   0.176   0.145   0.443   0.467
   142.25   -20.25    2010   0.183   0.168   0.504   0.525
