      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.192   0.221   0.192   0.221
    41.75    60.75    1981   0.135   0.177   0.138   0.182
    41.75    60.75    1982   0.243   0.273   0.254   0.280
    41.75    60.75    1983   0.194   0.222   0.194   0.222
    41.75    60.75    1984   0.150   0.199   0.150   0.199
    41.75    60.75    1985   0.212   0.256   0.212   0.256
    41.75    60.75    1986   0.186   0.214   0.187   0.214
    41.75    60.75    1987   0.183   0.216   0.183   0.216
    41.75    60.75    1988   0.157   0.188   0.157   0.188
    41.75    60.75    1989   0.153   0.187   0.153   0.187
    41.75    60.75    1990   0.230   0.248   0.230   0.248
    41.75    60.75    1991   0.196   0.219   0.198   0.220
    41.75    60.75    1992   0.252   0.277   0.262   0.285
    41.75    60.75    1993   0.270   0.290   0.270   0.290
    41.75    60.75    1994   0.247   0.262   0.257   0.268
    41.75    60.75    1995   0.137   0.179   0.137   0.179
    41.75    60.75    1996   0.260   0.298   0.262   0.301
    41.75    60.75    1997   0.205   0.234   0.217   0.242
    41.75    60.75    1998   0.205   0.242   0.205   0.242
    41.75    60.75    1999   0.154   0.207   0.158   0.211
    41.75    60.75    2000   0.181   0.239   0.187   0.245
    41.75    60.75    2001   0.233   0.284   0.268   0.308
    41.75    60.75    2002   0.256   0.298   0.265   0.303
    41.75    60.75    2003   0.222   0.252   0.242   0.261
    41.75    60.75    2004   0.273   0.303   0.290   0.312
    41.75    60.75    2005   0.221   0.266   0.229   0.270
    41.75    60.75    2006   0.260   0.278   0.264   0.281
    41.75    60.75    2007   0.261   0.293   0.267   0.298
    41.75    60.75    2008   0.303   0.337   0.303   0.338
    41.75    60.75    2009   0.278   0.309   0.279   0.310
    41.75    60.75    2010   0.147   0.170   0.157   0.196
   142.25   -20.25    1980   0.035   0.027   0.186   0.125
   142.25   -20.25    1981   0.040   0.032   0.165   0.103
   142.25   -20.25    1982   0.032   0.022   0.167   0.108
   142.25   -20.25    1983   0.027   0.021   0.152   0.093
   142.25   -20.25    1984   0.043   0.028   0.228   0.109
   142.25   -20.25    1985   0.029   0.024   0.249   0.116
   142.25   -20.25    1986   0.020   0.014   0.193   0.122
   142.25   -20.25    1987   0.029   0.021   0.168   0.114
   142.25   -20.25    1988   0.024   0.016   0.201   0.123
   142.25   -20.25    1989   0.048   0.037   0.149   0.100
   142.25   -20.25    1990   0.049   0.036   0.244   0.153
   142.25   -20.25    1991   0.037   0.023   0.305   0.179
   142.25   -20.25    1992   0.033   0.025   0.217   0.141
   142.25   -20.25    1993   0.047   0.035   0.207   0.127
   142.25   -20.25    1994   0.032   0.025   0.164   0.102
   142.25   -20.25    1995   0.032   0.024   0.271   0.183
   142.25   -20.25    1996   0.039   0.028   0.237   0.149
   142.25   -20.25    1997   0.049   0.038   0.294   0.197
   142.25   -20.25    1998   0.061   0.047   0.302   0.203
   142.25   -20.25    1999   0.067   0.052   0.322   0.158
   142.25   -20.25    2000   0.090   0.069   0.318   0.208
   142.25   -20.25    2001   0.074   0.057   0.372   0.278
   142.25   -20.25    2002   0.035   0.025   0.355   0.257
   142.25   -20.25    2003   0.048   0.036   0.290   0.189
   142.25   -20.25    2004   0.047   0.036   0.291   0.194
   142.25   -20.25    2005   0.038   0.028   0.376   0.302
   142.25   -20.25    2006   0.071   0.054   0.289   0.204
   142.25   -20.25    2007   0.065   0.049   0.367   0.284
   142.25   -20.25    2008   0.063   0.048   0.450   0.257
   142.25   -20.25    2009   0.100   0.079   0.419   0.340
   142.25   -20.25    2010   0.108   0.088   0.367   0.239
