      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.241   0.287   0.242   0.288
    41.75    60.75    1981   0.174   0.241   0.185   0.261
    41.75    60.75    1982   0.291   0.335   0.317   0.360
    41.75    60.75    1983   0.249   0.304   0.250   0.305
    41.75    60.75    1984   0.185   0.274   0.185   0.274
    41.75    60.75    1985   0.273   0.348   0.274   0.349
    41.75    60.75    1986   0.227   0.276   0.228   0.277
    41.75    60.75    1987   0.226   0.281   0.226   0.281
    41.75    60.75    1988   0.215   0.268   0.216   0.268
    41.75    60.75    1989   0.201   0.269   0.201   0.269
    41.75    60.75    1990   0.297   0.331   0.298   0.332
    41.75    60.75    1991   0.249   0.297   0.255   0.302
    41.75    60.75    1992   0.309   0.360   0.334   0.384
    41.75    60.75    1993   0.333   0.381   0.333   0.381
    41.75    60.75    1994   0.306   0.341   0.324   0.358
    41.75    60.75    1995   0.158   0.235   0.159   0.237
    41.75    60.75    1996   0.320   0.388   0.323   0.395
    41.75    60.75    1997   0.253   0.299   0.279   0.320
    41.75    60.75    1998   0.268   0.335   0.268   0.335
    41.75    60.75    1999   0.200   0.276   0.214   0.291
    41.75    60.75    2000   0.229   0.321   0.247   0.340
    41.75    60.75    2001   0.285   0.359   0.350   0.415
    41.75    60.75    2002   0.317   0.383   0.346   0.410
    41.75    60.75    2003   0.271   0.329   0.311   0.356
    41.75    60.75    2004   0.336   0.388   0.372   0.413
    41.75    60.75    2005   0.272   0.349   0.288   0.366
    41.75    60.75    2006   0.327   0.365   0.341   0.376
    41.75    60.75    2007   0.330   0.388   0.342   0.399
    41.75    60.75    2008   0.381   0.437   0.382   0.438
    41.75    60.75    2009   0.349   0.408   0.356   0.412
    41.75    60.75    2010   0.177   0.221   0.202   0.278
   142.25   -20.25    1980   0.043   0.029   0.298   0.194
   142.25   -20.25    1981   0.055   0.032   0.259   0.165
   142.25   -20.25    1982   0.041   0.025   0.261   0.172
   142.25   -20.25    1983   0.034   0.021   0.226   0.154
   142.25   -20.25    1984   0.056   0.034   0.285   0.169
   142.25   -20.25    1985   0.038   0.022   0.259   0.189
   142.25   -20.25    1986   0.029   0.013   0.248   0.194
   142.25   -20.25    1987   0.039   0.022   0.224   0.170
   142.25   -20.25    1988   0.029   0.017   0.254   0.197
   142.25   -20.25    1989   0.057   0.041   0.204   0.151
   142.25   -20.25    1990   0.054   0.041   0.298   0.259
   142.25   -20.25    1991   0.050   0.029   0.206   0.273
   142.25   -20.25    1992   0.044   0.026   0.266   0.229
   142.25   -20.25    1993   0.064   0.041   0.302   0.198
   142.25   -20.25    1994   0.044   0.027   0.259   0.160
   142.25   -20.25    1995   0.045   0.026   0.285   0.292
   142.25   -20.25    1996   0.055   0.031   0.320   0.235
   142.25   -20.25    1997   0.066   0.042   0.313   0.315
   142.25   -20.25    1998   0.074   0.055   0.350   0.331
   142.25   -20.25    1999   0.082   0.059   0.340   0.251
   142.25   -20.25    2000   0.105   0.085   0.377   0.334
   142.25   -20.25    2001   0.096   0.070   0.407   0.394
   142.25   -20.25    2002   0.051   0.027   0.335   0.334
   142.25   -20.25    2003   0.059   0.041   0.302   0.295
   142.25   -20.25    2004   0.067   0.041   0.336   0.311
   142.25   -20.25    2005   0.059   0.031   0.306   0.345
   142.25   -20.25    2006   0.082   0.059   0.303   0.301
   142.25   -20.25    2007   0.089   0.057   0.329   0.352
   142.25   -20.25    2008   0.085   0.059   0.277   0.375
   142.25   -20.25    2009   0.128   0.092   0.354   0.392
   142.25   -20.25    2010   0.129   0.104   0.402   0.376
