      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.964   0.964   0.965   0.964
    41.75    60.75    1981   0.937   0.935   0.947   0.949
    41.75    60.75    1982   0.964   0.960   0.968   0.964
    41.75    60.75    1983   0.963   0.962   0.963   0.963
    41.75    60.75    1984   0.955   0.956   0.955   0.956
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.963   0.962   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.954   0.954   0.955   0.954
    41.75    60.75    1989   0.942   0.944   0.942   0.944
    41.75    60.75    1990   0.968   0.960   0.968   0.960
    41.75    60.75    1991   0.959   0.959   0.962   0.962
    41.75    60.75    1992   0.960   0.960   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.962   0.961   0.967   0.965
    41.75    60.75    1995   0.940   0.946   0.942   0.948
    41.75    60.75    1996   0.967   0.967   0.968   0.968
    41.75    60.75    1997   0.944   0.945   0.962   0.960
    41.75    60.75    1998   0.963   0.963   0.963   0.963
    41.75    60.75    1999   0.917   0.934   0.942   0.949
    41.75    60.75    2000   0.955   0.959   0.962   0.964
    41.75    60.75    2001   0.949   0.953   0.966   0.966
    41.75    60.75    2002   0.959   0.961   0.966   0.966
    41.75    60.75    2003   0.960   0.960   0.967   0.966
    41.75    60.75    2004   0.966   0.966   0.969   0.969
    41.75    60.75    2005   0.959   0.960   0.965   0.965
    41.75    60.75    2006   0.963   0.963   0.967   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.969   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.967
    41.75    60.75    2010   0.920   0.885   0.945   0.943
   142.25   -20.25    1980   0.500   0.477   0.846   0.746
   142.25   -20.25    1981   0.535   0.473   0.800   0.712
   142.25   -20.25    1982   0.528   0.478   0.852   0.752
   142.25   -20.25    1983   0.504   0.468   0.875   0.763
   142.25   -20.25    1984   0.531   0.472   0.892   0.713
   142.25   -20.25    1985   0.505   0.463   0.940   0.782
   142.25   -20.25    1986   0.481   0.449   0.869   0.763
   142.25   -20.25    1987   0.507   0.462   0.813   0.757
   142.25   -20.25    1988   0.490   0.465   0.898   0.818
   142.25   -20.25    1989   0.546   0.486   0.771   0.716
   142.25   -20.25    1990   0.504   0.480   0.917   0.829
   142.25   -20.25    1991   0.523   0.469   0.948   0.851
   142.25   -20.25    1992   0.501   0.461   0.896   0.815
   142.25   -20.25    1993   0.553   0.486   0.831   0.731
   142.25   -20.25    1994   0.496   0.460   0.827   0.725
   142.25   -20.25    1995   0.507   0.466   0.929   0.867
   142.25   -20.25    1996   0.527   0.482   0.891   0.790
   142.25   -20.25    1997   0.548   0.484   0.926   0.862
   142.25   -20.25    1998   0.585   0.524   0.936   0.881
   142.25   -20.25    1999   0.608   0.537   0.950   0.815
   142.25   -20.25    2000   0.604   0.548   0.930   0.848
   142.25   -20.25    2001   0.570   0.525   0.949   0.909
   142.25   -20.25    2002   0.506   0.465   0.955   0.931
   142.25   -20.25    2003   0.551   0.495   0.921   0.860
   142.25   -20.25    2004   0.543   0.485   0.908   0.839
   142.25   -20.25    2005   0.513   0.470   0.952   0.934
   142.25   -20.25    2006   0.615   0.534   0.918   0.874
   142.25   -20.25    2007   0.585   0.508   0.937   0.903
   142.25   -20.25    2008   0.548   0.487   0.964   0.895
   142.25   -20.25    2009   0.660   0.549   0.945   0.928
   142.25   -20.25    2010   0.653   0.561   0.926   0.844
