      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.958   0.957   0.958   0.957
    41.75    60.75    1981   0.911   0.911   0.918   0.923
    41.75    60.75    1982   0.958   0.956   0.964   0.960
    41.75    60.75    1983   0.953   0.951   0.953   0.951
    41.75    60.75    1984   0.934   0.938   0.934   0.938
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.956   0.953   0.956   0.954
    41.75    60.75    1987   0.961   0.961   0.961   0.961
    41.75    60.75    1988   0.933   0.932   0.933   0.932
    41.75    60.75    1989   0.909   0.908   0.909   0.908
    41.75    60.75    1990   0.964   0.956   0.964   0.956
    41.75    60.75    1991   0.947   0.948   0.950   0.950
    41.75    60.75    1992   0.954   0.954   0.962   0.961
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.955   0.953   0.961   0.959
    41.75    60.75    1995   0.907   0.925   0.907   0.925
    41.75    60.75    1996   0.964   0.963   0.965   0.965
    41.75    60.75    1997   0.930   0.932   0.951   0.948
    41.75    60.75    1998   0.955   0.955   0.955   0.955
    41.75    60.75    1999   0.883   0.913   0.903   0.923
    41.75    60.75    2000   0.943   0.951   0.951   0.955
    41.75    60.75    2001   0.938   0.944   0.961   0.959
    41.75    60.75    2002   0.954   0.957   0.960   0.960
    41.75    60.75    2003   0.952   0.952   0.962   0.959
    41.75    60.75    2004   0.962   0.963   0.967   0.966
    41.75    60.75    2005   0.950   0.953   0.957   0.958
    41.75    60.75    2006   0.959   0.959   0.963   0.962
    41.75    60.75    2007   0.965   0.963   0.966   0.965
    41.75    60.75    2008   0.967   0.954   0.967   0.954
    41.75    60.75    2009   0.961   0.961   0.963   0.962
    41.75    60.75    2010   0.888   0.844   0.912   0.904
   142.25   -20.25    1980   0.475   0.467   0.695   0.622
   142.25   -20.25    1981   0.478   0.461   0.659   0.587
   142.25   -20.25    1982   0.481   0.466   0.692   0.620
   142.25   -20.25    1983   0.471   0.459   0.700   0.616
   142.25   -20.25    1984   0.481   0.458   0.741   0.593
   142.25   -20.25    1985   0.468   0.455   0.816   0.637
   142.25   -20.25    1986   0.454   0.443   0.708   0.629
   142.25   -20.25    1987   0.463   0.456   0.706   0.636
   142.25   -20.25    1988   0.465   0.460   0.763   0.678
   142.25   -20.25    1989   0.486   0.476   0.663   0.599
   142.25   -20.25    1990   0.478   0.469   0.761   0.671
   142.25   -20.25    1991   0.489   0.454   0.878   0.702
   142.25   -20.25    1992   0.462   0.454   0.741   0.661
   142.25   -20.25    1993   0.487   0.473   0.691   0.607
   142.25   -20.25    1994   0.458   0.450   0.678   0.603
   142.25   -20.25    1995   0.465   0.458   0.798   0.713
   142.25   -20.25    1996   0.482   0.472   0.739   0.655
   142.25   -20.25    1997   0.490   0.470   0.809   0.720
   142.25   -20.25    1998   0.520   0.505   0.820   0.740
   142.25   -20.25    1999   0.535   0.506   0.860   0.681
   142.25   -20.25    2000   0.542   0.521   0.803   0.704
   142.25   -20.25    2001   0.515   0.499   0.853   0.759
   142.25   -20.25    2002   0.465   0.456   0.886   0.788
   142.25   -20.25    2003   0.497   0.482   0.805   0.718
   142.25   -20.25    2004   0.485   0.473   0.780   0.697
   142.25   -20.25    2005   0.468   0.460   0.883   0.804
   142.25   -20.25    2006   0.537   0.511   0.820   0.749
   142.25   -20.25    2007   0.507   0.493   0.847   0.764
   142.25   -20.25    2008   0.486   0.468   0.940   0.744
   142.25   -20.25    2009   0.551   0.520   0.893   0.822
   142.25   -20.25    2010   0.559   0.526   0.800   0.689
