      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.967
    41.75    60.75    1981   0.951   0.948   0.959   0.960
    41.75    60.75    1982   0.966   0.963   0.969   0.965
    41.75    60.75    1983   0.967   0.966   0.967   0.967
    41.75    60.75    1984   0.963   0.964   0.964   0.964
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.966   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.961   0.961   0.962   0.962
    41.75    60.75    1989   0.957   0.956   0.958   0.957
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.964   0.964   0.967   0.966
    41.75    60.75    1992   0.964   0.964   0.968   0.968
    41.75    60.75    1993   0.969   0.962   0.969   0.962
    41.75    60.75    1994   0.965   0.965   0.968   0.968
    41.75    60.75    1995   0.953   0.956   0.957   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.955   0.954   0.966   0.965
    41.75    60.75    1998   0.967   0.966   0.967   0.966
    41.75    60.75    1999   0.936   0.945   0.957   0.960
    41.75    60.75    2000   0.961   0.962   0.966   0.966
    41.75    60.75    2001   0.956   0.958   0.968   0.968
    41.75    60.75    2002   0.963   0.964   0.968   0.968
    41.75    60.75    2003   0.964   0.963   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.969
    41.75    60.75    2005   0.963   0.964   0.968   0.968
    41.75    60.75    2006   0.966   0.965   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.968
    41.75    60.75    2010   0.941   0.909   0.959   0.958
   142.25   -20.25    1980   0.514   0.495   0.936   0.886
   142.25   -20.25    1981   0.509   0.479   0.909   0.859
   142.25   -20.25    1982   0.508   0.484   0.939   0.889
   142.25   -20.25    1983   0.490   0.476   0.943   0.905
   142.25   -20.25    1984   0.514   0.479   0.946   0.856
   142.25   -20.25    1985   0.484   0.466   0.958   0.907
   142.25   -20.25    1986   0.460   0.451   0.933   0.886
   142.25   -20.25    1987   0.482   0.471   0.902   0.860
   142.25   -20.25    1988   0.479   0.472   0.948   0.921
   142.25   -20.25    1989   0.514   0.501   0.879   0.837
   142.25   -20.25    1990   0.519   0.500   0.954   0.933
   142.25   -20.25    1991   0.508   0.468   0.960   0.930
   142.25   -20.25    1992   0.477   0.468   0.948   0.925
   142.25   -20.25    1993   0.533   0.505   0.913   0.860
   142.25   -20.25    1994   0.476   0.466   0.924   0.861
   142.25   -20.25    1995   0.492   0.478   0.955   0.942
   142.25   -20.25    1996   0.523   0.502   0.942   0.906
   142.25   -20.25    1997   0.536   0.499   0.955   0.939
   142.25   -20.25    1998   0.580   0.552   0.960   0.951
   142.25   -20.25    1999   0.607   0.555   0.963   0.922
   142.25   -20.25    2000   0.630   0.594   0.957   0.940
   142.25   -20.25    2001   0.605   0.567   0.963   0.956
   142.25   -20.25    2002   0.500   0.481   0.963   0.959
   142.25   -20.25    2003   0.531   0.502   0.952   0.934
   142.25   -20.25    2004   0.522   0.500   0.950   0.930
   142.25   -20.25    2005   0.497   0.485   0.962   0.959
   142.25   -20.25    2006   0.598   0.556   0.951   0.934
   142.25   -20.25    2007   0.558   0.535   0.958   0.949
   142.25   -20.25    2008   0.537   0.501   0.966   0.950
   142.25   -20.25    2009   0.655   0.578   0.960   0.955
   142.25   -20.25    2010   0.658   0.589   0.954   0.937
