      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.241   0.295   0.243   0.298
    41.75    60.75    1981   0.176   0.249   0.189   0.266
    41.75    60.75    1982   0.278   0.329   0.298   0.350
    41.75    60.75    1983   0.247   0.309   0.249   0.310
    41.75    60.75    1984   0.192   0.293   0.193   0.295
    41.75    60.75    1985   0.262   0.340   0.263   0.340
    41.75    60.75    1986   0.230   0.286   0.232   0.288
    41.75    60.75    1987   0.229   0.291   0.229   0.291
    41.75    60.75    1988   0.213   0.280   0.216   0.282
    41.75    60.75    1989   0.215   0.297   0.216   0.299
    41.75    60.75    1990   0.296   0.336   0.297   0.336
    41.75    60.75    1991   0.254   0.314   0.261   0.321
    41.75    60.75    1992   0.292   0.348   0.315   0.371
    41.75    60.75    1993   0.323   0.383   0.323   0.383
    41.75    60.75    1994   0.295   0.334   0.312   0.349
    41.75    60.75    1995   0.177   0.260   0.179   0.268
    41.75    60.75    1996   0.306   0.375   0.308   0.380
    41.75    60.75    1997   0.249   0.302   0.276   0.325
    41.75    60.75    1998   0.267   0.334   0.268   0.335
    41.75    60.75    1999   0.203   0.285   0.223   0.310
    41.75    60.75    2000   0.227   0.337   0.245   0.353
    41.75    60.75    2001   0.281   0.360   0.339   0.413
    41.75    60.75    2002   0.307   0.386   0.331   0.413
    41.75    60.75    2003   0.264   0.325   0.302   0.353
    41.75    60.75    2004   0.322   0.380   0.350   0.402
    41.75    60.75    2005   0.269   0.352   0.288   0.371
    41.75    60.75    2006   0.322   0.367   0.335   0.381
    41.75    60.75    2007   0.321   0.397   0.331   0.408
    41.75    60.75    2008   0.367   0.428   0.367   0.429
    41.75    60.75    2009   0.340   0.399   0.347   0.404
    41.75    60.75    2010   0.180   0.241   0.209   0.312
   142.25   -20.25    1980   0.058   0.044   0.446   0.396
   142.25   -20.25    1981   0.059   0.050   0.406   0.342
   142.25   -20.25    1982   0.051   0.034   0.379   0.359
   142.25   -20.25    1983   0.042   0.035   0.284   0.307
   142.25   -20.25    1984   0.070   0.046   0.347   0.338
   142.25   -20.25    1985   0.042   0.038   0.263   0.341
   142.25   -20.25    1986   0.027   0.020   0.344   0.336
   142.25   -20.25    1987   0.044   0.033   0.344   0.289
   142.25   -20.25    1988   0.034   0.025   0.332   0.334
   142.25   -20.25    1989   0.076   0.061   0.325   0.271
   142.25   -20.25    1990   0.085   0.064   0.378   0.402
   142.25   -20.25    1991   0.061   0.036   0.209   0.333
   142.25   -20.25    1992   0.052   0.040   0.361   0.356
   142.25   -20.25    1993   0.082   0.061   0.418   0.362
   142.25   -20.25    1994   0.050   0.039   0.387   0.312
   142.25   -20.25    1995   0.053   0.039   0.347   0.384
   142.25   -20.25    1996   0.067   0.049   0.424   0.435
   142.25   -20.25    1997   0.087   0.065   0.394   0.423
   142.25   -20.25    1998   0.104   0.081   0.419   0.475
   142.25   -20.25    1999   0.119   0.090   0.396   0.450
   142.25   -20.25    2000   0.165   0.129   0.460   0.509
   142.25   -20.25    2001   0.136   0.107   0.469   0.550
   142.25   -20.25    2002   0.059   0.043   0.350   0.413
   142.25   -20.25    2003   0.076   0.055   0.360   0.399
   142.25   -20.25    2004   0.076   0.059   0.418   0.461
   142.25   -20.25    2005   0.055   0.047   0.315   0.376
   142.25   -20.25    2006   0.117   0.093   0.405   0.416
   142.25   -20.25    2007   0.099   0.083   0.354   0.422
   142.25   -20.25    2008   0.107   0.081   0.267   0.489
   142.25   -20.25    2009   0.163   0.132   0.401   0.430
   142.25   -20.25    2010   0.176   0.153   0.461   0.550
