      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.218   0.258   0.219   0.258
    41.75    60.75    1981   0.157   0.212   0.165   0.221
    41.75    60.75    1982   0.269   0.303   0.284   0.315
    41.75    60.75    1983   0.227   0.263   0.227   0.263
    41.75    60.75    1984   0.175   0.239   0.175   0.238
    41.75    60.75    1985   0.246   0.297   0.246   0.297
    41.75    60.75    1986   0.215   0.250   0.216   0.251
    41.75    60.75    1987   0.211   0.254   0.211   0.254
    41.75    60.75    1988   0.191   0.228   0.191   0.228
    41.75    60.75    1989   0.187   0.234   0.187   0.234
    41.75    60.75    1990   0.266   0.296   0.266   0.296
    41.75    60.75    1991   0.228   0.262   0.234   0.266
    41.75    60.75    1992   0.282   0.316   0.298   0.331
    41.75    60.75    1993   0.307   0.336   0.307   0.335
    41.75    60.75    1994   0.279   0.303   0.293   0.314
    41.75    60.75    1995   0.158   0.220   0.159   0.221
    41.75    60.75    1996   0.288   0.335   0.290   0.340
    41.75    60.75    1997   0.229   0.266   0.248   0.283
    41.75    60.75    1998   0.238   0.291   0.238   0.291
    41.75    60.75    1999   0.182   0.244   0.192   0.256
    41.75    60.75    2000   0.207   0.277   0.220   0.287
    41.75    60.75    2001   0.260   0.319   0.307   0.357
    41.75    60.75    2002   0.290   0.341   0.308   0.354
    41.75    60.75    2003   0.250   0.289   0.281   0.308
    41.75    60.75    2004   0.305   0.339   0.331   0.356
    41.75    60.75    2005   0.250   0.307   0.264   0.319
    41.75    60.75    2006   0.294   0.320   0.302   0.326
    41.75    60.75    2007   0.296   0.340   0.304   0.347
    41.75    60.75    2008   0.341   0.382   0.342   0.383
    41.75    60.75    2009   0.316   0.358   0.319   0.360
    41.75    60.75    2010   0.169   0.201   0.189   0.244
   142.25   -20.25    1980   0.048   0.038   0.346   0.244
   142.25   -20.25    1981   0.051   0.044   0.311   0.211
   142.25   -20.25    1982   0.041   0.030   0.312   0.222
   142.25   -20.25    1983   0.038   0.030   0.287   0.213
   142.25   -20.25    1984   0.057   0.040   0.342   0.215
   142.25   -20.25    1985   0.037   0.033   0.335   0.247
   142.25   -20.25    1986   0.025   0.019   0.304   0.242
   142.25   -20.25    1987   0.039   0.029   0.264   0.214
   142.25   -20.25    1988   0.031   0.024   0.316   0.251
   142.25   -20.25    1989   0.066   0.052   0.244   0.191
   142.25   -20.25    1990   0.069   0.053   0.375   0.316
   142.25   -20.25    1991   0.047   0.033   0.346   0.311
   142.25   -20.25    1992   0.045   0.034   0.343   0.278
   142.25   -20.25    1993   0.066   0.051   0.335   0.247
   142.25   -20.25    1994   0.043   0.034   0.301   0.206
   142.25   -20.25    1995   0.045   0.034   0.370   0.345
   142.25   -20.25    1996   0.057   0.041   0.368   0.298
   142.25   -20.25    1997   0.069   0.053   0.397   0.361
   142.25   -20.25    1998   0.083   0.068   0.428   0.386
   142.25   -20.25    1999   0.097   0.074   0.430   0.309
   142.25   -20.25    2000   0.124   0.103   0.452   0.396
   142.25   -20.25    2001   0.107   0.085   0.495   0.463
   142.25   -20.25    2002   0.050   0.036   0.440   0.414
   142.25   -20.25    2003   0.063   0.049   0.384   0.341
   142.25   -20.25    2004   0.064   0.051   0.408   0.360
   142.25   -20.25    2005   0.049   0.041   0.425   0.430
   142.25   -20.25    2006   0.097   0.078   0.385   0.342
   142.25   -20.25    2007   0.091   0.069   0.449   0.426
   142.25   -20.25    2008   0.090   0.067   0.445   0.435
   142.25   -20.25    2009   0.144   0.108   0.483   0.461
   142.25   -20.25    2010   0.143   0.125   0.480   0.433
