      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.964   0.965   0.964
    41.75    60.75    1981   0.940   0.939   0.948   0.949
    41.75    60.75    1982   0.964   0.961   0.968   0.964
    41.75    60.75    1983   0.963   0.962   0.964   0.962
    41.75    60.75    1984   0.955   0.957   0.955   0.957
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.963   0.963   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.955   0.953   0.955   0.953
    41.75    60.75    1989   0.944   0.941   0.944   0.941
    41.75    60.75    1990   0.968   0.960   0.968   0.960
    41.75    60.75    1991   0.960   0.960   0.962   0.962
    41.75    60.75    1992   0.961   0.961   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.962   0.962   0.966   0.965
    41.75    60.75    1995   0.940   0.948   0.942   0.950
    41.75    60.75    1996   0.967   0.967   0.968   0.968
    41.75    60.75    1997   0.947   0.948   0.962   0.960
    41.75    60.75    1998   0.963   0.963   0.963   0.963
    41.75    60.75    1999   0.923   0.937   0.943   0.949
    41.75    60.75    2000   0.956   0.959   0.962   0.963
    41.75    60.75    2001   0.951   0.955   0.966   0.966
    41.75    60.75    2002   0.961   0.962   0.966   0.965
    41.75    60.75    2003   0.960   0.960   0.967   0.965
    41.75    60.75    2004   0.966   0.966   0.969   0.968
    41.75    60.75    2005   0.960   0.961   0.965   0.965
    41.75    60.75    2006   0.964   0.964   0.967   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.969   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.967
    41.75    60.75    2010   0.923   0.888   0.946   0.941
   142.25   -20.25    1980   0.495   0.482   0.883   0.779
   142.25   -20.25    1981   0.487   0.471   0.838   0.744
   142.25   -20.25    1982   0.486   0.476   0.879   0.784
   142.25   -20.25    1983   0.480   0.469   0.887   0.798
   142.25   -20.25    1984   0.489   0.469   0.905   0.746
   142.25   -20.25    1985   0.473   0.460   0.932   0.815
   142.25   -20.25    1986   0.452   0.447   0.878   0.793
   142.25   -20.25    1987   0.473   0.464   0.837   0.784
   142.25   -20.25    1988   0.473   0.467   0.909   0.846
   142.25   -20.25    1989   0.502   0.491   0.801   0.742
   142.25   -20.25    1990   0.500   0.486   0.919   0.862
   142.25   -20.25    1991   0.479   0.462   0.945   0.868
   142.25   -20.25    1992   0.469   0.462   0.909   0.847
   142.25   -20.25    1993   0.507   0.491   0.856   0.763
   142.25   -20.25    1994   0.466   0.459   0.852   0.759
   142.25   -20.25    1995   0.479   0.469   0.924   0.891
   142.25   -20.25    1996   0.504   0.488   0.898   0.821
   142.25   -20.25    1997   0.502   0.485   0.929   0.890
   142.25   -20.25    1998   0.558   0.531   0.939   0.905
   142.25   -20.25    1999   0.576   0.533   0.947   0.845
   142.25   -20.25    2000   0.600   0.562   0.934   0.882
   142.25   -20.25    2001   0.563   0.534   0.947   0.920
   142.25   -20.25    2002   0.483   0.470   0.951   0.933
   142.25   -20.25    2003   0.506   0.494   0.922   0.881
   142.25   -20.25    2004   0.504   0.488   0.916   0.865
   142.25   -20.25    2005   0.485   0.474   0.948   0.935
   142.25   -20.25    2006   0.570   0.538   0.923   0.891
   142.25   -20.25    2007   0.545   0.515   0.939   0.915
   142.25   -20.25    2008   0.515   0.485   0.959   0.909
   142.25   -20.25    2009   0.671   0.553   0.948   0.935
   142.25   -20.25    2010   0.624   0.560   0.930   0.874
