      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.184   0.234   0.183   0.235
    41.75    60.75    1981   0.146   0.203   0.154   0.216
    41.75    60.75    1982   0.207   0.246   0.217   0.257
    41.75    60.75    1983   0.194   0.252   0.195   0.252
    41.75    60.75    1984   0.164   0.251   0.164   0.252
    41.75    60.75    1985   0.200   0.260   0.200   0.260
    41.75    60.75    1986   0.185   0.236   0.186   0.238
    41.75    60.75    1987   0.177   0.238   0.177   0.238
    41.75    60.75    1988   0.177   0.235   0.178   0.237
    41.75    60.75    1989   0.194   0.269   0.195   0.273
    41.75    60.75    1990   0.223   0.258   0.223   0.258
    41.75    60.75    1991   0.208   0.277   0.213   0.285
    41.75    60.75    1992   0.226   0.277   0.240   0.293
    41.75    60.75    1993   0.244   0.294   0.244   0.294
    41.75    60.75    1994   0.220   0.261   0.232   0.273
    41.75    60.75    1995   0.156   0.218   0.158   0.224
    41.75    60.75    1996   0.231   0.282   0.231   0.284
    41.75    60.75    1997   0.199   0.244   0.219   0.265
    41.75    60.75    1998   0.217   0.271   0.216   0.271
    41.75    60.75    1999   0.172   0.248   0.188   0.278
    41.75    60.75    2000   0.186   0.274   0.201   0.294
    41.75    60.75    2001   0.223   0.288   0.264   0.332
    41.75    60.75    2002   0.235   0.300   0.255   0.322
    41.75    60.75    2003   0.213   0.265   0.240   0.290
    41.75    60.75    2004   0.250   0.295   0.270   0.314
    41.75    60.75    2005   0.218   0.300   0.231   0.316
    41.75    60.75    2006   0.250   0.295   0.258   0.305
    41.75    60.75    2007   0.261   0.324   0.266   0.333
    41.75    60.75    2008   0.278   0.323   0.278   0.323
    41.75    60.75    2009   0.264   0.320   0.267   0.323
    41.75    60.75    2010   0.155   0.210   0.177   0.269
   142.25   -20.25    1980   0.058   0.044   0.271   0.318
   142.25   -20.25    1981   0.063   0.040   0.224   0.273
   142.25   -20.25    1982   0.051   0.034   0.241   0.259
   142.25   -20.25    1983   0.037   0.030   0.188   0.219
   142.25   -20.25    1984   0.067   0.047   0.208   0.276
   142.25   -20.25    1985   0.043   0.028   0.161   0.243
   142.25   -20.25    1986   0.035   0.020   0.228   0.241
   142.25   -20.25    1987   0.047   0.033   0.236   0.233
   142.25   -20.25    1988   0.033   0.025   0.202   0.233
   142.25   -20.25    1989   0.063   0.061   0.230   0.235
   142.25   -20.25    1990   0.080   0.064   0.211   0.287
   142.25   -20.25    1991   0.060   0.037   0.099   0.206
   142.25   -20.25    1992   0.048   0.040   0.212   0.256
   142.25   -20.25    1993   0.077   0.061   0.269   0.291
   142.25   -20.25    1994   0.055   0.038   0.264   0.275
   142.25   -20.25    1995   0.057   0.039   0.191   0.254
   142.25   -20.25    1996   0.071   0.049   0.252   0.295
   142.25   -20.25    1997   0.079   0.062   0.229   0.281
   142.25   -20.25    1998   0.086   0.081   0.232   0.298
   142.25   -20.25    1999   0.098   0.087   0.226   0.314
   142.25   -20.25    2000   0.138   0.129   0.265   0.336
   142.25   -20.25    2001   0.133   0.108   0.269   0.328
   142.25   -20.25    2002   0.070   0.043   0.207   0.278
   142.25   -20.25    2003   0.068   0.055   0.216   0.261
   142.25   -20.25    2004   0.082   0.059   0.249   0.297
   142.25   -20.25    2005   0.063   0.047   0.173   0.225
   142.25   -20.25    2006   0.095   0.087   0.246   0.288
   142.25   -20.25    2007   0.104   0.083   0.204   0.257
   142.25   -20.25    2008   0.104   0.082   0.116   0.305
   142.25   -20.25    2009   0.146   0.127   0.208   0.260
   142.25   -20.25    2010   0.142   0.144   0.280   0.333
