      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.968   0.967   0.968   0.968
    41.75    60.75    1981   0.956   0.952   0.961   0.961
    41.75    60.75    1982   0.967   0.963   0.969   0.965
    41.75    60.75    1983   0.967   0.967   0.968   0.967
    41.75    60.75    1984   0.965   0.965   0.965   0.965
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.966   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.962   0.962   0.963   0.963
    41.75    60.75    1989   0.958   0.958   0.959   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.965   0.965   0.967   0.967
    41.75    60.75    1992   0.966   0.965   0.969   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.967   0.966   0.969   0.969
    41.75    60.75    1995   0.953   0.957   0.957   0.961
    41.75    60.75    1996   0.969   0.969   0.969   0.969
    41.75    60.75    1997   0.958   0.957   0.967   0.966
    41.75    60.75    1998   0.967   0.966   0.967   0.966
    41.75    60.75    1999   0.942   0.948   0.958   0.961
    41.75    60.75    2000   0.962   0.962   0.966   0.966
    41.75    60.75    2001   0.960   0.960   0.969   0.968
    41.75    60.75    2002   0.964   0.964   0.968   0.968
    41.75    60.75    2003   0.965   0.965   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.970
    41.75    60.75    2005   0.965   0.964   0.968   0.968
    41.75    60.75    2006   0.967   0.966   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.969   0.968   0.969   0.969
    41.75    60.75    2010   0.948   0.924   0.961   0.959
   142.25   -20.25    1980   0.529   0.495   0.952   0.912
   142.25   -20.25    1981   0.609   0.483   0.920   0.874
   142.25   -20.25    1982   0.567   0.484   0.950   0.910
   142.25   -20.25    1983   0.514   0.479   0.954   0.931
   142.25   -20.25    1984   0.604   0.483   0.953   0.877
   142.25   -20.25    1985   0.525   0.471   0.963   0.934
   142.25   -20.25    1986   0.507   0.451   0.949   0.914
   142.25   -20.25    1987   0.543   0.471   0.935   0.891
   142.25   -20.25    1988   0.486   0.472   0.956   0.943
   142.25   -20.25    1989   0.565   0.501   0.922   0.863
   142.25   -20.25    1990   0.526   0.500   0.960   0.950
   142.25   -20.25    1991   0.592   0.475   0.962   0.936
   142.25   -20.25    1992   0.514   0.468   0.958   0.944
   142.25   -20.25    1993   0.629   0.505   0.937   0.876
   142.25   -20.25    1994   0.517   0.467   0.945   0.883
   142.25   -20.25    1995   0.523   0.478   0.961   0.953
   142.25   -20.25    1996   0.553   0.502   0.952   0.927
   142.25   -20.25    1997   0.621   0.502   0.960   0.949
   142.25   -20.25    1998   0.615   0.552   0.962   0.955
   142.25   -20.25    1999   0.674   0.573   0.966   0.938
   142.25   -20.25    2000   0.670   0.594   0.962   0.954
   142.25   -20.25    2001   0.651   0.574   0.964   0.959
   142.25   -20.25    2002   0.541   0.481   0.966   0.963
   142.25   -20.25    2003   0.617   0.504   0.957   0.945
   142.25   -20.25    2004   0.591   0.500   0.955   0.939
   142.25   -20.25    2005   0.519   0.485   0.964   0.961
   142.25   -20.25    2006   0.655   0.563   0.959   0.949
   142.25   -20.25    2007   0.642   0.535   0.961   0.954
   142.25   -20.25    2008   0.622   0.512   0.968   0.954
   142.25   -20.25    2009   0.770   0.599   0.962   0.958
   142.25   -20.25    2010   0.747   0.608   0.959   0.943
