      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.968   0.967   0.968   0.968
    41.75    60.75    1981   0.955   0.952   0.960   0.960
    41.75    60.75    1982   0.967   0.963   0.969   0.965
    41.75    60.75    1983   0.967   0.967   0.967   0.967
    41.75    60.75    1984   0.964   0.964   0.964   0.965
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.966   0.966   0.967   0.966
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.962   0.962   0.963   0.962
    41.75    60.75    1989   0.958   0.959   0.959   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.965   0.965   0.967   0.967
    41.75    60.75    1992   0.966   0.965   0.969   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.967   0.966   0.969   0.968
    41.75    60.75    1995   0.953   0.957   0.957   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.958   0.957   0.967   0.965
    41.75    60.75    1998   0.967   0.966   0.967   0.966
    41.75    60.75    1999   0.941   0.947   0.958   0.960
    41.75    60.75    2000   0.962   0.963   0.966   0.966
    41.75    60.75    2001   0.959   0.960   0.969   0.968
    41.75    60.75    2002   0.964   0.964   0.968   0.968
    41.75    60.75    2003   0.965   0.964   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.970
    41.75    60.75    2005   0.965   0.965   0.968   0.968
    41.75    60.75    2006   0.967   0.966   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.968
    41.75    60.75    2010   0.945   0.921   0.960   0.958
   142.25   -20.25    1980   0.518   0.498   0.950   0.909
   142.25   -20.25    1981   0.565   0.484   0.918   0.876
   142.25   -20.25    1982   0.522   0.485   0.948   0.911
   142.25   -20.25    1983   0.493   0.477   0.949   0.927
   142.25   -20.25    1984   0.547   0.481   0.953   0.876
   142.25   -20.25    1985   0.494   0.469   0.960   0.930
   142.25   -20.25    1986   0.469   0.451   0.944   0.911
   142.25   -20.25    1987   0.487   0.472   0.928   0.885
   142.25   -20.25    1988   0.480   0.473   0.953   0.939
   142.25   -20.25    1989   0.522   0.503   0.914   0.857
   142.25   -20.25    1990   0.521   0.503   0.958   0.946
   142.25   -20.25    1991   0.573   0.470   0.961   0.936
   142.25   -20.25    1992   0.482   0.469   0.955   0.940
   142.25   -20.25    1993   0.564   0.508   0.933   0.875
   142.25   -20.25    1994   0.485   0.468   0.941   0.879
   142.25   -20.25    1995   0.499   0.479   0.959   0.951
   142.25   -20.25    1996   0.528   0.504   0.949   0.927
   142.25   -20.25    1997   0.583   0.502   0.959   0.948
   142.25   -20.25    1998   0.610   0.555   0.961   0.954
   142.25   -20.25    1999   0.629   0.558   0.965   0.937
   142.25   -20.25    2000   0.654   0.599   0.960   0.950
   142.25   -20.25    2001   0.647   0.572   0.964   0.958
   142.25   -20.25    2002   0.507   0.483   0.965   0.962
   142.25   -20.25    2003   0.585   0.503   0.956   0.943
   142.25   -20.25    2004   0.532   0.502   0.954   0.939
   142.25   -20.25    2005   0.501   0.487   0.963   0.961
   142.25   -20.25    2006   0.613   0.559   0.957   0.946
   142.25   -20.25    2007   0.613   0.537   0.961   0.954
   142.25   -20.25    2008   0.584   0.505   0.967   0.953
   142.25   -20.25    2009   0.761   0.591   0.962   0.958
   142.25   -20.25    2010   0.728   0.603   0.958   0.942
