      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.208   0.242   0.208   0.242
    41.75    60.75    1981   0.148   0.200   0.152   0.206
    41.75    60.75    1982   0.269   0.309   0.283   0.319
    41.75    60.75    1983   0.213   0.255   0.213   0.254
    41.75    60.75    1984   0.156   0.223   0.156   0.223
    41.75    60.75    1985   0.237   0.293   0.237   0.293
    41.75    60.75    1986   0.196   0.235   0.196   0.235
    41.75    60.75    1987   0.195   0.238   0.195   0.238
    41.75    60.75    1988   0.174   0.211   0.174   0.211
    41.75    60.75    1989   0.164   0.204   0.164   0.204
    41.75    60.75    1990   0.256   0.279   0.256   0.279
    41.75    60.75    1991   0.211   0.243   0.214   0.246
    41.75    60.75    1992   0.278   0.315   0.292   0.328
    41.75    60.75    1993   0.294   0.325   0.294   0.325
    41.75    60.75    1994   0.272   0.294   0.284   0.304
    41.75    60.75    1995   0.136   0.190   0.136   0.190
    41.75    60.75    1996   0.285   0.336   0.287   0.341
    41.75    60.75    1997   0.224   0.259   0.238   0.272
    41.75    60.75    1998   0.229   0.277   0.229   0.277
    41.75    60.75    1999   0.168   0.224   0.174   0.230
    41.75    60.75    2000   0.198   0.269   0.208   0.277
    41.75    60.75    2001   0.259   0.318   0.300   0.347
    41.75    60.75    2002   0.283   0.332   0.295   0.340
    41.75    60.75    2003   0.243   0.282   0.269   0.298
    41.75    60.75    2004   0.302   0.339   0.326   0.356
    41.75    60.75    2005   0.237   0.298   0.246   0.306
    41.75    60.75    2006   0.286   0.309   0.292   0.313
    41.75    60.75    2007   0.288   0.332   0.296   0.339
    41.75    60.75    2008   0.337   0.382   0.338   0.382
    41.75    60.75    2009   0.306   0.348   0.308   0.349
    41.75    60.75    2010   0.155   0.185   0.168   0.218
   142.25   -20.25    1980   0.030   0.021   0.160   0.104
   142.25   -20.25    1981   0.045   0.026   0.140   0.083
   142.25   -20.25    1982   0.032   0.018   0.142   0.088
   142.25   -20.25    1983   0.027   0.017   0.123   0.072
   142.25   -20.25    1984   0.044   0.024   0.197   0.088
   142.25   -20.25    1985   0.030   0.017   0.227   0.093
   142.25   -20.25    1986   0.023   0.010   0.161   0.099
   142.25   -20.25    1987   0.030   0.017   0.146   0.093
   142.25   -20.25    1988   0.021   0.013   0.170   0.099
   142.25   -20.25    1989   0.042   0.030   0.128   0.080
   142.25   -20.25    1990   0.041   0.029   0.200   0.125
   142.25   -20.25    1991   0.039   0.021   0.288   0.150
   142.25   -20.25    1992   0.033   0.021   0.181   0.115
   142.25   -20.25    1993   0.049   0.030   0.181   0.107
   142.25   -20.25    1994   0.034   0.019   0.140   0.084
   142.25   -20.25    1995   0.032   0.019   0.242   0.152
   142.25   -20.25    1996   0.036   0.022   0.205   0.123
   142.25   -20.25    1997   0.050   0.031   0.272   0.168
   142.25   -20.25    1998   0.051   0.040   0.270   0.173
   142.25   -20.25    1999   0.060   0.043   0.302   0.133
   142.25   -20.25    2000   0.077   0.059   0.289   0.179
   142.25   -20.25    2001   0.066   0.049   0.353   0.242
   142.25   -20.25    2002   0.033   0.019   0.324   0.216
   142.25   -20.25    2003   0.048   0.030   0.262   0.158
   142.25   -20.25    2004   0.045   0.031   0.258   0.164
   142.25   -20.25    2005   0.034   0.023   0.358   0.263
   142.25   -20.25    2006   0.061   0.045   0.265   0.173
   142.25   -20.25    2007   0.065   0.042   0.353   0.246
   142.25   -20.25    2008   0.064   0.042   0.405   0.223
   142.25   -20.25    2009   0.101   0.070   0.406   0.298
   142.25   -20.25    2010   0.099   0.077   0.343   0.206
