      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.235   0.281   0.235   0.281
    41.75    60.75    1981   0.176   0.238   0.187   0.253
    41.75    60.75    1982   0.300   0.348   0.318   0.363
    41.75    60.75    1983   0.245   0.299   0.246   0.299
    41.75    60.75    1984   0.182   0.267   0.182   0.266
    41.75    60.75    1985   0.274   0.344   0.275   0.345
    41.75    60.75    1986   0.224   0.276   0.224   0.276
    41.75    60.75    1987   0.224   0.281   0.224   0.281
    41.75    60.75    1988   0.216   0.262   0.217   0.262
    41.75    60.75    1989   0.198   0.257   0.198   0.257
    41.75    60.75    1990   0.303   0.340   0.304   0.340
    41.75    60.75    1991   0.246   0.289   0.250   0.294
    41.75    60.75    1992   0.311   0.356   0.329   0.377
    41.75    60.75    1993   0.337   0.387   0.337   0.388
    41.75    60.75    1994   0.311   0.341   0.325   0.355
    41.75    60.75    1995   0.160   0.226   0.161   0.227
    41.75    60.75    1996   0.313   0.381   0.315   0.387
    41.75    60.75    1997   0.253   0.298   0.271   0.317
    41.75    60.75    1998   0.263   0.331   0.263   0.331
    41.75    60.75    1999   0.202   0.272   0.212   0.287
    41.75    60.75    2000   0.230   0.311   0.248   0.329
    41.75    60.75    2001   0.292   0.361   0.348   0.407
    41.75    60.75    2002   0.321   0.381   0.347   0.401
    41.75    60.75    2003   0.276   0.324   0.311   0.351
    41.75    60.75    2004   0.342   0.383   0.372   0.405
    41.75    60.75    2005   0.281   0.346   0.302   0.361
    41.75    60.75    2006   0.321   0.354   0.329   0.361
    41.75    60.75    2007   0.325   0.380   0.334   0.390
    41.75    60.75    2008   0.378   0.437   0.379   0.438
    41.75    60.75    2009   0.347   0.401   0.350   0.404
    41.75    60.75    2010   0.180   0.222   0.202   0.280
   142.25   -20.25    1980   0.044   0.034   0.338   0.223
   142.25   -20.25    1981   0.051   0.040   0.302   0.191
   142.25   -20.25    1982   0.042   0.027   0.316   0.201
   142.25   -20.25    1983   0.035   0.027   0.286   0.186
   142.25   -20.25    1984   0.057   0.036   0.367   0.196
   142.25   -20.25    1985   0.037   0.029   0.356   0.221
   142.25   -20.25    1986   0.024   0.016   0.303   0.219
   142.25   -20.25    1987   0.036   0.026   0.251   0.195
   142.25   -20.25    1988   0.028   0.021   0.313   0.226
   142.25   -20.25    1989   0.062   0.047   0.232   0.175
   142.25   -20.25    1990   0.064   0.048   0.381   0.290
   142.25   -20.25    1991   0.050   0.029   0.363   0.327
   142.25   -20.25    1992   0.040   0.031   0.335   0.270
   142.25   -20.25    1993   0.063   0.046   0.345   0.227
   142.25   -20.25    1994   0.040   0.030   0.291   0.185
   142.25   -20.25    1995   0.041   0.030   0.383   0.345
   142.25   -20.25    1996   0.052   0.037   0.380   0.272
   142.25   -20.25    1997   0.068   0.048   0.413   0.364
   142.25   -20.25    1998   0.080   0.062   0.458   0.377
   142.25   -20.25    1999   0.092   0.068   0.450   0.283
   142.25   -20.25    2000   0.124   0.096   0.473   0.381
   142.25   -20.25    2001   0.101   0.079   0.535   0.472
   142.25   -20.25    2002   0.045   0.032   0.466   0.428
   142.25   -20.25    2003   0.061   0.045   0.397   0.337
   142.25   -20.25    2004   0.060   0.046   0.428   0.348
   142.25   -20.25    2005   0.047   0.036   0.459   0.471
   142.25   -20.25    2006   0.091   0.071   0.394   0.349
   142.25   -20.25    2007   0.084   0.064   0.477   0.456
   142.25   -20.25    2008   0.084   0.062   0.472   0.455
   142.25   -20.25    2009   0.132   0.102   0.515   0.510
   142.25   -20.25    2010   0.147   0.117   0.524   0.435
