      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.259   0.315   0.261   0.316
    41.75    60.75    1981   0.196   0.265   0.214   0.290
    41.75    60.75    1982   0.317   0.371   0.337   0.389
    41.75    60.75    1983   0.272   0.334   0.274   0.335
    41.75    60.75    1984   0.205   0.304   0.206   0.306
    41.75    60.75    1985   0.295   0.378   0.297   0.380
    41.75    60.75    1986   0.248   0.310   0.249   0.311
    41.75    60.75    1987   0.246   0.312   0.246   0.312
    41.75    60.75    1988   0.241   0.299   0.246   0.303
    41.75    60.75    1989   0.229   0.298   0.231   0.300
    41.75    60.75    1990   0.335   0.378   0.337   0.379
    41.75    60.75    1991   0.276   0.328   0.282   0.337
    41.75    60.75    1992   0.329   0.386   0.352   0.413
    41.75    60.75    1993   0.366   0.426   0.366   0.426
    41.75    60.75    1994   0.335   0.371   0.351   0.389
    41.75    60.75    1995   0.179   0.272   0.182   0.278
    41.75    60.75    1996   0.335   0.414   0.338   0.420
    41.75    60.75    1997   0.278   0.328   0.301   0.354
    41.75    60.75    1998   0.290   0.364   0.291   0.364
    41.75    60.75    1999   0.224   0.306   0.242   0.333
    41.75    60.75    2000   0.253   0.345   0.277   0.370
    41.75    60.75    2001   0.317   0.395   0.383   0.456
    41.75    60.75    2002   0.341   0.417   0.375   0.452
    41.75    60.75    2003   0.296   0.354   0.336   0.390
    41.75    60.75    2004   0.362   0.415   0.395   0.443
    41.75    60.75    2005   0.294   0.380   0.317   0.404
    41.75    60.75    2006   0.350   0.393   0.362   0.406
    41.75    60.75    2007   0.354   0.424   0.365   0.436
    41.75    60.75    2008   0.408   0.474   0.408   0.474
    41.75    60.75    2009   0.376   0.439   0.382   0.444
    41.75    60.75    2010   0.198   0.254   0.228   0.332
   142.25   -20.25    1980   0.061   0.047   0.461   0.409
   142.25   -20.25    1981   0.064   0.053   0.395   0.358
   142.25   -20.25    1982   0.053   0.037   0.416   0.376
   142.25   -20.25    1983   0.047   0.037   0.330   0.327
   142.25   -20.25    1984   0.073   0.049   0.415   0.354
   142.25   -20.25    1985   0.046   0.040   0.356   0.349
   142.25   -20.25    1986   0.029   0.021   0.386   0.340
   142.25   -20.25    1987   0.047   0.035   0.352   0.304
   142.25   -20.25    1988   0.036   0.027   0.371   0.354
   142.25   -20.25    1989   0.079   0.064   0.344   0.285
   142.25   -20.25    1990   0.089   0.068   0.432   0.430
   142.25   -20.25    1991   0.064   0.038   0.330   0.361
   142.25   -20.25    1992   0.054   0.042   0.404   0.386
   142.25   -20.25    1993   0.084   0.064   0.437   0.373
   142.25   -20.25    1994   0.053   0.041   0.411   0.328
   142.25   -20.25    1995   0.055   0.042   0.410   0.417
   142.25   -20.25    1996   0.070   0.052   0.454   0.432
   142.25   -20.25    1997   0.088   0.068   0.460   0.453
   142.25   -20.25    1998   0.108   0.085   0.482   0.491
   142.25   -20.25    1999   0.125   0.094   0.481   0.451
   142.25   -20.25    2000   0.165   0.135   0.515   0.523
   142.25   -20.25    2001   0.143   0.112   0.549   0.582
   142.25   -20.25    2002   0.062   0.046   0.451   0.472
   142.25   -20.25    2003   0.079   0.058   0.426   0.419
   142.25   -20.25    2004   0.078   0.061   0.480   0.471
   142.25   -20.25    2005   0.058   0.050   0.420   0.446
   142.25   -20.25    2006   0.124   0.097   0.465   0.435
   142.25   -20.25    2007   0.105   0.086   0.470   0.481
   142.25   -20.25    2008   0.114   0.086   0.412   0.516
   142.25   -20.25    2009   0.183   0.137   0.525   0.500
   142.25   -20.25    2010   0.187   0.159   0.541   0.549
