      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.207   0.246   0.208   0.247
    41.75    60.75    1981   0.151   0.205   0.158   0.216
    41.75    60.75    1982   0.242   0.279   0.259   0.293
    41.75    60.75    1983   0.217   0.258   0.217   0.258
    41.75    60.75    1984   0.168   0.237   0.168   0.237
    41.75    60.75    1985   0.231   0.282   0.231   0.282
    41.75    60.75    1986   0.201   0.243   0.202   0.244
    41.75    60.75    1987   0.202   0.249   0.202   0.249
    41.75    60.75    1988   0.184   0.227   0.185   0.227
    41.75    60.75    1989   0.179   0.235   0.179   0.235
    41.75    60.75    1990   0.245   0.273   0.245   0.273
    41.75    60.75    1991   0.217   0.259   0.222   0.264
    41.75    60.75    1992   0.266   0.300   0.286   0.319
    41.75    60.75    1993   0.285   0.320   0.285   0.320
    41.75    60.75    1994   0.256   0.280   0.273   0.293
    41.75    60.75    1995   0.154   0.213   0.155   0.215
    41.75    60.75    1996   0.276   0.321   0.278   0.327
    41.75    60.75    1997   0.214   0.252   0.237   0.272
    41.75    60.75    1998   0.233   0.285   0.232   0.285
    41.75    60.75    1999   0.176   0.236   0.188   0.251
    41.75    60.75    2000   0.197   0.275   0.211   0.290
    41.75    60.75    2001   0.242   0.300   0.293   0.343
    41.75    60.75    2002   0.267   0.318   0.288   0.335
    41.75    60.75    2003   0.236   0.279   0.270   0.304
    41.75    60.75    2004   0.282   0.323   0.310   0.345
    41.75    60.75    2005   0.240   0.302   0.253   0.318
    41.75    60.75    2006   0.280   0.308   0.291   0.317
    41.75    60.75    2007   0.287   0.335   0.295   0.344
    41.75    60.75    2008   0.317   0.356   0.317   0.356
    41.75    60.75    2009   0.304   0.347   0.309   0.350
    41.75    60.75    2010   0.163   0.200   0.182   0.248
   142.25   -20.25    1980   0.045   0.034   0.288   0.221
   142.25   -20.25    1981   0.058   0.035   0.247   0.191
   142.25   -20.25    1982   0.044   0.027   0.255   0.205
   142.25   -20.25    1983   0.033   0.024   0.240   0.187
   142.25   -20.25    1984   0.059   0.037   0.272   0.196
   142.25   -20.25    1985   0.039   0.024   0.263   0.209
   142.25   -20.25    1986   0.032   0.016   0.264   0.207
   142.25   -20.25    1987   0.041   0.026   0.229   0.195
   142.25   -20.25    1988   0.028   0.021   0.258   0.220
   142.25   -20.25    1989   0.056   0.047   0.212   0.171
   142.25   -20.25    1990   0.061   0.048   0.293   0.265
   142.25   -20.25    1991   0.054   0.031   0.246   0.239
   142.25   -20.25    1992   0.042   0.031   0.279   0.231
   142.25   -20.25    1993   0.067   0.046   0.290   0.223
   142.25   -20.25    1994   0.047   0.030   0.265   0.186
   142.25   -20.25    1995   0.047   0.030   0.291   0.279
   142.25   -20.25    1996   0.056   0.037   0.307   0.264
   142.25   -20.25    1997   0.068   0.047   0.318   0.291
   142.25   -20.25    1998   0.071   0.062   0.328   0.315
   142.25   -20.25    1999   0.084   0.066   0.339   0.270
   142.25   -20.25    2000   0.111   0.096   0.357   0.332
   142.25   -20.25    2001   0.104   0.080   0.394   0.368
   142.25   -20.25    2002   0.055   0.032   0.337   0.328
   142.25   -20.25    2003   0.062   0.045   0.303   0.278
   142.25   -20.25    2004   0.068   0.046   0.327   0.300
   142.25   -20.25    2005   0.051   0.036   0.310   0.323
   142.25   -20.25    2006   0.082   0.070   0.307   0.282
   142.25   -20.25    2007   0.091   0.064   0.345   0.327
   142.25   -20.25    2008   0.088   0.063   0.298   0.345
   142.25   -20.25    2009   0.129   0.100   0.352   0.350
   142.25   -20.25    2010   0.130   0.112   0.384   0.350
