      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.202   0.249   0.202   0.249
    41.75    60.75    1981   0.145   0.213   0.150   0.219
    41.75    60.75    1982   0.243   0.287   0.254   0.296
    41.75    60.75    1983   0.199   0.255   0.199   0.255
    41.75    60.75    1984   0.163   0.240   0.163   0.240
    41.75    60.75    1985   0.218   0.281   0.218   0.281
    41.75    60.75    1986   0.193   0.243   0.194   0.244
    41.75    60.75    1987   0.192   0.249   0.192   0.249
    41.75    60.75    1988   0.177   0.235   0.177   0.235
    41.75    60.75    1989   0.184   0.256   0.184   0.256
    41.75    60.75    1990   0.240   0.293   0.240   0.293
    41.75    60.75    1991   0.212   0.276   0.216   0.280
    41.75    60.75    1992   0.250   0.296   0.263   0.308
    41.75    60.75    1993   0.268   0.323   0.267   0.323
    41.75    60.75    1994   0.248   0.281   0.258   0.290
    41.75    60.75    1995   0.157   0.214   0.158   0.216
    41.75    60.75    1996   0.256   0.314   0.257   0.317
    41.75    60.75    1997   0.213   0.263   0.229   0.277
    41.75    60.75    1998   0.215   0.272   0.214   0.272
    41.75    60.75    1999   0.174   0.253   0.183   0.264
    41.75    60.75    2000   0.192   0.281   0.201   0.296
    41.75    60.75    2001   0.241   0.314   0.278   0.351
    41.75    60.75    2002   0.264   0.337   0.278   0.350
    41.75    60.75    2003   0.224   0.281   0.247   0.296
    41.75    60.75    2004   0.277   0.321   0.295   0.334
    41.75    60.75    2005   0.223   0.302   0.233   0.309
    41.75    60.75    2006   0.268   0.308   0.275   0.316
    41.75    60.75    2007   0.267   0.339   0.273   0.340
    41.75    60.75    2008   0.308   0.366   0.309   0.366
    41.75    60.75    2009   0.281   0.336   0.283   0.337
    41.75    60.75    2010   0.158   0.202   0.175   0.247
   142.25   -20.25    1980   0.044   0.034   0.340   0.223
   142.25   -20.25    1981   0.050   0.040   0.301   0.191
   142.25   -20.25    1982   0.038   0.027   0.315   0.201
   142.25   -20.25    1983   0.038   0.027   0.279   0.186
   142.25   -20.25    1984   0.050   0.036   0.412   0.196
   142.25   -20.25    1985   0.035   0.030   0.370   0.221
   142.25   -20.25    1986   0.023   0.016   0.309   0.219
   142.25   -20.25    1987   0.036   0.026   0.253   0.195
   142.25   -20.25    1988   0.028   0.021   0.325   0.226
   142.25   -20.25    1989   0.062   0.047   0.230   0.175
   142.25   -20.25    1990   0.064   0.048   0.400   0.290
   142.25   -20.25    1991   0.041   0.029   0.343   0.331
   142.25   -20.25    1992   0.042   0.031   0.376   0.270
   142.25   -20.25    1993   0.062   0.046   0.353   0.227
   142.25   -20.25    1994   0.039   0.030   0.288   0.186
   142.25   -20.25    1995   0.041   0.030   0.430   0.352
   142.25   -20.25    1996   0.052   0.037   0.404   0.272
   142.25   -20.25    1997   0.065   0.048   0.475   0.364
   142.25   -20.25    1998   0.081   0.062   0.508   0.375
   142.25   -20.25    1999   0.092   0.068   0.478   0.283
   142.25   -20.25    2000   0.124   0.096   0.505   0.382
   142.25   -20.25    2001   0.099   0.079   0.573   0.501
   142.25   -20.25    2002   0.045   0.032   0.477   0.468
   142.25   -20.25    2003   0.058   0.045   0.441   0.336
   142.25   -20.25    2004   0.060   0.046   0.480   0.349
   142.25   -20.25    2005   0.048   0.036   0.496   0.541
   142.25   -20.25    2006   0.096   0.071   0.445   0.349
   142.25   -20.25    2007   0.084   0.064   0.526   0.520
   142.25   -20.25    2008   0.079   0.062   0.387   0.468
   142.25   -20.25    2009   0.131   0.102   0.583   0.605
   142.25   -20.25    2010   0.151   0.117   0.594   0.438
