      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.957   0.956   0.957   0.956
    41.75    60.75    1981   0.913   0.908   0.918   0.918
    41.75    60.75    1982   0.959   0.957   0.964   0.960
    41.75    60.75    1983   0.951   0.950   0.951   0.950
    41.75    60.75    1984   0.933   0.939   0.933   0.939
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.954   0.952   0.954   0.952
    41.75    60.75    1987   0.961   0.960   0.961   0.960
    41.75    60.75    1988   0.930   0.925   0.930   0.925
    41.75    60.75    1989   0.907   0.908   0.907   0.908
    41.75    60.75    1990   0.964   0.955   0.964   0.955
    41.75    60.75    1991   0.946   0.947   0.949   0.949
    41.75    60.75    1992   0.956   0.955   0.962   0.961
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.956   0.954   0.961   0.959
    41.75    60.75    1995   0.901   0.924   0.901   0.924
    41.75    60.75    1996   0.964   0.963   0.965   0.965
    41.75    60.75    1997   0.932   0.932   0.949   0.947
    41.75    60.75    1998   0.953   0.954   0.953   0.954
    41.75    60.75    1999   0.883   0.908   0.900   0.919
    41.75    60.75    2000   0.944   0.949   0.950   0.954
    41.75    60.75    2001   0.940   0.945   0.960   0.958
    41.75    60.75    2002   0.955   0.957   0.959   0.960
    41.75    60.75    2003   0.953   0.953   0.961   0.958
    41.75    60.75    2004   0.962   0.963   0.966   0.966
    41.75    60.75    2005   0.952   0.953   0.957   0.957
    41.75    60.75    2006   0.959   0.958   0.962   0.961
    41.75    60.75    2007   0.965   0.963   0.966   0.964
    41.75    60.75    2008   0.967   0.954   0.967   0.954
    41.75    60.75    2009   0.961   0.961   0.962   0.962
    41.75    60.75    2010   0.890   0.842   0.910   0.902
   142.25   -20.25    1980   0.474   0.466   0.687   0.615
   142.25   -20.25    1981   0.492   0.461   0.652   0.581
   142.25   -20.25    1982   0.484   0.465   0.684   0.614
   142.25   -20.25    1983   0.478   0.458   0.692   0.608
   142.25   -20.25    1984   0.486   0.457   0.733   0.586
   142.25   -20.25    1985   0.474   0.455   0.805   0.630
   142.25   -20.25    1986   0.465   0.443   0.701   0.621
   142.25   -20.25    1987   0.468   0.456   0.701   0.629
   142.25   -20.25    1988   0.464   0.460   0.756   0.670
   142.25   -20.25    1989   0.489   0.475   0.656   0.592
   142.25   -20.25    1990   0.477   0.468   0.754   0.663
   142.25   -20.25    1991   0.503   0.454   0.879   0.694
   142.25   -20.25    1992   0.462   0.454   0.733   0.654
   142.25   -20.25    1993   0.487   0.472   0.684   0.600
   142.25   -20.25    1994   0.459   0.450   0.670   0.597
   142.25   -20.25    1995   0.466   0.457   0.792   0.705
   142.25   -20.25    1996   0.481   0.471   0.735   0.647
   142.25   -20.25    1997   0.499   0.469   0.801   0.711
   142.25   -20.25    1998   0.519   0.502   0.813   0.732
   142.25   -20.25    1999   0.536   0.504   0.848   0.674
   142.25   -20.25    2000   0.539   0.518   0.793   0.696
   142.25   -20.25    2001   0.513   0.497   0.845   0.750
   142.25   -20.25    2002   0.464   0.456   0.878   0.781
   142.25   -20.25    2003   0.505   0.481   0.798   0.709
   142.25   -20.25    2004   0.486   0.472   0.772   0.688
   142.25   -20.25    2005   0.467   0.459   0.872   0.797
   142.25   -20.25    2006   0.536   0.508   0.812   0.741
   142.25   -20.25    2007   0.508   0.491   0.837   0.756
   142.25   -20.25    2008   0.488   0.467   0.944   0.736
   142.25   -20.25    2009   0.554   0.518   0.887   0.814
   142.25   -20.25    2010   0.562   0.524   0.788   0.681
