      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.968
    41.75    60.75    1981   0.953   0.951   0.960   0.961
    41.75    60.75    1982   0.967   0.963   0.969   0.966
    41.75    60.75    1983   0.967   0.967   0.967   0.967
    41.75    60.75    1984   0.964   0.964   0.964   0.964
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.966   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.962   0.962   0.963   0.963
    41.75    60.75    1989   0.958   0.958   0.959   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.965   0.965   0.967   0.967
    41.75    60.75    1992   0.965   0.964   0.969   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.966   0.966   0.969   0.968
    41.75    60.75    1995   0.954   0.957   0.957   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.956   0.957   0.967   0.966
    41.75    60.75    1998   0.967   0.967   0.967   0.967
    41.75    60.75    1999   0.939   0.948   0.958   0.961
    41.75    60.75    2000   0.961   0.963   0.966   0.967
    41.75    60.75    2001   0.958   0.960   0.969   0.968
    41.75    60.75    2002   0.964   0.964   0.968   0.968
    41.75    60.75    2003   0.964   0.964   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.970
    41.75    60.75    2005   0.964   0.964   0.968   0.968
    41.75    60.75    2006   0.966   0.966   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.969
    41.75    60.75    2010   0.942   0.920   0.960   0.958
   142.25   -20.25    1980   0.528   0.498   0.949   0.917
   142.25   -20.25    1981   0.580   0.484   0.923   0.882
   142.25   -20.25    1982   0.550   0.485   0.948   0.917
   142.25   -20.25    1983   0.502   0.479   0.948   0.927
   142.25   -20.25    1984   0.581   0.482   0.954   0.883
   142.25   -20.25    1985   0.509   0.471   0.959   0.931
   142.25   -20.25    1986   0.488   0.451   0.944   0.914
   142.25   -20.25    1987   0.528   0.472   0.933   0.896
   142.25   -20.25    1988   0.483   0.473   0.953   0.939
   142.25   -20.25    1989   0.547   0.503   0.918   0.874
   142.25   -20.25    1990   0.525   0.503   0.956   0.946
   142.25   -20.25    1991   0.570   0.474   0.961   0.939
   142.25   -20.25    1992   0.495   0.469   0.953   0.941
   142.25   -20.25    1993   0.610   0.508   0.936   0.884
   142.25   -20.25    1994   0.502   0.468   0.942   0.891
   142.25   -20.25    1995   0.514   0.479   0.957   0.951
   142.25   -20.25    1996   0.540   0.504   0.947   0.928
   142.25   -20.25    1997   0.596   0.504   0.959   0.949
   142.25   -20.25    1998   0.626   0.557   0.961   0.954
   142.25   -20.25    1999   0.656   0.569   0.964   0.939
   142.25   -20.25    2000   0.708   0.603   0.959   0.951
   142.25   -20.25    2001   0.681   0.578   0.963   0.958
   142.25   -20.25    2002   0.526   0.483   0.964   0.961
   142.25   -20.25    2003   0.592   0.504   0.955   0.944
   142.25   -20.25    2004   0.563   0.502   0.955   0.942
   142.25   -20.25    2005   0.516   0.487   0.963   0.961
   142.25   -20.25    2006   0.643   0.562   0.957   0.948
   142.25   -20.25    2007   0.636   0.538   0.961   0.954
   142.25   -20.25    2008   0.604   0.514   0.966   0.954
   142.25   -20.25    2009   0.748   0.604   0.961   0.958
   142.25   -20.25    2010   0.730   0.614   0.958   0.945
