      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.228   0.272   0.230   0.273
    41.75    60.75    1981   0.168   0.226   0.181   0.245
    41.75    60.75    1982   0.253   0.293   0.272   0.311
    41.75    60.75    1983   0.239   0.289   0.241   0.290
    41.75    60.75    1984   0.187   0.275   0.188   0.276
    41.75    60.75    1985   0.248   0.308   0.248   0.309
    41.75    60.75    1986   0.222   0.271   0.223   0.273
    41.75    60.75    1987   0.220   0.269   0.220   0.269
    41.75    60.75    1988   0.205   0.257   0.208   0.258
    41.75    60.75    1989   0.207   0.277   0.208   0.280
    41.75    60.75    1990   0.271   0.301   0.272   0.302
    41.75    60.75    1991   0.242   0.290   0.251   0.298
    41.75    60.75    1992   0.278   0.322   0.303   0.348
    41.75    60.75    1993   0.307   0.355   0.307   0.355
    41.75    60.75    1994   0.273   0.301   0.294   0.319
    41.75    60.75    1995   0.169   0.249   0.171   0.255
    41.75    60.75    1996   0.293   0.345   0.296   0.351
    41.75    60.75    1997   0.233   0.274   0.264   0.303
    41.75    60.75    1998   0.258   0.318   0.258   0.318
    41.75    60.75    1999   0.194   0.264   0.216   0.294
    41.75    60.75    2000   0.214   0.297   0.235   0.320
    41.75    60.75    2001   0.260   0.322   0.322   0.379
    41.75    60.75    2002   0.281   0.343   0.309   0.371
    41.75    60.75    2003   0.251   0.301   0.293   0.334
    41.75    60.75    2004   0.296   0.344   0.329   0.372
    41.75    60.75    2005   0.260   0.330   0.279   0.353
    41.75    60.75    2006   0.301   0.340   0.318   0.356
    41.75    60.75    2007   0.311   0.366   0.321   0.378
    41.75    60.75    2008   0.339   0.383   0.339   0.383
    41.75    60.75    2009   0.327   0.377   0.335   0.384
    41.75    60.75    2010   0.177   0.224   0.205   0.293
   142.25   -20.25    1980   0.062   0.047   0.325   0.334
   142.25   -20.25    1981   0.072   0.045   0.267   0.276
   142.25   -20.25    1982   0.057   0.037   0.302   0.291
   142.25   -20.25    1983   0.043   0.034   0.240   0.250
   142.25   -20.25    1984   0.076   0.049   0.283   0.282
   142.25   -20.25    1985   0.048   0.031   0.228   0.273
   142.25   -20.25    1986   0.037   0.021   0.293   0.274
   142.25   -20.25    1987   0.053   0.035   0.285   0.256
   142.25   -20.25    1988   0.035   0.027   0.259   0.264
   142.25   -20.25    1989   0.072   0.064   0.263   0.254
   142.25   -20.25    1990   0.085   0.068   0.273   0.311
   142.25   -20.25    1991   0.067   0.040   0.175   0.259
   142.25   -20.25    1992   0.053   0.042   0.279   0.297
   142.25   -20.25    1993   0.088   0.064   0.330   0.303
   142.25   -20.25    1994   0.058   0.041   0.316   0.297
   142.25   -20.25    1995   0.062   0.042   0.271   0.299
   142.25   -20.25    1996   0.075   0.052   0.325   0.321
   142.25   -20.25    1997   0.090   0.066   0.315   0.328
   142.25   -20.25    1998   0.096   0.085   0.312   0.348
   142.25   -20.25    1999   0.110   0.092   0.321   0.346
   142.25   -20.25    2000   0.142   0.131   0.351   0.379
   142.25   -20.25    2001   0.138   0.114   0.375   0.393
   142.25   -20.25    2002   0.075   0.046   0.292   0.334
   142.25   -20.25    2003   0.078   0.058   0.294   0.309
   142.25   -20.25    2004   0.088   0.061   0.332   0.347
   142.25   -20.25    2005   0.066   0.050   0.255   0.296
   142.25   -20.25    2006   0.107   0.095   0.321   0.337
   142.25   -20.25    2007   0.113   0.087   0.298   0.330
   142.25   -20.25    2008   0.115   0.088   0.234   0.369
   142.25   -20.25    2009   0.161   0.134   0.322   0.336
   142.25   -20.25    2010   0.161   0.151   0.386   0.383
