      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.220   0.267   0.220   0.267
    41.75    60.75    1981   0.158   0.225   0.166   0.234
    41.75    60.75    1982   0.265   0.312   0.283   0.330
    41.75    60.75    1983   0.224   0.277   0.224   0.277
    41.75    60.75    1984   0.171   0.257   0.171   0.257
    41.75    60.75    1985   0.245   0.311   0.245   0.311
    41.75    60.75    1986   0.208   0.256   0.210   0.256
    41.75    60.75    1987   0.210   0.268   0.210   0.268
    41.75    60.75    1988   0.192   0.247   0.192   0.247
    41.75    60.75    1989   0.189   0.255   0.189   0.255
    41.75    60.75    1990   0.267   0.303   0.267   0.303
    41.75    60.75    1991   0.228   0.282   0.233   0.286
    41.75    60.75    1992   0.279   0.323   0.297   0.340
    41.75    60.75    1993   0.298   0.349   0.298   0.349
    41.75    60.75    1994   0.276   0.311   0.290   0.322
    41.75    60.75    1995   0.159   0.222   0.160   0.224
    41.75    60.75    1996   0.287   0.348   0.289   0.353
    41.75    60.75    1997   0.229   0.277   0.249   0.293
    41.75    60.75    1998   0.240   0.301   0.240   0.301
    41.75    60.75    1999   0.184   0.263   0.194   0.274
    41.75    60.75    2000   0.209   0.309   0.222   0.323
    41.75    60.75    2001   0.260   0.330   0.308   0.373
    41.75    60.75    2002   0.291   0.353   0.309   0.369
    41.75    60.75    2003   0.248   0.300   0.279   0.320
    41.75    60.75    2004   0.306   0.351   0.331   0.368
    41.75    60.75    2005   0.248   0.321   0.261   0.333
    41.75    60.75    2006   0.297   0.333   0.306   0.340
    41.75    60.75    2007   0.296   0.359   0.304   0.367
    41.75    60.75    2008   0.341   0.397   0.341   0.397
    41.75    60.75    2009   0.315   0.366   0.319   0.368
    41.75    60.75    2010   0.165   0.211   0.185   0.265
   142.25   -20.25    1980   0.043   0.032   0.323   0.210
   142.25   -20.25    1981   0.046   0.038   0.286   0.179
   142.25   -20.25    1982   0.039   0.025   0.298   0.189
   142.25   -20.25    1983   0.032   0.025   0.262   0.172
   142.25   -20.25    1984   0.054   0.034   0.367   0.183
   142.25   -20.25    1985   0.033   0.028   0.320   0.207
   142.25   -20.25    1986   0.022   0.015   0.293   0.208
   142.25   -20.25    1987   0.034   0.025   0.241   0.184
   142.25   -20.25    1988   0.027   0.019   0.294   0.212
   142.25   -20.25    1989   0.059   0.044   0.219   0.165
   142.25   -20.25    1990   0.061   0.045   0.359   0.274
   142.25   -20.25    1991   0.047   0.028   0.286   0.314
   142.25   -20.25    1992   0.037   0.029   0.317   0.255
   142.25   -20.25    1993   0.061   0.044   0.336   0.215
   142.25   -20.25    1994   0.038   0.028   0.275   0.174
   142.25   -20.25    1995   0.039   0.028   0.360   0.333
   142.25   -20.25    1996   0.050   0.034   0.383   0.256
   142.25   -20.25    1997   0.066   0.046   0.386   0.346
   142.25   -20.25    1998   0.077   0.059   0.436   0.357
   142.25   -20.25    1999   0.087   0.065   0.409   0.269
   142.25   -20.25    2000   0.119   0.091   0.447   0.362
   142.25   -20.25    2001   0.095   0.075   0.490   0.464
   142.25   -20.25    2002   0.043   0.030   0.409   0.417
   142.25   -20.25    2003   0.058   0.042   0.376   0.319
   142.25   -20.25    2004   0.057   0.044   0.417   0.331
   142.25   -20.25    2005   0.044   0.034   0.404   0.466
   142.25   -20.25    2006   0.086   0.068   0.386   0.335
   142.25   -20.25    2007   0.081   0.061   0.419   0.468
   142.25   -20.25    2008   0.082   0.059   0.352   0.442
   142.25   -20.25    2009   0.125   0.099   0.451   0.517
   142.25   -20.25    2010   0.136   0.113   0.501   0.419
