      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.957   0.956   0.957   0.956
    41.75    60.75    1981   0.913   0.900   0.916   0.910
    41.75    60.75    1982   0.960   0.955   0.964   0.959
    41.75    60.75    1983   0.951   0.948   0.951   0.948
    41.75    60.75    1984   0.935   0.937   0.935   0.937
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.953   0.953   0.954   0.953
    41.75    60.75    1987   0.961   0.960   0.961   0.960
    41.75    60.75    1988   0.926   0.926   0.926   0.926
    41.75    60.75    1989   0.905   0.908   0.905   0.908
    41.75    60.75    1990   0.964   0.954   0.964   0.954
    41.75    60.75    1991   0.946   0.946   0.948   0.949
    41.75    60.75    1992   0.957   0.956   0.962   0.961
    41.75    60.75    1993   0.966   0.957   0.966   0.957
    41.75    60.75    1994   0.957   0.955   0.961   0.959
    41.75    60.75    1995   0.903   0.925   0.903   0.925
    41.75    60.75    1996   0.964   0.963   0.965   0.964
    41.75    60.75    1997   0.933   0.935   0.949   0.947
    41.75    60.75    1998   0.953   0.952   0.953   0.952
    41.75    60.75    1999   0.881   0.907   0.897   0.918
    41.75    60.75    2000   0.942   0.946   0.949   0.951
    41.75    60.75    2001   0.940   0.941   0.959   0.957
    41.75    60.75    2002   0.955   0.955   0.959   0.957
    41.75    60.75    2003   0.954   0.951   0.961   0.957
    41.75    60.75    2004   0.963   0.963   0.966   0.965
    41.75    60.75    2005   0.953   0.953   0.957   0.956
    41.75    60.75    2006   0.959   0.958   0.962   0.960
    41.75    60.75    2007   0.965   0.963   0.966   0.964
    41.75    60.75    2008   0.966   0.954   0.966   0.954
    41.75    60.75    2009   0.961   0.960   0.962   0.961
    41.75    60.75    2010   0.894   0.836   0.912   0.894
   142.25   -20.25    1980   0.475   0.467   0.695   0.622
   142.25   -20.25    1981   0.471   0.461   0.659   0.587
   142.25   -20.25    1982   0.472   0.466   0.692   0.620
   142.25   -20.25    1983   0.467   0.459   0.700   0.616
   142.25   -20.25    1984   0.466   0.458   0.741   0.593
   142.25   -20.25    1985   0.462   0.454   0.811   0.637
   142.25   -20.25    1986   0.446   0.443   0.708   0.629
   142.25   -20.25    1987   0.462   0.456   0.706   0.636
   142.25   -20.25    1988   0.465   0.460   0.762   0.678
   142.25   -20.25    1989   0.484   0.476   0.663   0.599
   142.25   -20.25    1990   0.478   0.469   0.761   0.671
   142.25   -20.25    1991   0.463   0.454   0.877   0.702
   142.25   -20.25    1992   0.459   0.454   0.745   0.661
   142.25   -20.25    1993   0.483   0.473   0.691   0.607
   142.25   -20.25    1994   0.455   0.450   0.677   0.603
   142.25   -20.25    1995   0.464   0.458   0.798   0.713
   142.25   -20.25    1996   0.482   0.472   0.742   0.655
   142.25   -20.25    1997   0.479   0.470   0.807   0.720
   142.25   -20.25    1998   0.518   0.504   0.819   0.740
   142.25   -20.25    1999   0.522   0.506   0.852   0.681
   142.25   -20.25    2000   0.542   0.521   0.801   0.704
   142.25   -20.25    2001   0.515   0.499   0.841   0.759
   142.25   -20.25    2002   0.465   0.456   0.872   0.788
   142.25   -20.25    2003   0.490   0.482   0.804   0.718
   142.25   -20.25    2004   0.481   0.473   0.778   0.697
   142.25   -20.25    2005   0.467   0.460   0.868   0.804
   142.25   -20.25    2006   0.528   0.510   0.818   0.749
   142.25   -20.25    2007   0.506   0.493   0.840   0.763
   142.25   -20.25    2008   0.477   0.468   0.945   0.744
   142.25   -20.25    2009   0.541   0.520   0.884   0.822
   142.25   -20.25    2010   0.545   0.526   0.795   0.689
