      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.959   0.958   0.959   0.958
    41.75    60.75    1981   0.917   0.918   0.924   0.927
    41.75    60.75    1982   0.960   0.957   0.965   0.961
    41.75    60.75    1983   0.953   0.952   0.953   0.952
    41.75    60.75    1984   0.934   0.940   0.934   0.940
    41.75    60.75    1985   0.966   0.966   0.966   0.966
    41.75    60.75    1986   0.955   0.954   0.956   0.954
    41.75    60.75    1987   0.961   0.961   0.961   0.961
    41.75    60.75    1988   0.936   0.935   0.936   0.935
    41.75    60.75    1989   0.913   0.913   0.913   0.913
    41.75    60.75    1990   0.965   0.956   0.965   0.956
    41.75    60.75    1991   0.949   0.950   0.952   0.952
    41.75    60.75    1992   0.956   0.956   0.963   0.962
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.957   0.955   0.962   0.960
    41.75    60.75    1995   0.906   0.926   0.906   0.926
    41.75    60.75    1996   0.965   0.963   0.966   0.965
    41.75    60.75    1997   0.935   0.937   0.952   0.949
    41.75    60.75    1998   0.955   0.956   0.955   0.956
    41.75    60.75    1999   0.891   0.916   0.908   0.926
    41.75    60.75    2000   0.946   0.952   0.953   0.956
    41.75    60.75    2001   0.941   0.947   0.961   0.960
    41.75    60.75    2002   0.955   0.957   0.960   0.961
    41.75    60.75    2003   0.954   0.954   0.963   0.960
    41.75    60.75    2004   0.963   0.964   0.967   0.966
    41.75    60.75    2005   0.952   0.954   0.958   0.958
    41.75    60.75    2006   0.960   0.960   0.964   0.962
    41.75    60.75    2007   0.966   0.964   0.967   0.965
    41.75    60.75    2008   0.967   0.954   0.967   0.955
    41.75    60.75    2009   0.962   0.962   0.963   0.962
    41.75    60.75    2010   0.894   0.855   0.915   0.909
   142.25   -20.25    1980   0.511   0.471   0.739   0.616
   142.25   -20.25    1981   0.521   0.500   0.690   0.581
   142.25   -20.25    1982   0.514   0.493   0.730   0.617
   142.25   -20.25    1983   0.491   0.477   0.758   0.612
   142.25   -20.25    1984   0.514   0.491   0.791   0.586
   142.25   -20.25    1985   0.496   0.475   0.870   0.636
   142.25   -20.25    1986   0.474   0.464   0.765   0.631
   142.25   -20.25    1987   0.496   0.479   0.754   0.636
   142.25   -20.25    1988   0.492   0.469   0.813   0.679
   142.25   -20.25    1989   0.528   0.507   0.698   0.593
   142.25   -20.25    1990   0.514   0.475   0.825   0.687
   142.25   -20.25    1991   0.511   0.492   0.900   0.707
   142.25   -20.25    1992   0.490   0.474   0.792   0.662
   142.25   -20.25    1993   0.530   0.505   0.732   0.602
   142.25   -20.25    1994   0.491   0.473   0.714   0.598
   142.25   -20.25    1995   0.498   0.471   0.850   0.721
   142.25   -20.25    1996   0.519   0.478   0.790   0.653
   142.25   -20.25    1997   0.527   0.505   0.858   0.737
   142.25   -20.25    1998   0.568   0.518   0.868   0.756
   142.25   -20.25    1999   0.582   0.536   0.896   0.687
   142.25   -20.25    2000   0.590   0.527   0.848   0.730
   142.25   -20.25    2001   0.561   0.513   0.889   0.812
   142.25   -20.25    2002   0.496   0.466   0.910   0.839
   142.25   -20.25    2003   0.536   0.512   0.847   0.720
   142.25   -20.25    2004   0.525   0.502   0.823   0.699
   142.25   -20.25    2005   0.500   0.467   0.910   0.846
   142.25   -20.25    2006   0.584   0.533   0.862   0.757
   142.25   -20.25    2007   0.557   0.516   0.874   0.783
   142.25   -20.25    2008   0.526   0.501   0.948   0.774
   142.25   -20.25    2009   0.626   0.580   0.907   0.838
   142.25   -20.25    2010   0.614   0.572   0.843   0.704
