      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.243   0.289   0.244   0.290
    41.75    60.75    1981   0.178   0.238   0.192   0.256
    41.75    60.75    1982   0.286   0.335   0.302   0.349
    41.75    60.75    1983   0.248   0.302   0.249   0.303
    41.75    60.75    1984   0.205   0.275   0.206   0.276
    41.75    60.75    1985   0.268   0.335   0.268   0.336
    41.75    60.75    1986   0.248   0.288   0.250   0.290
    41.75    60.75    1987   0.233   0.286   0.233   0.286
    41.75    60.75    1988   0.217   0.267   0.220   0.268
    41.75    60.75    1989   0.212   0.282   0.213   0.285
    41.75    60.75    1990   0.302   0.340   0.303   0.341
    41.75    60.75    1991   0.255   0.304   0.261   0.311
    41.75    60.75    1992   0.300   0.346   0.320   0.367
    41.75    60.75    1993   0.337   0.378   0.337   0.378
    41.75    60.75    1994   0.305   0.333   0.320   0.349
    41.75    60.75    1995   0.177   0.252   0.179   0.255
    41.75    60.75    1996   0.308   0.373   0.311   0.378
    41.75    60.75    1997   0.256   0.300   0.279   0.323
    41.75    60.75    1998   0.268   0.331   0.268   0.332
    41.75    60.75    1999   0.208   0.282   0.225   0.305
    41.75    60.75    2000   0.230   0.313   0.250   0.334
    41.75    60.75    2001   0.286   0.351   0.345   0.400
    41.75    60.75    2002   0.313   0.377   0.339   0.403
    41.75    60.75    2003   0.271   0.318   0.308   0.349
    41.75    60.75    2004   0.329   0.369   0.357   0.392
    41.75    60.75    2005   0.280   0.345   0.305   0.364
    41.75    60.75    2006   0.322   0.353   0.334   0.365
    41.75    60.75    2007   0.324   0.374   0.333   0.384
    41.75    60.75    2008   0.369   0.424   0.369   0.424
    41.75    60.75    2009   0.346   0.398   0.352   0.402
    41.75    60.75    2010   0.187   0.231   0.216   0.290
   142.25   -20.25    1980   0.066   0.051   0.569   0.447
   142.25   -20.25    1981   0.077   0.058   0.512   0.387
   142.25   -20.25    1982   0.054   0.041   0.510   0.410
   142.25   -20.25    1983   0.055   0.041   0.395   0.363
   142.25   -20.25    1984   0.071   0.053   0.512   0.384
   142.25   -20.25    1985   0.059   0.044   0.415   0.404
   142.25   -20.25    1986   0.032   0.024   0.449   0.392
   142.25   -20.25    1987   0.051   0.039   0.400   0.325
   142.25   -20.25    1988   0.039   0.030   0.458   0.394
   142.25   -20.25    1989   0.084   0.069   0.400   0.311
   142.25   -20.25    1990   0.094   0.074   0.516   0.495
   142.25   -20.25    1991   0.057   0.042   0.400   0.501
   142.25   -20.25    1992   0.058   0.046   0.477   0.441
   142.25   -20.25    1993   0.088   0.069   0.543   0.401
   142.25   -20.25    1994   0.057   0.046   0.470   0.353
   142.25   -20.25    1995   0.060   0.046   0.501   0.516
   142.25   -20.25    1996   0.076   0.057   0.571   0.480
   142.25   -20.25    1997   0.095   0.074   0.565   0.567
   142.25   -20.25    1998   0.114   0.092   0.605   0.619
   142.25   -20.25    1999   0.129   0.101   0.571   0.521
   142.25   -20.25    2000   0.178   0.145   0.630   0.620
   142.25   -20.25    2001   0.148   0.120   0.681   0.721
   142.25   -20.25    2002   0.067   0.050   0.546   0.567
   142.25   -20.25    2003   0.081   0.063   0.526   0.521
   142.25   -20.25    2004   0.083   0.067   0.597   0.587
   142.25   -20.25    2005   0.063   0.054   0.516   0.570
   142.25   -20.25    2006   0.135   0.105   0.558   0.545
   142.25   -20.25    2007   0.105   0.091   0.572   0.599
   142.25   -20.25    2008   0.108   0.092   0.505   0.652
   142.25   -20.25    2009   0.172   0.146   0.644   0.650
   142.25   -20.25    2010   0.200   0.168   0.667   0.704
