      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.240   0.283   0.242   0.284
    41.75    60.75    1981   0.175   0.235   0.188   0.250
    41.75    60.75    1982   0.283   0.326   0.300   0.343
    41.75    60.75    1983   0.246   0.296   0.247   0.297
    41.75    60.75    1984   0.198   0.269   0.199   0.270
    41.75    60.75    1985   0.263   0.328   0.264   0.329
    41.75    60.75    1986   0.239   0.277   0.241   0.279
    41.75    60.75    1987   0.230   0.280   0.230   0.280
    41.75    60.75    1988   0.213   0.259   0.215   0.260
    41.75    60.75    1989   0.209   0.274   0.210   0.275
    41.75    60.75    1990   0.295   0.328   0.296   0.328
    41.75    60.75    1991   0.252   0.298   0.259   0.304
    41.75    60.75    1992   0.296   0.340   0.317   0.362
    41.75    60.75    1993   0.332   0.367   0.332   0.367
    41.75    60.75    1994   0.298   0.326   0.316   0.341
    41.75    60.75    1995   0.175   0.248   0.178   0.252
    41.75    60.75    1996   0.307   0.366   0.309   0.371
    41.75    60.75    1997   0.251   0.292   0.275   0.314
    41.75    60.75    1998   0.264   0.324   0.264   0.324
    41.75    60.75    1999   0.201   0.272   0.219   0.296
    41.75    60.75    2000   0.226   0.310   0.244   0.326
    41.75    60.75    2001   0.281   0.343   0.338   0.390
    41.75    60.75    2002   0.307   0.369   0.331   0.392
    41.75    60.75    2003   0.267   0.315   0.304   0.342
    41.75    60.75    2004   0.322   0.363   0.352   0.383
    41.75    60.75    2005   0.272   0.336   0.295   0.354
    41.75    60.75    2006   0.320   0.351   0.331   0.361
    41.75    60.75    2007   0.321   0.370   0.331   0.379
    41.75    60.75    2008   0.367   0.415   0.367   0.416
    41.75    60.75    2009   0.342   0.390   0.348   0.393
    41.75    60.75    2010   0.185   0.226   0.213   0.286
   142.25   -20.25    1980   0.066   0.051   0.422   0.414
   142.25   -20.25    1981   0.064   0.058   0.350   0.359
   142.25   -20.25    1982   0.054   0.041   0.389   0.357
   142.25   -20.25    1983   0.055   0.041   0.316   0.321
   142.25   -20.25    1984   0.076   0.053   0.392   0.357
   142.25   -20.25    1985   0.047   0.044   0.323   0.353
   142.25   -20.25    1986   0.032   0.024   0.368   0.342
   142.25   -20.25    1987   0.051   0.039   0.349   0.307
   142.25   -20.25    1988   0.039   0.030   0.345   0.341
   142.25   -20.25    1989   0.084   0.069   0.340   0.297
   142.25   -20.25    1990   0.094   0.074   0.375   0.414
   142.25   -20.25    1991   0.062   0.042   0.296   0.353
   142.25   -20.25    1992   0.058   0.046   0.374   0.385
   142.25   -20.25    1993   0.091   0.069   0.413   0.374
   142.25   -20.25    1994   0.057   0.046   0.394   0.339
   142.25   -20.25    1995   0.060   0.046   0.375   0.401
   142.25   -20.25    1996   0.076   0.057   0.424   0.412
   142.25   -20.25    1997   0.096   0.074   0.425   0.427
   142.25   -20.25    1998   0.104   0.092   0.443   0.456
   142.25   -20.25    1999   0.130   0.101   0.437   0.429
   142.25   -20.25    2000   0.164   0.145   0.468   0.492
   142.25   -20.25    2001   0.156   0.120   0.503   0.540
   142.25   -20.25    2002   0.067   0.050   0.421   0.448
   142.25   -20.25    2003   0.082   0.063   0.401   0.400
   142.25   -20.25    2004   0.084   0.067   0.447   0.445
   142.25   -20.25    2005   0.058   0.054   0.377   0.422
   142.25   -20.25    2006   0.129   0.105   0.437   0.428
   142.25   -20.25    2007   0.121   0.091   0.430   0.447
   142.25   -20.25    2008   0.124   0.092   0.379   0.480
   142.25   -20.25    2009   0.178   0.142   0.481   0.475
   142.25   -20.25    2010   0.182   0.163   0.509   0.505
