      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.958   0.957   0.958   0.957
    41.75    60.75    1981   0.912   0.913   0.920   0.924
    41.75    60.75    1982   0.959   0.956   0.964   0.960
    41.75    60.75    1983   0.951   0.950   0.951   0.950
    41.75    60.75    1984   0.931   0.938   0.931   0.938
    41.75    60.75    1985   0.965   0.966   0.965   0.966
    41.75    60.75    1986   0.954   0.953   0.955   0.953
    41.75    60.75    1987   0.961   0.961   0.961   0.961
    41.75    60.75    1988   0.933   0.932   0.933   0.932
    41.75    60.75    1989   0.912   0.910   0.912   0.910
    41.75    60.75    1990   0.965   0.956   0.965   0.956
    41.75    60.75    1991   0.946   0.948   0.950   0.950
    41.75    60.75    1992   0.954   0.954   0.963   0.961
    41.75    60.75    1993   0.966   0.958   0.966   0.958
    41.75    60.75    1994   0.955   0.954   0.961   0.959
    41.75    60.75    1995   0.903   0.925   0.903   0.925
    41.75    60.75    1996   0.964   0.963   0.965   0.965
    41.75    60.75    1997   0.931   0.934   0.951   0.948
    41.75    60.75    1998   0.955   0.955   0.955   0.955
    41.75    60.75    1999   0.887   0.915   0.906   0.925
    41.75    60.75    2000   0.944   0.951   0.951   0.955
    41.75    60.75    2001   0.938   0.945   0.961   0.959
    41.75    60.75    2002   0.954   0.957   0.960   0.960
    41.75    60.75    2003   0.952   0.952   0.962   0.959
    41.75    60.75    2004   0.962   0.963   0.967   0.966
    41.75    60.75    2005   0.951   0.954   0.957   0.958
    41.75    60.75    2006   0.959   0.959   0.963   0.961
    41.75    60.75    2007   0.965   0.963   0.966   0.965
    41.75    60.75    2008   0.967   0.954   0.967   0.955
    41.75    60.75    2009   0.961   0.961   0.963   0.962
    41.75    60.75    2010   0.888   0.848   0.912   0.905
   142.25   -20.25    1980   0.477   0.468   0.722   0.634
   142.25   -20.25    1981   0.484   0.462   0.675   0.597
   142.25   -20.25    1982   0.483   0.467   0.712   0.631
   142.25   -20.25    1983   0.471   0.460   0.728   0.627
   142.25   -20.25    1984   0.483   0.459   0.766   0.603
   142.25   -20.25    1985   0.470   0.456   0.844   0.649
   142.25   -20.25    1986   0.453   0.444   0.741   0.641
   142.25   -20.25    1987   0.465   0.457   0.724   0.648
   142.25   -20.25    1988   0.465   0.461   0.790   0.691
   142.25   -20.25    1989   0.489   0.478   0.675   0.610
   142.25   -20.25    1990   0.480   0.471   0.804   0.684
   142.25   -20.25    1991   0.488   0.455   0.888   0.710
   142.25   -20.25    1992   0.462   0.455   0.775   0.673
   142.25   -20.25    1993   0.490   0.475   0.711   0.617
   142.25   -20.25    1994   0.460   0.451   0.693   0.614
   142.25   -20.25    1995   0.467   0.459   0.823   0.727
   142.25   -20.25    1996   0.484   0.474   0.765   0.667
   142.25   -20.25    1997   0.496   0.471   0.845   0.733
   142.25   -20.25    1998   0.531   0.507   0.849   0.753
   142.25   -20.25    1999   0.539   0.509   0.883   0.694
   142.25   -20.25    2000   0.555   0.526   0.842   0.716
   142.25   -20.25    2001   0.524   0.502   0.881   0.786
   142.25   -20.25    2002   0.466   0.458   0.900   0.816
   142.25   -20.25    2003   0.502   0.484   0.829   0.730
   142.25   -20.25    2004   0.487   0.475   0.808   0.712
   142.25   -20.25    2005   0.470   0.461   0.894   0.829
   142.25   -20.25    2006   0.542   0.514   0.845   0.762
   142.25   -20.25    2007   0.524   0.495   0.865   0.782
   142.25   -20.25    2008   0.493   0.470   0.937   0.763
   142.25   -20.25    2009   0.601   0.525   0.901   0.841
   142.25   -20.25    2010   0.583   0.531   0.831   0.707
