      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.216   0.239   0.216   0.239
    41.75    60.75    1981   0.150   0.198   0.155   0.205
    41.75    60.75    1982   0.271   0.306   0.288   0.318
    41.75    60.75    1983   0.228   0.261   0.228   0.261
    41.75    60.75    1984   0.168   0.215   0.168   0.215
    41.75    60.75    1985   0.241   0.293   0.241   0.294
    41.75    60.75    1986   0.216   0.248   0.217   0.248
    41.75    60.75    1987   0.208   0.238   0.208   0.238
    41.75    60.75    1988   0.178   0.210   0.178   0.210
    41.75    60.75    1989   0.163   0.199   0.163   0.199
    41.75    60.75    1990   0.260   0.284   0.260   0.284
    41.75    60.75    1991   0.224   0.237   0.228   0.238
    41.75    60.75    1992   0.285   0.313   0.305   0.326
    41.75    60.75    1993   0.301   0.326   0.301   0.326
    41.75    60.75    1994   0.277   0.294   0.291   0.300
    41.75    60.75    1995   0.144   0.189   0.144   0.189
    41.75    60.75    1996   0.302   0.341   0.305   0.345
    41.75    60.75    1997   0.227   0.257   0.245   0.267
    41.75    60.75    1998   0.229   0.272   0.229   0.272
    41.75    60.75    1999   0.170   0.227   0.175   0.231
    41.75    60.75    2000   0.202   0.261   0.211   0.269
    41.75    60.75    2001   0.262   0.314   0.303   0.341
    41.75    60.75    2002   0.287   0.331   0.299   0.340
    41.75    60.75    2003   0.249   0.283   0.273   0.297
    41.75    60.75    2004   0.309   0.341   0.326   0.351
    41.75    60.75    2005   0.243   0.297   0.255   0.303
    41.75    60.75    2006   0.293   0.309   0.303   0.315
    41.75    60.75    2007   0.296   0.327   0.303   0.332
    41.75    60.75    2008   0.346   0.385   0.347   0.385
    41.75    60.75    2009   0.319   0.348   0.322   0.350
    41.75    60.75    2010   0.159   0.187   0.172   0.219
   142.25   -20.25    1980   0.035   0.027   0.186   0.125
   142.25   -20.25    1981   0.044   0.032   0.165   0.103
   142.25   -20.25    1982   0.030   0.022   0.167   0.108
   142.25   -20.25    1983   0.029   0.021   0.151   0.093
   142.25   -20.25    1984   0.040   0.028   0.229   0.109
   142.25   -20.25    1985   0.031   0.024   0.253   0.116
   142.25   -20.25    1986   0.020   0.014   0.187   0.122
   142.25   -20.25    1987   0.029   0.021   0.168   0.114
   142.25   -20.25    1988   0.024   0.016   0.200   0.124
   142.25   -20.25    1989   0.048   0.037   0.149   0.100
   142.25   -20.25    1990   0.049   0.036   0.239   0.153
   142.25   -20.25    1991   0.033   0.023   0.382   0.174
   142.25   -20.25    1992   0.033   0.025   0.217   0.141
   142.25   -20.25    1993   0.047   0.035   0.207   0.127
   142.25   -20.25    1994   0.032   0.025   0.164   0.102
   142.25   -20.25    1995   0.032   0.024   0.267   0.183
   142.25   -20.25    1996   0.039   0.028   0.232   0.149
   142.25   -20.25    1997   0.049   0.038   0.308   0.197
   142.25   -20.25    1998   0.062   0.047   0.305   0.203
   142.25   -20.25    1999   0.069   0.052   0.338   0.158
   142.25   -20.25    2000   0.090   0.069   0.329   0.208
   142.25   -20.25    2001   0.073   0.057   0.413   0.277
   142.25   -20.25    2002   0.035   0.025   0.402   0.253
   142.25   -20.25    2003   0.047   0.036   0.297   0.189
   142.25   -20.25    2004   0.047   0.036   0.296   0.195
   142.25   -20.25    2005   0.038   0.028   0.439   0.302
   142.25   -20.25    2006   0.073   0.054   0.296   0.204
   142.25   -20.25    2007   0.065   0.049   0.420   0.285
   142.25   -20.25    2008   0.062   0.048   0.561   0.257
   142.25   -20.25    2009   0.102   0.079   0.501   0.342
   142.25   -20.25    2010   0.113   0.088   0.392   0.239
