      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.964   0.964   0.965   0.964
    41.75    60.75    1981   0.937   0.936   0.947   0.950
    41.75    60.75    1982   0.963   0.960   0.968   0.964
    41.75    60.75    1983   0.963   0.963   0.964   0.963
    41.75    60.75    1984   0.956   0.957   0.956   0.957
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.964   0.962   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.954   0.954   0.955   0.954
    41.75    60.75    1989   0.943   0.944   0.943   0.944
    41.75    60.75    1990   0.968   0.960   0.968   0.960
    41.75    60.75    1991   0.959   0.959   0.962   0.962
    41.75    60.75    1992   0.960   0.960   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.962   0.961   0.967   0.965
    41.75    60.75    1995   0.941   0.946   0.943   0.949
    41.75    60.75    1996   0.967   0.967   0.968   0.968
    41.75    60.75    1997   0.944   0.946   0.962   0.961
    41.75    60.75    1998   0.964   0.963   0.964   0.963
    41.75    60.75    1999   0.918   0.935   0.943   0.950
    41.75    60.75    2000   0.955   0.959   0.962   0.964
    41.75    60.75    2001   0.949   0.953   0.966   0.966
    41.75    60.75    2002   0.959   0.961   0.966   0.966
    41.75    60.75    2003   0.960   0.960   0.967   0.966
    41.75    60.75    2004   0.966   0.966   0.969   0.969
    41.75    60.75    2005   0.959   0.960   0.965   0.965
    41.75    60.75    2006   0.963   0.963   0.967   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.969   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.967
    41.75    60.75    2010   0.920   0.886   0.946   0.943
   142.25   -20.25    1980   0.491   0.478   0.848   0.758
   142.25   -20.25    1981   0.526   0.470   0.814   0.722
   142.25   -20.25    1982   0.503   0.473   0.856   0.763
   142.25   -20.25    1983   0.489   0.467   0.877   0.774
   142.25   -20.25    1984   0.525   0.466   0.892   0.724
   142.25   -20.25    1985   0.486   0.462   0.937   0.792
   142.25   -20.25    1986   0.473   0.447   0.864   0.772
   142.25   -20.25    1987   0.492   0.462   0.816   0.766
   142.25   -20.25    1988   0.472   0.466   0.898   0.826
   142.25   -20.25    1989   0.513   0.487   0.778   0.726
   142.25   -20.25    1990   0.496   0.482   0.912   0.834
   142.25   -20.25    1991   0.518   0.462   0.945   0.857
   142.25   -20.25    1992   0.474   0.460   0.893   0.823
   142.25   -20.25    1993   0.537   0.486   0.833   0.742
   142.25   -20.25    1994   0.475   0.457   0.828   0.736
   142.25   -20.25    1995   0.482   0.466   0.924   0.872
   142.25   -20.25    1996   0.504   0.484   0.888   0.802
   142.25   -20.25    1997   0.531   0.483   0.927   0.867
   142.25   -20.25    1998   0.559   0.525   0.936   0.884
   142.25   -20.25    1999   0.575   0.527   0.947   0.824
   142.25   -20.25    2000   0.592   0.552   0.929   0.855
   142.25   -20.25    2001   0.554   0.527   0.947   0.910
   142.25   -20.25    2002   0.481   0.467   0.952   0.929
   142.25   -20.25    2003   0.539   0.491   0.919   0.863
   142.25   -20.25    2004   0.508   0.484   0.907   0.844
   142.25   -20.25    2005   0.484   0.471   0.950   0.934
   142.25   -20.25    2006   0.578   0.531   0.915   0.877
   142.25   -20.25    2007   0.558   0.510   0.937   0.907
   142.25   -20.25    2008   0.528   0.481   0.962   0.896
   142.25   -20.25    2009   0.648   0.546   0.945   0.931
   142.25   -20.25    2010   0.635   0.555   0.925   0.851
