      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.963   0.965   0.964
    41.75    60.75    1981   0.939   0.927   0.946   0.941
    41.75    60.75    1982   0.964   0.960   0.967   0.964
    41.75    60.75    1983   0.963   0.962   0.963   0.962
    41.75    60.75    1984   0.954   0.957   0.954   0.958
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.962   0.962   0.963   0.962
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.953   0.948   0.953   0.948
    41.75    60.75    1989   0.941   0.943   0.941   0.943
    41.75    60.75    1990   0.967   0.959   0.967   0.959
    41.75    60.75    1991   0.960   0.960   0.962   0.963
    41.75    60.75    1992   0.962   0.961   0.967   0.966
    41.75    60.75    1993   0.968   0.961   0.968   0.961
    41.75    60.75    1994   0.963   0.962   0.966   0.966
    41.75    60.75    1995   0.937   0.946   0.939   0.949
    41.75    60.75    1996   0.967   0.966   0.968   0.967
    41.75    60.75    1997   0.946   0.946   0.960   0.960
    41.75    60.75    1998   0.962   0.962   0.962   0.962
    41.75    60.75    1999   0.918   0.930   0.940   0.946
    41.75    60.75    2000   0.956   0.957   0.961   0.962
    41.75    60.75    2001   0.950   0.951   0.966   0.965
    41.75    60.75    2002   0.961   0.960   0.965   0.965
    41.75    60.75    2003   0.961   0.959   0.967   0.965
    41.75    60.75    2004   0.966   0.966   0.969   0.968
    41.75    60.75    2005   0.960   0.960   0.965   0.965
    41.75    60.75    2006   0.964   0.963   0.966   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.968   0.956
    41.75    60.75    2009   0.966   0.965   0.967   0.966
    41.75    60.75    2010   0.927   0.877   0.944   0.937
   142.25   -20.25    1980   0.489   0.477   0.834   0.746
   142.25   -20.25    1981   0.512   0.467   0.799   0.712
   142.25   -20.25    1982   0.499   0.472   0.836   0.752
   142.25   -20.25    1983   0.481   0.465   0.848   0.763
   142.25   -20.25    1984   0.510   0.465   0.877   0.713
   142.25   -20.25    1985   0.482   0.459   0.936   0.782
   142.25   -20.25    1986   0.463   0.446   0.843   0.763
   142.25   -20.25    1987   0.472   0.462   0.806   0.757
   142.25   -20.25    1988   0.470   0.465   0.879   0.817
   142.25   -20.25    1989   0.500   0.485   0.767   0.716
   142.25   -20.25    1990   0.494   0.480   0.899   0.822
   142.25   -20.25    1991   0.538   0.459   0.941   0.844
   142.25   -20.25    1992   0.469   0.459   0.880   0.813
   142.25   -20.25    1993   0.508   0.485   0.824   0.731
   142.25   -20.25    1994   0.469   0.456   0.815   0.725
   142.25   -20.25    1995   0.475   0.465   0.918   0.861
   142.25   -20.25    1996   0.497   0.482   0.871   0.790
   142.25   -20.25    1997   0.529   0.479   0.917   0.856
   142.25   -20.25    1998   0.545   0.522   0.930   0.872
   142.25   -20.25    1999   0.569   0.523   0.944   0.814
   142.25   -20.25    2000   0.578   0.548   0.914   0.842
   142.25   -20.25    2001   0.549   0.523   0.944   0.888
   142.25   -20.25    2002   0.477   0.465   0.951   0.915
   142.25   -20.25    2003   0.533   0.489   0.913   0.852
   142.25   -20.25    2004   0.501   0.483   0.898   0.835
   142.25   -20.25    2005   0.480   0.470   0.950   0.920
   142.25   -20.25    2006   0.566   0.527   0.907   0.868
   142.25   -20.25    2007   0.536   0.508   0.933   0.895
   142.25   -20.25    2008   0.519   0.479   0.963   0.877
   142.25   -20.25    2009   0.619   0.540   0.947   0.924
   142.25   -20.25    2010   0.615   0.549   0.918   0.836
