      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.967
    41.75    60.75    1981   0.951   0.949   0.959   0.960
    41.75    60.75    1982   0.966   0.963   0.969   0.965
    41.75    60.75    1983   0.967   0.966   0.967   0.967
    41.75    60.75    1984   0.963   0.963   0.964   0.964
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.967   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.962   0.961   0.963   0.962
    41.75    60.75    1989   0.957   0.957   0.958   0.958
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.964   0.964   0.967   0.966
    41.75    60.75    1992   0.964   0.964   0.968   0.968
    41.75    60.75    1993   0.969   0.962   0.969   0.962
    41.75    60.75    1994   0.965   0.965   0.968   0.968
    41.75    60.75    1995   0.954   0.957   0.957   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.954   0.955   0.966   0.965
    41.75    60.75    1998   0.967   0.966   0.967   0.966
    41.75    60.75    1999   0.936   0.946   0.957   0.960
    41.75    60.75    2000   0.961   0.962   0.966   0.966
    41.75    60.75    2001   0.956   0.958   0.968   0.968
    41.75    60.75    2002   0.963   0.964   0.968   0.968
    41.75    60.75    2003   0.964   0.963   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.969
    41.75    60.75    2005   0.963   0.964   0.968   0.968
    41.75    60.75    2006   0.966   0.965   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.968
    41.75    60.75    2010   0.940   0.911   0.959   0.958
   142.25   -20.25    1980   0.517   0.498   0.937   0.890
   142.25   -20.25    1981   0.501   0.481   0.908   0.864
   142.25   -20.25    1982   0.500   0.485   0.938   0.894
   142.25   -20.25    1983   0.488   0.477   0.939   0.902
   142.25   -20.25    1984   0.499   0.481   0.946   0.862
   142.25   -20.25    1985   0.482   0.467   0.955   0.907
   142.25   -20.25    1986   0.458   0.451   0.930   0.885
   142.25   -20.25    1987   0.483   0.472   0.900   0.863
   142.25   -20.25    1988   0.480   0.473   0.946   0.918
   142.25   -20.25    1989   0.516   0.503   0.879   0.843
   142.25   -20.25    1990   0.521   0.503   0.952   0.931
   142.25   -20.25    1991   0.489   0.469   0.959   0.932
   142.25   -20.25    1992   0.478   0.469   0.947   0.923
   142.25   -20.25    1993   0.530   0.508   0.914   0.864
   142.25   -20.25    1994   0.477   0.468   0.922   0.866
   142.25   -20.25    1995   0.492   0.479   0.953   0.941
   142.25   -20.25    1996   0.525   0.504   0.938   0.907
   142.25   -20.25    1997   0.524   0.501   0.954   0.938
   142.25   -20.25    1998   0.581   0.555   0.959   0.950
   142.25   -20.25    1999   0.593   0.558   0.962   0.922
   142.25   -20.25    2000   0.634   0.599   0.955   0.938
   142.25   -20.25    2001   0.604   0.571   0.962   0.956
   142.25   -20.25    2002   0.502   0.483   0.962   0.958
   142.25   -20.25    2003   0.519   0.503   0.950   0.934
   142.25   -20.25    2004   0.520   0.502   0.949   0.930
   142.25   -20.25    2005   0.498   0.487   0.961   0.958
   142.25   -20.25    2006   0.590   0.559   0.950   0.933
   142.25   -20.25    2007   0.555   0.537   0.958   0.949
   142.25   -20.25    2008   0.524   0.504   0.965   0.949
   142.25   -20.25    2009   0.638   0.582   0.960   0.955
   142.25   -20.25    2010   0.642   0.592   0.954   0.937
