      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.265   0.323   0.268   0.324
    41.75    60.75    1981   0.194   0.270   0.213   0.298
    41.75    60.75    1982   0.306   0.362   0.336   0.393
    41.75    60.75    1983   0.277   0.342   0.280   0.343
    41.75    60.75    1984   0.207   0.311   0.208   0.314
    41.75    60.75    1985   0.294   0.382   0.296   0.384
    41.75    60.75    1986   0.252   0.313   0.253   0.316
    41.75    60.75    1987   0.249   0.316   0.249   0.316
    41.75    60.75    1988   0.239   0.304   0.245   0.308
    41.75    60.75    1989   0.232   0.311   0.234   0.313
    41.75    60.75    1990   0.330   0.372   0.332   0.374
    41.75    60.75    1991   0.280   0.337   0.290   0.345
    41.75    60.75    1992   0.327   0.390   0.357   0.423
    41.75    60.75    1993   0.360   0.420   0.360   0.419
    41.75    60.75    1994   0.329   0.371   0.350   0.391
    41.75    60.75    1995   0.178   0.272   0.180   0.278
    41.75    60.75    1996   0.343   0.420   0.347   0.428
    41.75    60.75    1997   0.275   0.330   0.307   0.358
    41.75    60.75    1998   0.297   0.375   0.298   0.377
    41.75    60.75    1999   0.223   0.307   0.247   0.339
    41.75    60.75    2000   0.252   0.356   0.276   0.380
    41.75    60.75    2001   0.310   0.389   0.385   0.458
    41.75    60.75    2002   0.337   0.416   0.375   0.459
    41.75    60.75    2003   0.291   0.363   0.338   0.399
    41.75    60.75    2004   0.357   0.422   0.397   0.454
    41.75    60.75    2005   0.294   0.384   0.320   0.410
    41.75    60.75    2006   0.355   0.405   0.374   0.425
    41.75    60.75    2007   0.359   0.434   0.372   0.448
    41.75    60.75    2008   0.410   0.474   0.411   0.474
    41.75    60.75    2009   0.378   0.444   0.388   0.452
    41.75    60.75    2010   0.195   0.252   0.231   0.331
   142.25   -20.25    1980   0.059   0.041   0.362   0.357
   142.25   -20.25    1981   0.071   0.040   0.294   0.315
   142.25   -20.25    1982   0.054   0.032   0.308   0.305
   142.25   -20.25    1983   0.044   0.029   0.237   0.254
   142.25   -20.25    1984   0.074   0.046   0.282   0.312
   142.25   -20.25    1985   0.049   0.028   0.220   0.277
   142.25   -20.25    1986   0.039   0.017   0.287   0.276
   142.25   -20.25    1987   0.050   0.030   0.286   0.263
   142.25   -20.25    1988   0.033   0.023   0.266   0.277
   142.25   -20.25    1989   0.073   0.057   0.276   0.245
   142.25   -20.25    1990   0.076   0.060   0.294   0.335
   142.25   -20.25    1991   0.065   0.038   0.141   0.243
   142.25   -20.25    1992   0.052   0.037   0.291   0.301
   142.25   -20.25    1993   0.084   0.057   0.342   0.329
   142.25   -20.25    1994   0.059   0.035   0.331   0.290
   142.25   -20.25    1995   0.060   0.036   0.266   0.307
   142.25   -20.25    1996   0.074   0.045   0.327   0.361
   142.25   -20.25    1997   0.088   0.058   0.308   0.340
   142.25   -20.25    1998   0.097   0.077   0.320   0.371
   142.25   -20.25    1999   0.109   0.084   0.305   0.369
   142.25   -20.25    2000   0.143   0.123   0.368   0.417
   142.25   -20.25    2001   0.137   0.102   0.372   0.431
   142.25   -20.25    2002   0.071   0.039   0.287   0.335
   142.25   -20.25    2003   0.075   0.053   0.279   0.310
   142.25   -20.25    2004   0.088   0.055   0.336   0.363
   142.25   -20.25    2005   0.072   0.043   0.243   0.287
   142.25   -20.25    2006   0.107   0.081   0.318   0.335
   142.25   -20.25    2007   0.114   0.078   0.282   0.319
   142.25   -20.25    2008   0.113   0.080   0.210   0.377
   142.25   -20.25    2009   0.165   0.125   0.308   0.328
   142.25   -20.25    2010   0.165   0.143   0.367   0.414
