      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.968
    41.75    60.75    1981   0.951   0.949   0.960   0.961
    41.75    60.75    1982   0.966   0.963   0.969   0.966
    41.75    60.75    1983   0.967   0.967   0.968   0.967
    41.75    60.75    1984   0.963   0.964   0.964   0.965
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.967   0.966   0.967   0.967
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.961   0.962   0.963   0.963
    41.75    60.75    1989   0.958   0.958   0.959   0.959
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.964   0.965   0.967   0.967
    41.75    60.75    1992   0.963   0.963   0.969   0.968
    41.75    60.75    1993   0.970   0.962   0.970   0.962
    41.75    60.75    1994   0.966   0.965   0.969   0.968
    41.75    60.75    1995   0.954   0.957   0.958   0.961
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.954   0.955   0.967   0.966
    41.75    60.75    1998   0.967   0.967   0.967   0.967
    41.75    60.75    1999   0.937   0.947   0.959   0.961
    41.75    60.75    2000   0.961   0.963   0.966   0.967
    41.75    60.75    2001   0.956   0.959   0.969   0.968
    41.75    60.75    2002   0.963   0.964   0.968   0.968
    41.75    60.75    2003   0.964   0.964   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.970
    41.75    60.75    2005   0.963   0.963   0.968   0.968
    41.75    60.75    2006   0.965   0.965   0.968   0.968
    41.75    60.75    2007   0.969   0.969   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.969
    41.75    60.75    2010   0.939   0.916   0.960   0.959
   142.25   -20.25    1980   0.559   0.498   0.946   0.924
   142.25   -20.25    1981   0.574   0.489   0.927   0.886
   142.25   -20.25    1982   0.561   0.495   0.947   0.923
   142.25   -20.25    1983   0.529   0.480   0.944   0.928
   142.25   -20.25    1984   0.570   0.492   0.952   0.890
   142.25   -20.25    1985   0.530   0.473   0.955   0.931
   142.25   -20.25    1986   0.497   0.455   0.939   0.919
   142.25   -20.25    1987   0.530   0.472   0.928   0.907
   142.25   -20.25    1988   0.501   0.473   0.950   0.939
   142.25   -20.25    1989   0.581   0.506   0.919   0.884
   142.25   -20.25    1990   0.535   0.503   0.951   0.943
   142.25   -20.25    1991   0.555   0.485   0.959   0.938
   142.25   -20.25    1992   0.520   0.471   0.950   0.940
   142.25   -20.25    1993   0.603   0.513   0.935   0.899
   142.25   -20.25    1994   0.518   0.473   0.938   0.901
   142.25   -20.25    1995   0.540   0.480   0.955   0.949
   142.25   -20.25    1996   0.577   0.504   0.946   0.928
   142.25   -20.25    1997   0.597   0.520   0.956   0.949
   142.25   -20.25    1998   0.656   0.572   0.960   0.954
   142.25   -20.25    1999   0.674   0.577   0.962   0.943
   142.25   -20.25    2000   0.702   0.612   0.957   0.949
   142.25   -20.25    2001   0.685   0.599   0.961   0.957
   142.25   -20.25    2002   0.545   0.483   0.962   0.959
   142.25   -20.25    2003   0.588   0.512   0.954   0.944
   142.25   -20.25    2004   0.586   0.508   0.953   0.943
   142.25   -20.25    2005   0.549   0.488   0.961   0.960
   142.25   -20.25    2006   0.672   0.569   0.955   0.948
   142.25   -20.25    2007   0.632   0.555   0.958   0.954
   142.25   -20.25    2008   0.599   0.528   0.965   0.954
   142.25   -20.25    2009   0.730   0.667   0.960   0.958
   142.25   -20.25    2010   0.722   0.650   0.956   0.946
