      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.189   0.229   0.189   0.229
    41.75    60.75    1981   0.132   0.184   0.135   0.190
    41.75    60.75    1982   0.230   0.267   0.242   0.276
    41.75    60.75    1983   0.192   0.238   0.192   0.238
    41.75    60.75    1984   0.145   0.221   0.145   0.221
    41.75    60.75    1985   0.208   0.265   0.208   0.264
    41.75    60.75    1986   0.183   0.226   0.183   0.226
    41.75    60.75    1987   0.181   0.223   0.181   0.223
    41.75    60.75    1988   0.156   0.198   0.156   0.198
    41.75    60.75    1989   0.153   0.204   0.153   0.204
    41.75    60.75    1990   0.224   0.249   0.224   0.249
    41.75    60.75    1991   0.197   0.244   0.200   0.247
    41.75    60.75    1992   0.248   0.290   0.260   0.303
    41.75    60.75    1993   0.261   0.295   0.260   0.295
    41.75    60.75    1994   0.238   0.267   0.250   0.277
    41.75    60.75    1995   0.129   0.180   0.129   0.180
    41.75    60.75    1996   0.260   0.308   0.262   0.314
    41.75    60.75    1997   0.202   0.242   0.218   0.256
    41.75    60.75    1998   0.205   0.254   0.205   0.254
    41.75    60.75    1999   0.157   0.216   0.163   0.223
    41.75    60.75    2000   0.178   0.253   0.187   0.262
    41.75    60.75    2001   0.230   0.293   0.269   0.325
    41.75    60.75    2002   0.249   0.306   0.260   0.315
    41.75    60.75    2003   0.217   0.261   0.238   0.274
    41.75    60.75    2004   0.266   0.307   0.287   0.322
    41.75    60.75    2005   0.215   0.285   0.220   0.293
    41.75    60.75    2006   0.260   0.292   0.267   0.298
    41.75    60.75    2007   0.261   0.308   0.267   0.314
    41.75    60.75    2008   0.299   0.338   0.299   0.338
    41.75    60.75    2009   0.276   0.333   0.279   0.336
    41.75    60.75    2010   0.141   0.176   0.150   0.210
   142.25   -20.25    1980   0.028   0.019   0.147   0.094
   142.25   -20.25    1981   0.039   0.022   0.128   0.074
   142.25   -20.25    1982   0.028   0.015   0.129   0.078
   142.25   -20.25    1983   0.022   0.015   0.110   0.062
   142.25   -20.25    1984   0.039   0.022   0.182   0.079
   142.25   -20.25    1985   0.027   0.015   0.206   0.083
   142.25   -20.25    1986   0.020   0.009   0.146   0.089
   142.25   -20.25    1987   0.027   0.015   0.135   0.083
   142.25   -20.25    1988   0.018   0.012   0.154   0.087
   142.25   -20.25    1989   0.039   0.027   0.116   0.071
   142.25   -20.25    1990   0.037   0.027   0.186   0.112
   142.25   -20.25    1991   0.036   0.019   0.280   0.137
   142.25   -20.25    1992   0.030   0.019   0.163   0.103
   142.25   -20.25    1993   0.043   0.027   0.167   0.097
   142.25   -20.25    1994   0.030   0.017   0.127   0.074
   142.25   -20.25    1995   0.028   0.017   0.222   0.138
   142.25   -20.25    1996   0.033   0.020   0.190   0.112
   142.25   -20.25    1997   0.045   0.028   0.250   0.154
   142.25   -20.25    1998   0.046   0.036   0.249   0.158
   142.25   -20.25    1999   0.054   0.039   0.282   0.122
   142.25   -20.25    2000   0.070   0.055   0.268   0.164
   142.25   -20.25    2001   0.062   0.045   0.330   0.225
   142.25   -20.25    2002   0.032   0.016   0.302   0.200
   142.25   -20.25    2003   0.043   0.027   0.242   0.145
   142.25   -20.25    2004   0.044   0.028   0.240   0.150
   142.25   -20.25    2005   0.032   0.020   0.345   0.242
   142.25   -20.25    2006   0.054   0.042   0.244   0.159
   142.25   -20.25    2007   0.060   0.038   0.345   0.228
   142.25   -20.25    2008   0.058   0.039   0.323   0.206
   142.25   -20.25    2009   0.090   0.065   0.399   0.277
   142.25   -20.25    2010   0.088   0.071   0.323   0.190
