      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.221   0.263   0.221   0.263
    41.75    60.75    1981   0.160   0.215   0.168   0.225
    41.75    60.75    1982   0.272   0.310   0.286   0.321
    41.75    60.75    1983   0.229   0.269   0.229   0.269
    41.75    60.75    1984   0.180   0.244   0.180   0.244
    41.75    60.75    1985   0.250   0.304   0.250   0.304
    41.75    60.75    1986   0.223   0.255   0.224   0.256
    41.75    60.75    1987   0.213   0.259   0.213   0.259
    41.75    60.75    1988   0.195   0.235   0.195   0.235
    41.75    60.75    1989   0.190   0.241   0.190   0.241
    41.75    60.75    1990   0.273   0.308   0.273   0.308
    41.75    60.75    1991   0.237   0.267   0.242   0.272
    41.75    60.75    1992   0.284   0.321   0.301   0.336
    41.75    60.75    1993   0.312   0.345   0.312   0.345
    41.75    60.75    1994   0.285   0.308   0.297   0.320
    41.75    60.75    1995   0.161   0.223   0.160   0.224
    41.75    60.75    1996   0.289   0.341   0.291   0.345
    41.75    60.75    1997   0.234   0.274   0.251   0.291
    41.75    60.75    1998   0.242   0.299   0.242   0.298
    41.75    60.75    1999   0.188   0.251   0.199   0.264
    41.75    60.75    2000   0.211   0.280   0.225   0.292
    41.75    60.75    2001   0.264   0.326   0.313   0.365
    41.75    60.75    2002   0.297   0.347   0.315   0.363
    41.75    60.75    2003   0.253   0.292   0.285   0.315
    41.75    60.75    2004   0.311   0.345   0.336   0.364
    41.75    60.75    2005   0.256   0.315   0.272   0.328
    41.75    60.75    2006   0.296   0.322   0.305   0.329
    41.75    60.75    2007   0.298   0.342   0.306   0.351
    41.75    60.75    2008   0.343   0.390   0.343   0.390
    41.75    60.75    2009   0.320   0.365   0.323   0.367
    41.75    60.75    2010   0.172   0.205   0.192   0.247
   142.25   -20.25    1980   0.048   0.038   0.365   0.244
   142.25   -20.25    1981   0.059   0.044   0.325   0.211
   142.25   -20.25    1982   0.041   0.030   0.343   0.222
   142.25   -20.25    1983   0.041   0.030   0.301   0.209
   142.25   -20.25    1984   0.054   0.040   0.444   0.215
   142.25   -20.25    1985   0.045   0.033   0.419   0.245
   142.25   -20.25    1986   0.025   0.019   0.333   0.239
   142.25   -20.25    1987   0.039   0.029   0.271   0.214
   142.25   -20.25    1988   0.031   0.024   0.351   0.251
   142.25   -20.25    1989   0.066   0.052   0.249   0.191
   142.25   -20.25    1990   0.069   0.053   0.430   0.316
   142.25   -20.25    1991   0.043   0.033   0.445   0.348
   142.25   -20.25    1992   0.045   0.034   0.404   0.299
   142.25   -20.25    1993   0.066   0.051   0.378   0.247
   142.25   -20.25    1994   0.043   0.034   0.312   0.207
   142.25   -20.25    1995   0.045   0.034   0.461   0.382
   142.25   -20.25    1996   0.057   0.041   0.422   0.298
   142.25   -20.25    1997   0.070   0.053   0.514   0.395
   142.25   -20.25    1998   0.086   0.068   0.549   0.406
   142.25   -20.25    1999   0.097   0.074   0.533   0.310
   142.25   -20.25    2000   0.132   0.103   0.550   0.412
   142.25   -20.25    2001   0.105   0.085   0.653   0.535
   142.25   -20.25    2002   0.050   0.036   0.554   0.504
   142.25   -20.25    2003   0.063   0.049   0.477   0.360
   142.25   -20.25    2004   0.064   0.051   0.513   0.374
   142.25   -20.25    2005   0.052   0.041   0.580   0.581
   142.25   -20.25    2006   0.103   0.078   0.475   0.371
   142.25   -20.25    2007   0.089   0.069   0.599   0.554
   142.25   -20.25    2008   0.084   0.067   0.570   0.501
   142.25   -20.25    2009   0.140   0.109   0.672   0.639
   142.25   -20.25    2010   0.157   0.125   0.647   0.469
