      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.960   0.958   0.960   0.958
    41.75    60.75    1981   0.920   0.919   0.926   0.929
    41.75    60.75    1982   0.960   0.957   0.965   0.961
    41.75    60.75    1983   0.955   0.954   0.955   0.954
    41.75    60.75    1984   0.937   0.942   0.937   0.942
    41.75    60.75    1985   0.966   0.966   0.966   0.966
    41.75    60.75    1986   0.957   0.954   0.957   0.955
    41.75    60.75    1987   0.962   0.961   0.962   0.961
    41.75    60.75    1988   0.937   0.936   0.937   0.936
    41.75    60.75    1989   0.914   0.915   0.914   0.915
    41.75    60.75    1990   0.965   0.956   0.965   0.956
    41.75    60.75    1991   0.951   0.952   0.953   0.953
    41.75    60.75    1992   0.957   0.957   0.963   0.962
    41.75    60.75    1993   0.967   0.958   0.967   0.958
    41.75    60.75    1994   0.958   0.956   0.963   0.960
    41.75    60.75    1995   0.914   0.929   0.914   0.929
    41.75    60.75    1996   0.965   0.964   0.966   0.965
    41.75    60.75    1997   0.938   0.939   0.953   0.950
    41.75    60.75    1998   0.956   0.956   0.956   0.956
    41.75    60.75    1999   0.896   0.917   0.912   0.927
    41.75    60.75    2000   0.947   0.952   0.953   0.956
    41.75    60.75    2001   0.943   0.947   0.962   0.961
    41.75    60.75    2002   0.955   0.957   0.960   0.960
    41.75    60.75    2003   0.955   0.955   0.963   0.961
    41.75    60.75    2004   0.964   0.964   0.967   0.967
    41.75    60.75    2005   0.953   0.955   0.959   0.959
    41.75    60.75    2006   0.961   0.960   0.964   0.963
    41.75    60.75    2007   0.966   0.964   0.967   0.966
    41.75    60.75    2008   0.967   0.954   0.967   0.954
    41.75    60.75    2009   0.963   0.962   0.964   0.963
    41.75    60.75    2010   0.899   0.859   0.919   0.911
   142.25   -20.25    1980   0.516   0.495   0.738   0.623
   142.25   -20.25    1981   0.530   0.507   0.691   0.575
   142.25   -20.25    1982   0.521   0.500   0.729   0.613
   142.25   -20.25    1983   0.495   0.480   0.765   0.608
   142.25   -20.25    1984   0.521   0.497   0.793   0.584
   142.25   -20.25    1985   0.501   0.485   0.881   0.637
   142.25   -20.25    1986   0.479   0.467   0.770   0.628
   142.25   -20.25    1987   0.502   0.485   0.757   0.635
   142.25   -20.25    1988   0.497   0.484   0.817   0.677
   142.25   -20.25    1989   0.535   0.513   0.701   0.585
   142.25   -20.25    1990   0.519   0.488   0.832   0.696
   142.25   -20.25    1991   0.520   0.499   0.902   0.704
   142.25   -20.25    1992   0.495   0.480   0.794   0.662
   142.25   -20.25    1993   0.537   0.511   0.728   0.603
   142.25   -20.25    1994   0.497   0.482   0.711   0.590
   142.25   -20.25    1995   0.503   0.485   0.856   0.724
   142.25   -20.25    1996   0.525   0.501   0.795   0.649
   142.25   -20.25    1997   0.535   0.510   0.862   0.749
   142.25   -20.25    1998   0.577   0.546   0.874   0.756
   142.25   -20.25    1999   0.590   0.552   0.901   0.683
   142.25   -20.25    2000   0.596   0.553   0.851   0.733
   142.25   -20.25    2001   0.568   0.538   0.895   0.815
   142.25   -20.25    2002   0.501   0.481   0.917   0.849
   142.25   -20.25    2003   0.544   0.521   0.850   0.721
   142.25   -20.25    2004   0.533   0.511   0.825   0.696
   142.25   -20.25    2005   0.506   0.487   0.917   0.856
   142.25   -20.25    2006   0.592   0.553   0.867   0.762
   142.25   -20.25    2007   0.566   0.534   0.872   0.787
   142.25   -20.25    2008   0.534   0.509   0.951   0.791
   142.25   -20.25    2009   0.641   0.593   0.903   0.836
   142.25   -20.25    2010   0.624   0.584   0.841   0.707
