      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.173   0.199   0.173   0.199
    41.75    60.75    1981   0.133   0.178   0.136   0.183
    41.75    60.75    1982   0.218   0.247   0.230   0.256
    41.75    60.75    1983   0.189   0.222   0.189   0.222
    41.75    60.75    1984   0.143   0.195   0.143   0.195
    41.75    60.75    1985   0.203   0.249   0.203   0.249
    41.75    60.75    1986   0.173   0.203   0.173   0.203
    41.75    60.75    1987   0.168   0.199   0.168   0.199
    41.75    60.75    1988   0.158   0.190   0.158   0.190
    41.75    60.75    1989   0.147   0.184   0.147   0.184
    41.75    60.75    1990   0.213   0.230   0.213   0.230
    41.75    60.75    1991   0.183   0.212   0.186   0.214
    41.75    60.75    1992   0.242   0.275   0.256   0.287
    41.75    60.75    1993   0.253   0.274   0.253   0.274
    41.75    60.75    1994   0.227   0.246   0.239   0.254
    41.75    60.75    1995   0.120   0.164   0.120   0.164
    41.75    60.75    1996   0.248   0.284   0.249   0.288
    41.75    60.75    1997   0.189   0.220   0.203   0.231
    41.75    60.75    1998   0.202   0.245   0.202   0.245
    41.75    60.75    1999   0.148   0.196   0.154   0.202
    41.75    60.75    2000   0.176   0.233   0.185   0.241
    41.75    60.75    2001   0.223   0.266   0.263   0.298
    41.75    60.75    2002   0.238   0.278   0.250   0.286
    41.75    60.75    2003   0.216   0.252   0.240   0.268
    41.75    60.75    2004   0.257   0.292   0.279   0.308
    41.75    60.75    2005   0.212   0.265   0.221   0.273
    41.75    60.75    2006   0.243   0.266   0.250   0.271
    41.75    60.75    2007   0.260   0.294   0.267   0.300
    41.75    60.75    2008   0.284   0.311   0.284   0.312
    41.75    60.75    2009   0.270   0.305   0.272   0.307
    41.75    60.75    2010   0.142   0.174   0.153   0.203
   142.25   -20.25    1980   0.036   0.025   0.159   0.102
   142.25   -20.25    1981   0.037   0.028   0.144   0.075
   142.25   -20.25    1982   0.027   0.020   0.142   0.083
   142.25   -20.25    1983   0.021   0.016   0.129   0.071
   142.25   -20.25    1984   0.038   0.027   0.161   0.081
   142.25   -20.25    1985   0.026   0.019   0.161   0.093
   142.25   -20.25    1986   0.020   0.013   0.152   0.097
   142.25   -20.25    1987   0.026   0.019   0.147   0.091
   142.25   -20.25    1988   0.022   0.016   0.148   0.097
   142.25   -20.25    1989   0.038   0.029   0.135   0.071
   142.25   -20.25    1990   0.040   0.027   0.166   0.121
   142.25   -20.25    1991   0.034   0.026   0.155   0.123
   142.25   -20.25    1992   0.029   0.023   0.150   0.106
   142.25   -20.25    1993   0.043   0.032   0.179   0.102
   142.25   -20.25    1994   0.031   0.023   0.147   0.076
   142.25   -20.25    1995   0.030   0.022   0.168   0.134
   142.25   -20.25    1996   0.038   0.026   0.181   0.118
   142.25   -20.25    1997   0.043   0.032   0.188   0.154
   142.25   -20.25    1998   0.051   0.038   0.199   0.157
   142.25   -20.25    1999   0.053   0.039   0.204   0.129
   142.25   -20.25    2000   0.069   0.052   0.215   0.172
   142.25   -20.25    2001   0.066   0.052   0.243   0.201
   142.25   -20.25    2002   0.035   0.022   0.205   0.176
   142.25   -20.25    2003   0.041   0.031   0.186   0.142
   142.25   -20.25    2004   0.045   0.034   0.199   0.151
   142.25   -20.25    2005   0.040   0.029   0.200   0.181
   142.25   -20.25    2006   0.054   0.039   0.184   0.146
   142.25   -20.25    2007   0.060   0.044   0.210   0.180
   142.25   -20.25    2008   0.057   0.044   0.211   0.191
   142.25   -20.25    2009   0.086   0.066   0.220   0.189
   142.25   -20.25    2010   0.084   0.067   0.241   0.186
