      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.965   0.964   0.965   0.965
    41.75    60.75    1981   0.938   0.938   0.948   0.950
    41.75    60.75    1982   0.963   0.960   0.968   0.964
    41.75    60.75    1983   0.963   0.962   0.964   0.962
    41.75    60.75    1984   0.954   0.957   0.954   0.957
    41.75    60.75    1985   0.968   0.968   0.968   0.968
    41.75    60.75    1986   0.963   0.962   0.964   0.963
    41.75    60.75    1987   0.966   0.966   0.966   0.966
    41.75    60.75    1988   0.955   0.955   0.956   0.955
    41.75    60.75    1989   0.945   0.946   0.945   0.946
    41.75    60.75    1990   0.968   0.960   0.968   0.960
    41.75    60.75    1991   0.959   0.960   0.962   0.962
    41.75    60.75    1992   0.960   0.960   0.967   0.966
    41.75    60.75    1993   0.969   0.961   0.969   0.961
    41.75    60.75    1994   0.962   0.961   0.967   0.965
    41.75    60.75    1995   0.937   0.948   0.939   0.950
    41.75    60.75    1996   0.967   0.966   0.968   0.968
    41.75    60.75    1997   0.945   0.947   0.962   0.961
    41.75    60.75    1998   0.964   0.964   0.964   0.964
    41.75    60.75    1999   0.922   0.937   0.945   0.950
    41.75    60.75    2000   0.955   0.959   0.962   0.963
    41.75    60.75    2001   0.949   0.953   0.967   0.966
    41.75    60.75    2002   0.959   0.962   0.966   0.966
    41.75    60.75    2003   0.960   0.960   0.967   0.966
    41.75    60.75    2004   0.966   0.966   0.969   0.969
    41.75    60.75    2005   0.959   0.960   0.965   0.965
    41.75    60.75    2006   0.963   0.963   0.967   0.966
    41.75    60.75    2007   0.968   0.967   0.969   0.968
    41.75    60.75    2008   0.968   0.956   0.969   0.956
    41.75    60.75    2009   0.966   0.966   0.967   0.967
    41.75    60.75    2010   0.920   0.887   0.946   0.943
   142.25   -20.25    1980   0.496   0.482   0.889   0.781
   142.25   -20.25    1981   0.494   0.471   0.843   0.744
   142.25   -20.25    1982   0.495   0.476   0.886   0.790
   142.25   -20.25    1983   0.480   0.469   0.887   0.814
   142.25   -20.25    1984   0.501   0.469   0.902   0.746
   142.25   -20.25    1985   0.477   0.462   0.927   0.827
   142.25   -20.25    1986   0.457   0.447   0.885   0.804
   142.25   -20.25    1987   0.473   0.464   0.847   0.790
   142.25   -20.25    1988   0.473   0.467   0.909   0.858
   142.25   -20.25    1989   0.502   0.491   0.816   0.743
   142.25   -20.25    1990   0.500   0.486   0.915   0.868
   142.25   -20.25    1991   0.489   0.462   0.942   0.867
   142.25   -20.25    1992   0.471   0.462   0.908   0.856
   142.25   -20.25    1993   0.515   0.491   0.872   0.765
   142.25   -20.25    1994   0.470   0.459   0.865   0.760
   142.25   -20.25    1995   0.480   0.469   0.922   0.895
   142.25   -20.25    1996   0.508   0.488   0.900   0.823
   142.25   -20.25    1997   0.520   0.486   0.929   0.893
   142.25   -20.25    1998   0.567   0.531   0.937   0.907
   142.25   -20.25    1999   0.581   0.534   0.944   0.856
   142.25   -20.25    2000   0.605   0.562   0.931   0.889
   142.25   -20.25    2001   0.581   0.537   0.944   0.918
   142.25   -20.25    2002   0.485   0.470   0.947   0.930
   142.25   -20.25    2003   0.516   0.494   0.922   0.882
   142.25   -20.25    2004   0.511   0.488   0.914   0.869
   142.25   -20.25    2005   0.489   0.474   0.945   0.933
   142.25   -20.25    2006   0.575   0.538   0.923   0.896
   142.25   -20.25    2007   0.571   0.515   0.939   0.916
   142.25   -20.25    2008   0.534   0.486   0.956   0.908
   142.25   -20.25    2009   0.665   0.557   0.945   0.933
   142.25   -20.25    2010   0.649   0.568   0.930   0.878
