      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.217   0.283   0.217   0.287
    41.75    60.75    1981   0.160   0.248   0.171   0.276
    41.75    60.75    1982   0.235   0.285   0.251   0.301
    41.75    60.75    1983   0.224   0.303   0.225   0.304
    41.75    60.75    1984   0.180   0.307   0.181   0.311
    41.75    60.75    1985   0.228   0.311   0.228   0.311
    41.75    60.75    1986   0.216   0.285   0.218   0.288
    41.75    60.75    1987   0.202   0.282   0.202   0.282
    41.75    60.75    1988   0.197   0.296   0.198   0.297
    41.75    60.75    1989   0.216   0.330   0.218   0.341
    41.75    60.75    1990   0.261   0.310   0.261   0.310
    41.75    60.75    1991   0.243   0.336   0.252   0.350
    41.75    60.75    1992   0.259   0.323   0.277   0.350
    41.75    60.75    1993   0.283   0.357   0.283   0.357
    41.75    60.75    1994   0.255   0.301   0.272   0.319
    41.75    60.75    1995   0.169   0.257   0.172   0.262
    41.75    60.75    1996   0.266   0.342   0.267   0.347
    41.75    60.75    1997   0.226   0.286   0.254   0.317
    41.75    60.75    1998   0.244   0.315   0.244   0.315
    41.75    60.75    1999   0.197   0.308   0.220   0.334
    41.75    60.75    2000   0.205   0.325   0.224   0.353
    41.75    60.75    2001   0.254   0.339   0.309   0.403
    41.75    60.75    2002   0.272   0.369   0.298   0.398
    41.75    60.75    2003   0.233   0.304   0.267   0.346
    41.75    60.75    2004   0.282   0.341   0.310   0.368
    41.75    60.75    2005   0.242   0.351   0.257   0.371
    41.75    60.75    2006   0.289   0.356   0.303   0.374
    41.75    60.75    2007   0.289   0.381   0.298   0.395
    41.75    60.75    2008   0.322   0.383   0.322   0.383
    41.75    60.75    2009   0.304   0.382   0.310   0.390
    41.75    60.75    2010   0.163   0.244   0.185   0.340
   142.25   -20.25    1980   0.055   0.041   0.435   0.371
   142.25   -20.25    1981   0.052   0.046   0.407   0.320
   142.25   -20.25    1982   0.048   0.031   0.359   0.337
   142.25   -20.25    1983   0.038   0.032   0.259   0.294
   142.25   -20.25    1984   0.069   0.043   0.303   0.317
   142.25   -20.25    1985   0.038   0.034   0.215   0.337
   142.25   -20.25    1986   0.024   0.017   0.303   0.328
   142.25   -20.25    1987   0.041   0.030   0.337   0.271
   142.25   -20.25    1988   0.032   0.023   0.305   0.319
   142.25   -20.25    1989   0.072   0.057   0.316   0.253
   142.25   -20.25    1990   0.079   0.060   0.338   0.386
   142.25   -20.25    1991   0.059   0.034   0.147   0.326
   142.25   -20.25    1992   0.045   0.037   0.312   0.335
   142.25   -20.25    1993   0.079   0.057   0.413   0.341
   142.25   -20.25    1994   0.047   0.035   0.363   0.291
   142.25   -20.25    1995   0.049   0.036   0.291   0.369
   142.25   -20.25    1996   0.063   0.045   0.404   0.418
   142.25   -20.25    1997   0.084   0.059   0.344   0.419
   142.25   -20.25    1998   0.099   0.076   0.378   0.473
   142.25   -20.25    1999   0.111   0.085   0.324   0.441
   142.25   -20.25    2000   0.156   0.123   0.417   0.491
   142.25   -20.25    2001   0.129   0.101   0.389   0.523
   142.25   -20.25    2002   0.056   0.039   0.289   0.385
   142.25   -20.25    2003   0.070   0.052   0.313   0.392
   142.25   -20.25    2004   0.072   0.055   0.371   0.466
   142.25   -20.25    2005   0.052   0.044   0.255   0.345
   142.25   -20.25    2006   0.107   0.086   0.348   0.417
   142.25   -20.25    2007   0.097   0.078   0.284   0.382
   142.25   -20.25    2008   0.105   0.076   0.174   0.474
   142.25   -20.25    2009   0.156   0.126   0.334   0.400
   142.25   -20.25    2010   0.158   0.147   0.394   0.552
