      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.958   0.955   0.958   0.955
    41.75    60.75    1981   0.915   0.897   0.918   0.908
    41.75    60.75    1982   0.959   0.956   0.963   0.960
    41.75    60.75    1983   0.951   0.951   0.951   0.951
    41.75    60.75    1984   0.934   0.939   0.933   0.939
    41.75    60.75    1985   0.965   0.965   0.965   0.965
    41.75    60.75    1986   0.953   0.952   0.954   0.952
    41.75    60.75    1987   0.961   0.961   0.961   0.961
    41.75    60.75    1988   0.928   0.924   0.928   0.924
    41.75    60.75    1989   0.903   0.903   0.903   0.903
    41.75    60.75    1990   0.964   0.954   0.964   0.954
    41.75    60.75    1991   0.947   0.949   0.950   0.951
    41.75    60.75    1992   0.956   0.955   0.962   0.961
    41.75    60.75    1993   0.966   0.957   0.966   0.957
    41.75    60.75    1994   0.957   0.955   0.961   0.959
    41.75    60.75    1995   0.903   0.924   0.903   0.924
    41.75    60.75    1996   0.964   0.963   0.965   0.965
    41.75    60.75    1997   0.933   0.933   0.948   0.946
    41.75    60.75    1998   0.951   0.952   0.951   0.952
    41.75    60.75    1999   0.883   0.905   0.899   0.916
    41.75    60.75    2000   0.944   0.948   0.950   0.953
    41.75    60.75    2001   0.939   0.943   0.959   0.958
    41.75    60.75    2002   0.954   0.954   0.959   0.958
    41.75    60.75    2003   0.954   0.951   0.961   0.957
    41.75    60.75    2004   0.963   0.963   0.966   0.966
    41.75    60.75    2005   0.953   0.952   0.956   0.956
    41.75    60.75    2006   0.959   0.959   0.962   0.961
    41.75    60.75    2007   0.965   0.963   0.966   0.964
    41.75    60.75    2008   0.966   0.954   0.966   0.954
    41.75    60.75    2009   0.961   0.960   0.962   0.961
    41.75    60.75    2010   0.897   0.836   0.912   0.894
   142.25   -20.25    1980   0.473   0.465   0.676   0.606
   142.25   -20.25    1981   0.522   0.462   0.642   0.573
   142.25   -20.25    1982   0.497   0.465   0.674   0.605
   142.25   -20.25    1983   0.496   0.459   0.683   0.599
   142.25   -20.25    1984   0.519   0.456   0.722   0.579
   142.25   -20.25    1985   0.481   0.456   0.796   0.621
   142.25   -20.25    1986   0.483   0.443   0.690   0.611
   142.25   -20.25    1987   0.494   0.456   0.693   0.621
   142.25   -20.25    1988   0.466   0.459   0.746   0.659
   142.25   -20.25    1989   0.497   0.474   0.646   0.584
   142.25   -20.25    1990   0.476   0.466   0.743   0.653
   142.25   -20.25    1991   0.523   0.455   0.868   0.684
   142.25   -20.25    1992   0.468   0.453   0.720   0.645
   142.25   -20.25    1993   0.502   0.471   0.674   0.592
   142.25   -20.25    1994   0.467   0.449   0.660   0.589
   142.25   -20.25    1995   0.467   0.457   0.783   0.694
   142.25   -20.25    1996   0.480   0.470   0.725   0.638
   142.25   -20.25    1997   0.513   0.468   0.790   0.701
   142.25   -20.25    1998   0.521   0.500   0.804   0.720
   142.25   -20.25    1999   0.542   0.501   0.838   0.664
   142.25   -20.25    2000   0.538   0.515   0.783   0.684
   142.25   -20.25    2001   0.513   0.495   0.834   0.740
   142.25   -20.25    2002   0.464   0.455   0.866   0.771
   142.25   -20.25    2003   0.532   0.480   0.788   0.699
   142.25   -20.25    2004   0.486   0.471   0.762   0.677
   142.25   -20.25    2005   0.466   0.458   0.860   0.787
   142.25   -20.25    2006   0.539   0.506   0.804   0.730
   142.25   -20.25    2007   0.510   0.490   0.825   0.745
   142.25   -20.25    2008   0.496   0.466   0.943   0.726
   142.25   -20.25    2009   0.567   0.516   0.879   0.804
   142.25   -20.25    2010   0.572   0.521   0.777   0.671
