      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.204   0.245   0.204   0.245
    41.75    60.75    1981   0.147   0.199   0.152   0.205
    41.75    60.75    1982   0.246   0.279   0.258   0.288
    41.75    60.75    1983   0.205   0.243   0.205   0.243
    41.75    60.75    1984   0.164   0.235   0.164   0.235
    41.75    60.75    1985   0.220   0.270   0.220   0.270
    41.75    60.75    1986   0.199   0.237   0.200   0.239
    41.75    60.75    1987   0.196   0.240   0.196   0.240
    41.75    60.75    1988   0.178   0.219   0.178   0.219
    41.75    60.75    1989   0.189   0.243   0.189   0.243
    41.75    60.75    1990   0.245   0.281   0.245   0.281
    41.75    60.75    1991   0.214   0.256   0.218   0.260
    41.75    60.75    1992   0.253   0.288   0.267   0.301
    41.75    60.75    1993   0.277   0.305   0.277   0.302
    41.75    60.75    1994   0.252   0.279   0.264   0.289
    41.75    60.75    1995   0.160   0.216   0.161   0.218
    41.75    60.75    1996   0.259   0.312   0.260   0.315
    41.75    60.75    1997   0.214   0.255   0.230   0.270
    41.75    60.75    1998   0.218   0.264   0.218   0.265
    41.75    60.75    1999   0.172   0.240   0.182   0.254
    41.75    60.75    2000   0.190   0.262   0.201   0.271
    41.75    60.75    2001   0.241   0.299   0.277   0.335
    41.75    60.75    2002   0.269   0.321   0.284   0.330
    41.75    60.75    2003   0.226   0.265   0.251   0.280
    41.75    60.75    2004   0.279   0.309   0.300   0.324
    41.75    60.75    2005   0.227   0.286   0.237   0.295
    41.75    60.75    2006   0.272   0.299   0.278   0.305
    41.75    60.75    2007   0.268   0.313   0.274   0.319
    41.75    60.75    2008   0.311   0.360   0.311   0.360
    41.75    60.75    2009   0.287   0.332   0.289   0.334
    41.75    60.75    2010   0.157   0.194   0.174   0.231
   142.25   -20.25    1980   0.048   0.038   0.365   0.244
   142.25   -20.25    1981   0.059   0.044   0.325   0.211
   142.25   -20.25    1982   0.041   0.030   0.343   0.222
   142.25   -20.25    1983   0.041   0.030   0.301   0.209
   142.25   -20.25    1984   0.054   0.040   0.444   0.215
   142.25   -20.25    1985   0.045   0.033   0.436   0.245
   142.25   -20.25    1986   0.025   0.019   0.333   0.239
   142.25   -20.25    1987   0.039   0.029   0.271   0.214
   142.25   -20.25    1988   0.031   0.024   0.351   0.251
   142.25   -20.25    1989   0.066   0.052   0.249   0.191
   142.25   -20.25    1990   0.069   0.053   0.429   0.316
   142.25   -20.25    1991   0.043   0.033   0.468   0.359
   142.25   -20.25    1992   0.045   0.034   0.401   0.299
   142.25   -20.25    1993   0.066   0.051   0.378   0.247
   142.25   -20.25    1994   0.043   0.034   0.313   0.207
   142.25   -20.25    1995   0.045   0.034   0.497   0.382
   142.25   -20.25    1996   0.057   0.041   0.431   0.298
   142.25   -20.25    1997   0.070   0.053   0.532   0.395
   142.25   -20.25    1998   0.086   0.068   0.569   0.406
   142.25   -20.25    1999   0.097   0.074   0.567   0.310
   142.25   -20.25    2000   0.132   0.103   0.569   0.412
   142.25   -20.25    2001   0.105   0.085   0.675   0.536
   142.25   -20.25    2002   0.050   0.036   0.582   0.504
   142.25   -20.25    2003   0.063   0.049   0.491   0.360
   142.25   -20.25    2004   0.064   0.051   0.524   0.375
   142.25   -20.25    2005   0.052   0.041   0.625   0.586
   142.25   -20.25    2006   0.103   0.078   0.474   0.371
   142.25   -20.25    2007   0.089   0.069   0.659   0.554
   142.25   -20.25    2008   0.084   0.067   0.540   0.501
   142.25   -20.25    2009   0.141   0.109   0.730   0.639
   142.25   -20.25    2010   0.157   0.125   0.682   0.469
