      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   108.9919    19.0214     0.0000     0.0152     0.0040     0.0000
    41.75    60.75    1981   101.9251    12.4282     0.0000     0.0208     0.0103     0.0000
    41.75    60.75    1982    98.0431     0.0087     0.0000     0.0220     0.0113     0.0000
    41.75    60.75    1983    93.4635     8.5153     0.0000     0.0173     0.0079     0.0000
    41.75    60.75    1984    96.2929     7.9679     0.0000     0.0267     0.0182     0.0002
    41.75    60.75    1985    93.4863    14.6295     0.0000     0.0340     0.0245     0.0000
    41.75    60.75    1986    99.0091     7.2083     0.0000     0.0404     0.0289     0.0001
    41.75    60.75    1987   101.1870    12.5052     0.0000     0.0407     0.0320     0.0000
    41.75    60.75    1988    92.1281    15.3975     0.0000     0.0343     0.0191     0.0000
    41.75    60.75    1989    84.8789     7.0006     0.0000     0.0165     0.0084     0.0002
    41.75    60.75    1990    82.0362     9.3001     0.0000     0.0107     0.0023     0.0000
    41.75    60.75    1991    77.4277    10.7235     0.0000     0.0286     0.0208     0.0000
    41.75    60.75    1992    80.2618    26.9547     0.0172     0.0410     0.0285     0.0000
    41.75    60.75    1993    81.4557     7.9841     0.0000     0.0106     0.0025     0.0000
    41.75    60.75    1994    84.1349    13.2139     0.0000     0.0190     0.0109     0.0000
    41.75    60.75    1995    85.8514    11.8369     0.0000     0.0221     0.0145     0.0000
    41.75    60.75    1996    86.0112     8.1309     0.0000     0.0507     0.0442     0.0000
    41.75    60.75    1997    90.0540    17.4927     0.0000     0.0134     0.0042     0.0000
    41.75    60.75    1998    91.1442     6.1683     0.0000     0.0185     0.0101     0.0000
    41.75    60.75    1999    87.4269    16.0525     0.0000     0.0186     0.0102     0.0000
    41.75    60.75    2000    83.9897    10.5745     0.0000     0.0317     0.0239     0.0000
    41.75    60.75    2001    81.9696    18.6893     0.0000     0.0364     0.0292     0.0000
    41.75    60.75    2002    80.8561    22.8529     0.0000     0.0162     0.0082     0.0000
    41.75    60.75    2003    82.6001     9.6799     0.0000     0.0156     0.0071     0.0000
    41.75    60.75    2004    77.7820     8.5423     0.0000     0.0181     0.0104     0.0000
    41.75    60.75    2005    74.3659    16.6924     0.0000     0.0316     0.0247     0.0000
    41.75    60.75    2006    74.3033     7.7592     0.0000     0.0284     0.0193     0.0000
    41.75    60.75    2007    69.0832    11.0930     0.0000     0.0114     0.0045     0.0000
    41.75    60.75    2008    66.8370     5.3967     0.0000     0.0268     0.0202     0.0000
    41.75    60.75    2009    67.8382     8.6851     0.0000     0.0344     0.0281     0.0000
    41.75    60.75    2010    71.8169    10.7397     0.0000     0.0440     0.0390     0.0000
   142.25   -20.25    1980    15.2350    45.5102     1.0229     0.0591     0.0600     0.0001
   142.25   -20.25    1981    13.6109    34.0121     0.9383     0.0693     0.0705     0.0001
   142.25   -20.25    1982    11.8647    38.6428     0.8709     0.0575     0.0581     0.0000
   142.25   -20.25    1983    13.6551    35.8265     0.9660     0.0779     0.0790     0.0001
   142.25   -20.25    1984    13.6602    33.5360     0.9032     0.0783     0.0793     0.0001
   142.25   -20.25    1985    13.2145    39.1725     1.9017     0.0915     0.0980     0.0005
   142.25   -20.25    1986    16.1094    52.3297     1.5308     0.0838     0.0862     0.0002
   142.25   -20.25    1987    11.9941    37.5045     2.1510     0.0334     0.0430     0.0017
   142.25   -20.25    1988    15.0570    41.5373     3.3281     0.0504     0.0731     0.0102
   142.25   -20.25    1989    14.0685    28.5880     0.9427     0.1135     0.1151     0.0001
   142.25   -20.25    1990     9.9239    31.2069     0.9816     0.0605     0.0619     0.0001
   142.25   -20.25    1991    10.1298    34.4697     0.6260     0.0441     0.0443     0.0000
   142.25   -20.25    1992    15.3071    44.1381     2.0871     0.0666     0.0738     0.0007
   142.25   -20.25    1993    16.0731    38.9084     1.9148     0.0882     0.0969     0.0010
   142.25   -20.25    1994    10.6955    41.7445     0.5469     0.0380     0.0382     0.0000
   142.25   -20.25    1995    13.4804    38.9360     2.2946     0.0455     0.0567     0.0014
   142.25   -20.25    1996    11.2911    34.9281     1.5183     0.0995     0.1038     0.0003
   142.25   -20.25    1997    12.8755    23.1183     2.5951     0.0251     0.0469     0.0153
   142.25   -20.25    1998    11.0840    27.7178     2.2491     0.0517     0.0610     0.0092
   142.25   -20.25    1999    12.4888    25.9680     2.3480     0.0325     0.0503     0.0095
   142.25   -20.25    2000    13.4844    16.4776     3.0096     0.0142     0.0627     0.0594
   142.25   -20.25    2001     9.4144    28.2987     2.3805     0.0687     0.0834     0.0016
   142.25   -20.25    2002    11.1291    40.9639     0.6490     0.0344     0.0346     0.0000
   142.25   -20.25    2003    12.8419    39.0339     2.9462     0.0362     0.0547     0.0066
   142.25   -20.25    2004    13.0021    32.7974     3.0383     0.0401     0.0644     0.0179
   142.25   -20.25    2005    10.7244    46.1429     1.8323     0.0774     0.0818     0.0003
   142.25   -20.25    2006     8.7368    31.6800     0.7307     0.0419     0.0425     0.0001
   142.25   -20.25    2007    11.1368    24.5684     3.4102     0.0228     0.0710     0.0180
   142.25   -20.25    2008     8.6420    33.1138     1.6193     0.0551     0.0591     0.0004
   142.25   -20.25    2009    14.0377    34.5261     2.0257     0.0431     0.0512     0.0026
   142.25   -20.25    2010    15.2091    16.1674     3.1924     0.0101     0.0773     0.0678
