      Lon      Lat    Year    TeWW    TeSW   TeWWi   TeSWi
    41.75    60.75    1980   0.967   0.967   0.968   0.967
    41.75    60.75    1981   0.952   0.942   0.959   0.957
    41.75    60.75    1982   0.966   0.963   0.969   0.965
    41.75    60.75    1983   0.967   0.966   0.967   0.966
    41.75    60.75    1984   0.964   0.964   0.964   0.964
    41.75    60.75    1985   0.969   0.969   0.969   0.969
    41.75    60.75    1986   0.966   0.965   0.967   0.966
    41.75    60.75    1987   0.968   0.968   0.968   0.968
    41.75    60.75    1988   0.961   0.960   0.962   0.961
    41.75    60.75    1989   0.956   0.956   0.958   0.958
    41.75    60.75    1990   0.969   0.961   0.969   0.961
    41.75    60.75    1991   0.964   0.964   0.966   0.966
    41.75    60.75    1992   0.965   0.964   0.968   0.968
    41.75    60.75    1993   0.969   0.962   0.969   0.962
    41.75    60.75    1994   0.966   0.966   0.968   0.968
    41.75    60.75    1995   0.952   0.956   0.956   0.960
    41.75    60.75    1996   0.969   0.968   0.969   0.969
    41.75    60.75    1997   0.955   0.955   0.966   0.965
    41.75    60.75    1998   0.966   0.966   0.966   0.966
    41.75    60.75    1999   0.935   0.942   0.956   0.960
    41.75    60.75    2000   0.960   0.961   0.966   0.966
    41.75    60.75    2001   0.957   0.957   0.968   0.968
    41.75    60.75    2002   0.964   0.962   0.968   0.967
    41.75    60.75    2003   0.964   0.962   0.969   0.968
    41.75    60.75    2004   0.968   0.968   0.970   0.969
    41.75    60.75    2005   0.964   0.963   0.968   0.967
    41.75    60.75    2006   0.966   0.965   0.968   0.967
    41.75    60.75    2007   0.969   0.968   0.970   0.969
    41.75    60.75    2008   0.969   0.957   0.969   0.957
    41.75    60.75    2009   0.968   0.968   0.969   0.968
    41.75    60.75    2010   0.943   0.900   0.959   0.955
   142.25   -20.25    1980   0.514   0.495   0.933   0.886
   142.25   -20.25    1981   0.500   0.479   0.902   0.859
   142.25   -20.25    1982   0.498   0.484   0.936   0.889
   142.25   -20.25    1983   0.488   0.476   0.941   0.893
   142.25   -20.25    1984   0.503   0.479   0.944   0.856
   142.25   -20.25    1985   0.482   0.466   0.959   0.899
   142.25   -20.25    1986   0.457   0.451   0.930   0.879
   142.25   -20.25    1987   0.482   0.471   0.894   0.860
   142.25   -20.25    1988   0.479   0.472   0.946   0.912
   142.25   -20.25    1989   0.514   0.501   0.878   0.837
   142.25   -20.25    1990   0.519   0.500   0.954   0.927
   142.25   -20.25    1991   0.492   0.468   0.959   0.930
   142.25   -20.25    1992   0.477   0.468   0.947   0.918
   142.25   -20.25    1993   0.527   0.505   0.910   0.859
   142.25   -20.25    1994   0.476   0.466   0.918   0.861
   142.25   -20.25    1995   0.491   0.478   0.956   0.938
   142.25   -20.25    1996   0.523   0.502   0.942   0.903
   142.25   -20.25    1997   0.522   0.499   0.953   0.935
   142.25   -20.25    1998   0.578   0.552   0.960   0.948
   142.25   -20.25    1999   0.596   0.555   0.963   0.917
   142.25   -20.25    2000   0.630   0.594   0.956   0.933
   142.25   -20.25    2001   0.600   0.567   0.963   0.955
   142.25   -20.25    2002   0.500   0.481   0.964   0.959
   142.25   -20.25    2003   0.520   0.502   0.950   0.932
   142.25   -20.25    2004   0.518   0.500   0.949   0.926
   142.25   -20.25    2005   0.497   0.485   0.962   0.958
   142.25   -20.25    2006   0.588   0.556   0.949   0.931
   142.25   -20.25    2007   0.554   0.535   0.957   0.947
   142.25   -20.25    2008   0.523   0.501   0.967   0.949
   142.25   -20.25    2009   0.634   0.578   0.960   0.954
   142.25   -20.25    2010   0.641   0.589   0.954   0.934
